EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, NOWY SACZ (STAID: 932).
Blended and updated with sources: 240804 912660 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
240804,19790101,   16,    0
240804,19790102,   16,    0
240804,19790103,   24,    0
240804,19790104,   23,    0
240804,19790105,   16,    0
240804,19790106,   20,    0
240804,19790107,   49,    0
240804,19790108,   27,    0
240804,19790109,   17,    0
240804,19790110,   17,    0
240804,19790111,   45,    0
240804,19790112,   50,    0
240804,19790113,   50,    0
240804,19790114,   18,    0
240804,19790115,   18,    0
240804,19790116,   18,    0
240804,19790117,   55,    0
240804,19790118,   19,    0
240804,19790119,   19,    0
240804,19790120,   19,    0
240804,19790121,   19,    0
240804,19790122,   20,    0
240804,19790123,   20,    0
240804,19790124,   20,    0
240804,19790125,   20,    0
240804,19790126,   63,    0
240804,19790127,   37,    0
240804,19790128,   21,    0
240804,19790129,   22,    0
240804,19790130,   22,    0
240804,19790131,   43,    0
240804,19790201,   23,    0
240804,19790202,   55,    0
240804,19790203,   63,    0
240804,19790204,   70,    0
240804,19790205,   24,    0
240804,19790206,   53,    0
240804,19790207,   88,    0
240804,19790208,   39,    0
240804,19790209,   96,    0
240804,19790210,   67,    0
240804,19790211,   81,    0
240804,19790212,   46,    0
240804,19790213,   28,    0
240804,19790214,   63,    0
240804,19790215,   60,    0
240804,19790216,   29,    0
240804,19790217,   30,    0
240804,19790218,   30,    0
240804,19790219,   31,    0
240804,19790220,  109,    0
240804,19790221,  119,    0
240804,19790222,  102,    0
240804,19790223,  118,    0
240804,19790224,  111,    0
240804,19790225,   34,    0
240804,19790226,   69,    0
240804,19790227,  118,    0
240804,19790228,   76,    0
240804,19790301,  129,    0
240804,19790302,   42,    0
240804,19790303,  119,    0
240804,19790304,  100,    0
240804,19790305,   38,    0
240804,19790306,   39,    0
240804,19790307,   91,    0
240804,19790308,   40,    0
240804,19790309,  127,    0
240804,19790310,   47,    0
240804,19790311,  162,    0
240804,19790312,   55,    0
240804,19790313,   91,    0
240804,19790314,   43,    0
240804,19790315,   44,    0
240804,19790316,   44,    0
240804,19790317,   45,    0
240804,19790318,  169,    0
240804,19790319,  148,    0
240804,19790320,  170,    0
240804,19790321,  148,    0
240804,19790322,  147,    0
240804,19790323,  107,    0
240804,19790324,  109,    0
240804,19790325,  184,    0
240804,19790326,   73,    0
240804,19790327,   51,    0
240804,19790328,  148,    0
240804,19790329,   78,    0
240804,19790330,  179,    0
240804,19790331,   53,    0
240804,19790401,  102,    0
240804,19790402,  149,    0
240804,19790403,  174,    0
240804,19790404,  154,    0
240804,19790405,   72,    0
240804,19790406,   57,    0
240804,19790407,   57,    0
240804,19790408,   58,    0
240804,19790409,   59,    0
240804,19790410,  173,    0
240804,19790411,   60,    0
240804,19790412,  216,    0
240804,19790413,  234,    0
240804,19790414,  228,    0
240804,19790415,  162,    0
240804,19790416,  183,    0
240804,19790417,  191,    0
240804,19790418,   84,    0
240804,19790419,  195,    0
240804,19790420,  100,    0
240804,19790421,  121,    0
240804,19790422,  148,    0
240804,19790423,  188,    0
240804,19790424,  188,    0
240804,19790425,   95,    0
240804,19790426,  175,    0
240804,19790427,   68,    0
240804,19790428,   68,    0
240804,19790429,   69,    0
240804,19790430,  208,    0
240804,19790501,   70,    0
240804,19790502,  150,    0
240804,19790503,   71,    0
240804,19790504,  248,    0
240804,19790505,  221,    0
240804,19790506,  185,    0
240804,19790507,  126,    0
240804,19790508,  227,    0
240804,19790509,   73,    0
240804,19790510,  159,    0
240804,19790511,  220,    0
240804,19790512,  262,    0
240804,19790513,  314,    0
240804,19790514,  280,    0
240804,19790515,  311,    0
240804,19790516,  312,    0
240804,19790517,  279,    0
240804,19790518,  321,    0
240804,19790519,  300,    0
240804,19790520,  298,    0
240804,19790521,  281,    0
240804,19790522,   77,    0
240804,19790523,  272,    0
240804,19790524,  279,    0
240804,19790525,  259,    0
240804,19790526,  140,    0
240804,19790527,  303,    0
240804,19790528,  167,    0
240804,19790529,  294,    0
240804,19790530,  300,    0
240804,19790531,  273,    0
240804,19790601,  280,    0
240804,19790602,  283,    0
240804,19790603,  313,    0
