EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LODZ (STAID: 2033).
Blended and updated with sources: 240815 912465 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
240815,19790101,   13,    0
240815,19790102,   13,    0
240815,19790103,   14,    0
240815,19790104,   47,    0
240815,19790105,   14,    0
240815,19790106,   19,    0
240815,19790107,   24,    0
240815,19790108,   14,    0
240815,19790109,   14,    0
240815,19790110,   15,    0
240815,19790111,   24,    0
240815,19790112,   53,    0
240815,19790113,   35,    0
240815,19790114,   15,    0
240815,19790115,   16,    0
240815,19790116,   16,    0
240815,19790117,   16,    0
240815,19790118,   16,    0
240815,19790119,   17,    0
240815,19790120,   17,    0
240815,19790121,   27,    0
240815,19790122,   17,    0
240815,19790123,   18,    0
240815,19790124,   18,    0
240815,19790125,   60,    0
240815,19790126,   50,    0
240815,19790127,   25,    0
240815,19790128,   19,    0
240815,19790129,   20,    0
240815,19790130,   20,    0
240815,19790131,   20,    0
240815,19790201,   21,    0
240815,19790202,   21,    0
240815,19790203,   35,    0
240815,19790204,   75,    0
240815,19790205,   56,    0
240815,19790206,   23,    0
240815,19790207,   62,    0
240815,19790208,   23,    0
240815,19790209,   82,    0
240815,19790210,   61,    0
240815,19790211,   85,    0
240815,19790212,   25,    0
240815,19790213,   26,    0
240815,19790214,   26,    0
240815,19790215,   27,    0
240815,19790216,   66,    0
240815,19790217,   28,    0
240815,19790218,   28,    0
240815,19790219,   64,    0
240815,19790220,  102,    0
240815,19790221,   73,    0
240815,19790222,  109,    0
240815,19790223,  113,    0
240815,19790224,   88,    0
240815,19790225,   32,    0
240815,19790226,  109,    0
240815,19790227,  126,    0
240815,19790228,  119,    0
240815,19790301,   82,    0
240815,19790302,  119,    0
240815,19790303,   35,    0
240815,19790304,   80,    0
240815,19790305,   58,    0
240815,19790306,  100,    0
240815,19790307,   97,    0
240815,19790308,   37,    0
240815,19790309,  144,    0
240815,19790310,   60,    0
240815,19790311,  140,    0
240815,19790312,   74,    0
240815,19790313,   78,    0
240815,19790314,   96,    0
240815,19790315,   63,    0
240815,19790316,   42,    0
240815,19790317,   43,    0
240815,19790318,   73,    0
240815,19790319,   66,    0
240815,19790320,  112,    0
240815,19790321,   79,    0
240815,19790322,  152,    0
240815,19790323,   77,    0
240815,19790324,  172,    0
240815,19790325,  184,    0
240815,19790326,   48,    0
240815,19790327,  126,    0
240815,19790328,   73,    0
240815,19790329,   50,    0
240815,19790330,  130,    0
240815,19790331,   51,    0
240815,19790401,   52,    0
240815,19790402,   98,    0
240815,19790403,  175,    0
240815,19790404,  155,    0
240815,19790405,   54,    0
240815,19790406,   66,    0
240815,19790407,   56,    0
240815,19790408,   56,    0
240815,19790409,  114,    0
240815,19790410,  235,    0
240815,19790411,  160,    0
240815,19790412,  216,    0
240815,19790413,  237,    0
240815,19790414,  231,    0
240815,19790415,  211,    0
240815,19790416,  262,    0
240815,19790417,  172,    0
240815,19790418,  230,    0
240815,19790419,  210,    0
240815,19790420,  108,    0
240815,19790421,  146,    0
240815,19790422,  144,    0
240815,19790423,   81,    0
240815,19790424,  106,    0
240815,19790425,   66,    0
240815,19790426,  138,    0
240815,19790427,  124,    0
240815,19790428,  181,    0
240815,19790429,   91,    0
240815,19790430,  190,    0
240815,19790501,  204,    0
240815,19790502,  154,    0
240815,19790503,   70,    0
240815,19790504,  215,    0
240815,19790505,  219,    0
240815,19790506,  191,    0
240815,19790507,  270,    0
240815,19790508,  302,    0
240815,19790509,  141,    0
240815,19790510,  211,    0
240815,19790511,  302,    0
240815,19790512,  273,    0
240815,19790513,  309,    0
240815,19790514,  301,    0
240815,19790515,  313,    0
240815,19790516,  317,    0
240815,19790517,  319,    0
240815,19790518,  306,    0
240815,19790519,  269,    0
240815,19790520,  281,    0
240815,19790521,  282,    0
240815,19790522,  268,    0
240815,19790523,  326,    0
240815,19790524,  283,    0
240815,19790525,  294,    0
240815,19790526,  181,    0
240815,19790527,  315,    0
240815,19790528,  242,    0
240815,19790529,  324,    0
240815,19790530,  336,    0
240815,19790531,  330,    0
240815,19790601,  313,    0
240815,19790602,  312,    0
240815,19790603,  320,    0
240815,19790604,  336,    0
240815,19790605,  337,    0
240815,19790606,  305,    0
240815,19790607,  273,    0
240815,19790608,  174,    0
240815,19790609,  248,    0
240815,19790610,  302,    0
240815,19790611,  337,    0
240815,19790612,  196,    0
240815,19790613,  290,    0
240815,19790614,  163,    0
240815,19790615,  234,    0
240815,19790616,  211,    0
240815,19790617,  173,    0
240815,19790618,  116,    0
240815,19790619,  242,    0
240815,19790620,  316,    0
240815,19790621,  325,    0
240815,19790622,   90,    0
240815,19790623,  182,    0
240815,19790624,  339,    0
240815,19790625,  284,    0
240815,19790626,  217,    0
240815,19790627,  303,    0
240815,19790628,   75,    0
240815,19790629,  199,    0
240815,19790630,  204,    0
240815,19790701,  181,    0
240815,19790702,  218,    0
240815,19790703,  315,    0
240815,19790704,  247,    0
240815,19790705,  229,    0
240815,19790706,  220,    0
240815,19790707,  117,    0
240815,19790708,  108,    0
240815,19790709,  127,    0
240815,19790710,   73,    0
240815,19790711,  147,    0
240815,19790712,  260,    0
240815,19790713,  297,    0
240815,19790714,  284,    0
240815,19790715,  269,    0
240815,19790716,  169,    0
240815,19790717,  165,    0
240815,19790718,  129,    0
240815,19790719,  195,    0
240815,19790720,  133,    0
240815,19790721,  169,    0
240815,19790722,  151,    0
240815,19790723,   84,    0
240815,19790724,  136,    0
240815,19790725,  161,    0
240815,19790726,  166,    0
240815,19790727,  250,    0
240815,19790728,  258,    0
240815,19790729,  296,    0
240815,19790730,  210,    0
240815,19790731,  200,    0
240815,19790801,  196,    0
240815,19790802,  289,    0
240815,19790803,  154,    0
240815,19790804,   91,    0
240815,19790805,  226,    0
240815,19790806,  280,    0
240815,19790807,  281,    0
240815,19790808,  206,    0
240815,19790809,   85,    0
240815,19790810,  155,    0
240815,19790811,  186,    0
240815,19790812,  174,    0
240815,19790813,   62,    0
240815,19790814,  165,    0
240815,19790815,  230,    0
240815,19790816,  270,    0
240815,19790817,  274,    0
240815,19790818,  213,    0
240815,19790819,   59,    0
240815,19790820,  103,    0
240815,19790821,  224,    0
240815,19790822,   70,    0
240815,19790823,  170,    0
240815,19790824,  100,    0
240815,19790825,   95,    0
240815,19790826,  189,    0
240815,19790827,  186,    0
240815,19790828,   80,    0
240815,19790829,   90,    0
240815,19790830,   86,    0
240815,19790831,  216,    0
240815,19790901,  198,    0
240815,19790902,  220,    0
240815,19790903,  206,    0
240815,19790904,   60,    0
240815,19790905,   98,    0
240815,19790906,  109,    0
240815,19790907,  137,    0
240815,19790908,  151,    0
240815,19790909,  198,    0
240815,19790910,   89,    0
240815,19790911,  128,    0
240815,19790912,  145,    0
240815,19790913,  176,    0
240815,19790914,  110,    0
240815,19790915,  135,    0
240815,19790916,  152,    0
240815,19790917,   83,    0
240815,19790918,  100,    0
240815,19790919,  104,    0
240815,19790920,  158,    0
240815,19790921,   41,    0
240815,19790922,   40,    0
240815,19790923,   40,    0
240815,19790924,   39,    0
240815,19790925,   39,    0
240815,19790926,  129,    0
240815,19790927,  157,    0
240815,19790928,  130,    0
240815,19790929,  155,    0
240815,19790930,  135,    0
240815,19791001,  142,    0
240815,19791002,  135,    0
240815,19791003,  152,    0
240815,19791004,  105,    0
240815,19791005,  102,    0
240815,19791006,  145,    0
240815,19791007,  143,    0
240815,19791008,  135,    0
240815,19791009,  133,    0
240815,19791010,  130,    0
240815,19791011,  129,    0
240815,19791012,  127,    0
240815,19791013,  124,    0
240815,19791014,  107,    0
240815,19791015,   85,    0
240815,19791016,  113,    0
240815,19791017,   27,    0
240815,19791018,   73,    0
240815,19791019,   63,    0
240815,19791020,   52,    0
240815,19791021,   72,    0
240815,19791022,   36,    0
240815,19791023,   94,    0
240815,19791024,   89,    0
240815,19791025,  108,    0
240815,19791026,  104,    0
240815,19791027,  102,    0
240815,19791028,   91,    0
240815,19791029,   57,    0
240815,19791030,   22,    0
240815,19791031,   21,    0
240815,19791101,   21,    0
240815,19791102,   41,    0
240815,19791103,   75,    0
240815,19791104,   45,    0
240815,19791105,   19,    0
240815,19791106,   52,    0
240815,19791107,   27,    0
240815,19791108,   18,    0
240815,19791109,   18,    0
240815,19791110,   18,    0
240815,19791111,   17,    0
240815,19791112,   17,    0
240815,19791113,   58,    0
240815,19791114,   23,    0
240815,19791115,   38,    0
240815,19791116,   16,    0
240815,19791117,   16,    0
240815,19791118,   16,    0
240815,19791119,   15,    0
240815,19791120,   15,    0
240815,19791121,   15,    0
240815,19791122,   15,    0
240815,19791123,   14,    0
240815,19791124,   14,    0
240815,19791125,   14,    0
240815,19791126,   14,    0
240815,19791127,   24,    0
240815,19791128,   13,    0
240815,19791129,   13,    0
240815,19791130,   13,    0
240815,19791201,   14,    0
240815,19791202,   14,    0
240815,19791203,   47,    0
240815,19791204,   19,    0
240815,19791205,   20,    0
240815,19791206,   28,    0
240815,19791207,   14,    0
240815,19791208,   13,    0
240815,19791209,   13,    0
240815,19791210,   13,    0
240815,19791211,   13,    0
240815,19791212,   35,    0
240815,19791213,   25,    0
240815,19791214,   13,    0
240815,19791215,   13,    0
240815,19791216,   13,    0
240815,19791217,   13,    0
240815,19791218,   13,    0
240815,19791219,   34,    0
240815,19791220,   13,    0
240815,19791221,   13,    0
240815,19791222,   13,    0
240815,19791223,   13,    0
240815,19791224,   13,    0
240815,19791225,   13,    0
240815,19791226,   25,    0
240815,19791227,   13,    0
240815,19791228,   43,    0
240815,19791229,   13,    0
240815,19791230,   13,    0
240815,19791231,   31,    0
240815,19800101,   13,    0
240815,19800102,   13,    0
240815,19800103,   14,    0
240815,19800104,   28,    0
240815,19800105,   41,    0
240815,19800106,   14,    0
240815,19800107,   14,    0
240815,19800108,   14,    0
240815,19800109,   14,    0
240815,19800110,   32,    0
240815,19800111,   39,    0
240815,19800112,   15,    0
240815,19800113,   15,    0
240815,19800114,   56,    0
240815,19800115,   56,    0
240815,19800116,   24,    0
240815,19800117,   58,    0
240815,19800118,   57,    0
240815,19800119,   62,    0
240815,19800120,   60,    0
240815,19800121,   17,    0
240815,19800122,   48,    0
240815,19800123,   18,    0
240815,19800124,   33,    0
240815,19800125,   18,    0
240815,19800126,   19,    0
240815,19800127,   19,    0
240815,19800128,   53,    0
240815,19800129,   64,    0
240815,19800130,   20,    0
240815,19800131,   20,    0
240815,19800201,   36,    0
240815,19800202,   68,    0
240815,19800203,   21,    0
240815,19800204,   22,    0
240815,19800205,   22,    0
240815,19800206,   23,    0
240815,19800207,   23,    0
240815,19800208,   23,    0
240815,19800209,   24,    0
240815,19800210,   24,    0
240815,19800211,   25,    0
240815,19800212,   25,    0
240815,19800213,   26,    0
240815,19800214,   50,    0
240815,19800215,   75,    0
240815,19800216,   71,    0
240815,19800217,   28,    0
240815,19800218,   28,    0
240815,19800219,   53,    0
240815,19800220,  104,    0
240815,19800221,   30,    0
240815,19800222,  104,    0
240815,19800223,   31,    0
240815,19800224,   31,    0
240815,19800225,   71,    0
240815,19800226,   32,    0
240815,19800227,   42,    0
240815,19800228,   33,    0
240815,19800229,   34,    0
240815,19800301,   44,    0
240815,19800302,   73,    0
240815,19800303,   84,    0
240815,19800304,  117,    0
240815,19800305,  144,    0
240815,19800306,  146,    0
240815,19800307,  105,    0
240815,19800308,   38,    0
240815,19800309,   39,    0
240815,19800310,   39,    0
240815,19800311,   40,    0
240815,19800312,   40,    0
240815,19800313,   58,    0
240815,19800314,  158,    0
240815,19800315,  117,    0
240815,19800316,   74,    0
240815,19800317,  149,    0
240815,19800318,   86,    0
240815,19800319,  107,    0
240815,19800320,  168,    0
240815,19800321,  162,    0
240815,19800322,  176,    0
240815,19800323,  148,    0
240815,19800324,   48,    0
240815,19800325,   48,    0
240815,19800326,   49,    0
240815,19800327,  145,    0
240815,19800328,  110,    0
240815,19800329,   88,    0
240815,19800330,  106,    0
240815,19800331,  118,    0
240815,19800401,  203,    0
240815,19800402,   53,    0
240815,19800403,   54,    0
240815,19800404,   54,    0
240815,19800405,   55,    0
240815,19800406,   79,    0
240815,19800407,  106,    0
240815,19800408,   57,    0
240815,19800409,  123,    0
240815,19800410,   98,    0
240815,19800411,  103,    0
240815,19800412,  203,    0
240815,19800413,  168,    0
240815,19800414,  244,    0
240815,19800415,  245,    0
240815,19800416,  243,    0
240815,19800417,  265,    0
240815,19800418,  167,    0
240815,19800419,  133,    0
240815,19800420,  219,    0
240815,19800421,  207,    0
240815,19800422,   65,    0
240815,19800423,   65,    0
240815,19800424,  166,    0
240815,19800425,  250,    0
240815,19800426,  197,    0
240815,19800427,  217,    0
240815,19800428,  202,    0
240815,19800429,  156,    0
240815,19800430,  173,    0
240815,19800501,  192,    0
240815,19800502,   70,    0
240815,19800503,  218,    0
240815,19800504,  160,    0
240815,19800505,  296,    0
240815,19800506,  289,    0
240815,19800507,  165,    0
240815,19800508,  210,    0
240815,19800509,  213,    0
240815,19800510,  298,    0
240815,19800511,  315,    0
240815,19800512,  315,    0
240815,19800513,  292,    0
240815,19800514,  260,    0
240815,19800515,  251,    0
240815,19800516,  293,    0
240815,19800517,   76,    0
240815,19800518,  129,    0
240815,19800519,  220,    0
240815,19800520,  250,    0
240815,19800521,  252,    0
240815,19800522,  209,    0
240815,19800523,  312,    0
240815,19800524,  243,    0
240815,19800525,  333,    0
240815,19800526,  162,    0
240815,19800527,  309,    0
240815,19800528,  237,    0
240815,19800529,  267,    0
240815,19800530,  323,    0
240815,19800531,  121,    0
240815,19800601,   74,    0
240815,19800602,   74,    0
240815,19800603,   74,    0
240815,19800604,  163,    0
240815,19800605,  287,    0
240815,19800606,  112,    0
240815,19800607,  134,    0
240815,19800608,  314,    0
240815,19800609,  340,    0
240815,19800610,  307,    0
240815,19800611,  256,    0
240815,19800612,   75,    0
240815,19800613,  257,    0
240815,19800614,  330,    0
240815,19800615,  214,    0
240815,19800616,   90,    0
240815,19800617,  163,    0
240815,19800618,  124,    0
240815,19800619,  240,    0
240815,19800620,  167,    0
240815,19800621,  284,    0
240815,19800622,  103,    0
240815,19800623,  278,    0
240815,19800624,  191,    0
240815,19800625,  150,    0
240815,19800626,  267,    0
240815,19800627,  167,    0
240815,19800628,  266,    0
240815,19800629,  166,    0
240815,19800630,  179,    0
240815,19800701,  199,    0
240815,19800702,  112,    0
240815,19800703,  181,    0
240815,19800704,  133,    0
240815,19800705,   74,    0
240815,19800706,  204,    0
240815,19800707,  320,    0
240815,19800708,  198,    0
240815,19800709,  104,    0
240815,19800710,   73,    0
240815,19800711,   92,    0
240815,19800712,   87,    0
240815,19800713,  157,    0
240815,19800714,  235,    0
240815,19800715,  267,    0
240815,19800716,  134,    0
240815,19800717,  108,    0
240815,19800718,  203,    0
240815,19800719,  160,    0
240815,19800720,  219,    0
240815,19800721,   85,    0
240815,19800722,  127,    0
240815,19800723,  142,    0
240815,19800724,   99,    0
240815,19800725,  211,    0
240815,19800726,   87,    0
240815,19800727,  174,    0
240815,19800728,  119,    0
240815,19800729,  100,    0
240815,19800730,   90,    0
240815,19800731,  187,    0
240815,19800801,  137,    0
240815,19800802,  219,    0
240815,19800803,  283,    0
240815,19800804,  127,    0
240815,19800805,  227,    0
240815,19800806,  174,    0
240815,19800807,  123,    0
240815,19800808,  230,    0
240815,19800809,  100,    0
240815,19800810,  193,    0
240815,19800811,  208,    0
240815,19800812,  191,    0
240815,19800813,   62,    0
240815,19800814,  126,    0
240815,19800815,  150,    0
240815,19800816,  252,    0
240815,19800817,  268,    0
240815,19800818,  149,    0
240815,19800819,  195,    0
240815,19800820,  103,    0
240815,19800821,  133,    0
240815,19800822,  134,    0
240815,19800823,   57,    0
240815,19800824,  114,    0
240815,19800825,   81,    0
240815,19800826,  153,    0
240815,19800827,  214,    0
240815,19800828,  232,    0
240815,19800829,  117,    0
240815,19800830,   78,    0
240815,19800831,  100,    0
240815,19800901,   51,    0
240815,19800902,  206,    0
240815,19800903,  161,    0
240815,19800904,  210,    0
240815,19800905,  194,    0
240815,19800906,  136,    0
240815,19800907,  155,    0
240815,19800908,   98,    0
240815,19800909,  152,    0
240815,19800910,   47,    0
240815,19800911,   55,    0
240815,19800912,   83,    0
240815,19800913,   98,    0
240815,19800914,  107,    0
240815,19800915,  144,    0
240815,19800916,  149,    0
240815,19800917,  179,    0
240815,19800918,  125,    0
240815,19800919,  165,    0
240815,19800920,  176,    0
240815,19800921,  133,    0
240815,19800922,  119,    0
240815,19800923,   54,    0
240815,19800924,  150,    0
240815,19800925,  138,    0
240815,19800926,   38,    0
240815,19800927,  119,    0
240815,19800928,   86,    0
240815,19800929,   36,    0
240815,19800930,   35,    0
240815,19801001,   82,    0
240815,19801002,   34,    0
240815,19801003,  117,    0
240815,19801004,  110,    0
240815,19801005,   79,    0
240815,19801006,   64,    0
240815,19801007,   49,    0
240815,19801008,   31,    0
240815,19801009,   31,    0
240815,19801010,   30,    0
240815,19801011,   30,    0
240815,19801012,   44,    0
240815,19801013,   64,    0
240815,19801014,   28,    0
240815,19801015,   80,    0
240815,19801016,   76,    0
240815,19801017,   86,    0
240815,19801018,  105,    0
240815,19801019,   26,    0
240815,19801020,   83,    0
240815,19801021,   93,    0
240815,19801022,   60,    0
240815,19801023,   70,    0
240815,19801024,   80,    0
240815,19801025,   23,    0
240815,19801026,   84,    0
240815,19801027,   62,    0
240815,19801028,   74,    0
240815,19801029,   38,    0
240815,19801030,   21,    0
240815,19801031,   44,    0
240815,19801101,   79,    0
240815,19801102,   45,    0
240815,19801103,   20,    0
240815,19801104,   19,    0
240815,19801105,   19,    0
240815,19801106,   48,    0
240815,19801107,   18,    0
240815,19801108,   18,    0
240815,19801109,   18,    0
240815,19801110,   17,    0
240815,19801111,   54,    0
240815,19801112,   44,    0
240815,19801113,   17,    0
240815,19801114,   16,    0
240815,19801115,   16,    0
240815,19801116,   16,    0
240815,19801117,   41,    0
240815,19801118,   29,    0
240815,19801119,   40,    0
240815,19801120,   47,    0
240815,19801121,   22,    0
240815,19801122,   36,    0
240815,19801123,   14,    0
240815,19801124,   14,    0
240815,19801125,   14,    0
240815,19801126,   14,    0
240815,19801127,   28,    0
240815,19801128,   13,    0
240815,19801129,   13,    0
240815,19801130,   13,    0
240815,19801201,   54,    0
240815,19801202,   52,    0
240815,19801203,   14,    0
240815,19801204,   49,    0
240815,19801205,   14,    0
240815,19801206,   14,    0
240815,19801207,   13,    0
240815,19801208,   13,    0
240815,19801209,   13,    0
240815,19801210,   13,    0
240815,19801211,   13,    0
240815,19801212,   13,    0
240815,19801213,   21,    0
240815,19801214,   13,    0
240815,19801215,   13,    0
240815,19801216,   13,    0
240815,19801217,   44,    0
240815,19801218,   43,    0
240815,19801219,   13,    0
240815,19801220,   13,    0
240815,19801221,   13,    0
240815,19801222,   13,    0
240815,19801223,   13,    0
240815,19801224,   21,    0
240815,19801225,   13,    0
240815,19801226,   24,    0
240815,19801227,   22,    0
240815,19801228,   13,    0
240815,19801229,   13,    0
240815,19801230,   13,    0
240815,19801231,   13,    0
240815,19810101,   20,    0
240815,19810102,   16,    0
240815,19810103,   14,    0
240815,19810104,   14,    0
240815,19810105,   14,    0
240815,19810106,   14,    0
240815,19810107,   17,    0
240815,19810108,   14,    0
240815,19810109,   14,    0
240815,19810110,   21,    0
240815,19810111,   15,    0
240815,19810112,   43,    0
240815,19810113,   15,    0
240815,19810114,   15,    0
240815,19810115,   16,    0
240815,19810116,   37,    0
240815,19810117,   39,    0
240815,19810118,   16,    0
240815,19810119,   17,    0
240815,19810120,   17,    0
240815,19810121,   17,    0
240815,19810122,   55,    0
240815,19810123,   32,    0
