EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, PSZCZYNA (STAID: 24860).
Blended and updated with sources: 236774 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
236774,19790101,   57,    0
236774,19790102,   50,    0
236774,19790103,   57,    0
236774,19790104,   47,    0
236774,19790105,   53,    0
236774,19790106,   13,    0
236774,19790107,    0,    0
236774,19790108,   47,    0
236774,19790109,   13,    0
236774,19790110,   23,    0
236774,19790111,   13,    0
236774,19790112,    3,    0
236774,19790113,   17,    0
236774,19790114,   23,    0
236774,19790115,   37,    0
236774,19790116,    7,    0
236774,19790117,    3,    0
236774,19790118,   20,    0
236774,19790119,   47,    0
236774,19790120,   47,    0
236774,19790121,   20,    0
236774,19790122,    0,    0
236774,19790123,   10,    0
236774,19790124,   13,    0
236774,19790125,    3,    0
236774,19790126,    7,    0
236774,19790127,   17,    0
236774,19790128,   30,    0
236774,19790129,    7,    0
236774,19790130,   40,    0
236774,19790131,   43,    0
236774,19790201,   43,    0
236774,19790202,   30,    0
236774,19790203,   17,    0
236774,19790204,   23,    0
236774,19790205,   13,    0
236774,19790206,   10,    0
236774,19790207,    3,    0
236774,19790208,   40,    0
236774,19790209,   17,    0
236774,19790210,    7,    0
236774,19790211,   17,    0
236774,19790212,   33,    0
236774,19790213,   23,    0
236774,19790214,   23,    0
236774,19790215,   37,    0
236774,19790216,   80,    0
236774,19790217,   47,    0
236774,19790218,   37,    0
236774,19790219,   27,    0
236774,19790220,   17,    0
236774,19790221,   33,    0
236774,19790222,   13,    0
236774,19790223,    7,    0
236774,19790224,   10,    0
236774,19790225,   20,    0
236774,19790226,   13,    0
236774,19790227,   10,    0
236774,19790228,   10,    0
236774,19790301,   23,    0
236774,19790302,   17,    0
236774,19790303,   37,    0
236774,19790304,   43,    0
236774,19790305,    7,    0
236774,19790306,   30,    0
236774,19790307,   23,    0
236774,19790308,   13,    0
236774,19790309,   20,    0
236774,19790310,   30,    0
236774,19790311,   13,    0
236774,19790312,   47,    0
236774,19790313,   30,    0
236774,19790314,    7,    0
236774,19790315,   57,    0
236774,19790316,   17,    0
236774,19790317,   50,    0
236774,19790318,   20,    0
236774,19790319,   37,    0
236774,19790320,   37,    0
236774,19790321,   20,    0
236774,19790322,   23,    0
236774,19790323,   47,    0
236774,19790324,   23,    0
236774,19790325,   20,    0
236774,19790326,   20,    0
236774,19790327,   10,    0
236774,19790328,   13,    0
236774,19790329,   37,    0
236774,19790330,   40,    0
236774,19790331,   50,    0
236774,19790401,   43,    0
236774,19790402,   30,    0
236774,19790403,   23,    0
236774,19790404,   13,    0
236774,19790405,   17,    0
236774,19790406,   43,    0
236774,19790407,   13,    0
236774,19790408,    3,    0
236774,19790409,   23,    0
236774,19790410,   10,    0
236774,19790411,   53,    0
236774,19790412,   43,    0
236774,19790413,    0,    0
236774,19790414,    7,    0
236774,19790415,   20,    0
236774,19790416,   43,    0
236774,19790417,    7,    0
236774,19790418,   13,    0
236774,19790419,    7,    0
236774,19790420,   17,    0
236774,19790421,   17,    0
236774,19790422,   23,    0
236774,19790423,   23,    0
236774,19790424,   43,    0
236774,19790425,   10,    0
236774,19790426,   10,    0
236774,19790427,   13,    0
236774,19790428,   17,    0
236774,19790429,   27,    0
236774,19790430,   63,    0
236774,19790501,   10,    0
236774,19790502,   43,    0
236774,19790503,    7,    0
236774,19790504,   10,    0
236774,19790505,   20,    0
236774,19790506,   23,    0
236774,19790507,   20,    0
236774,19790508,   30,    0
236774,19790509,   13,    0
236774,19790510,    3,    0
236774,19790511,   13,    0
236774,19790512,   30,    0
236774,19790513,   23,    0
236774,19790514,   17,    0
236774,19790515,   10,    0
236774,19790516,    7,    0
236774,19790517,   33,    0
236774,19790518,   27,    0
236774,19790519,   23,    0
236774,19790520,   17,    0
236774,19790521,   17,    0
236774,19790522,   10,    0
236774,19790523,   23,    0
236774,19790524,   30,    0
236774,19790525,   17,    0
236774,19790526,   33,    0
236774,19790527,   23,    0
236774,19790528,   23,    0
236774,19790529,   17,    0
236774,19790530,   27,    0
236774,19790531,   27,    0
236774,19790601,   23,    0
