EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, SIEDLCE (STAID: 333).
Blended and updated with sources: 240654 912385 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
240654,19790101,    0,    1
240654,19790102,   78,    0
240654,19790103,    0,    1
240654,19790104,   81,    0
240654,19790105,    0,    1
240654,19790106,   84,    0
240654,19790107,    0,    1
240654,19790108,   79,    0
240654,19790109,    0,    1
240654,19790110,   85,    0
240654,19790111,    0,    1
240654,19790112,   87,    0
240654,19790113,    0,    1
240654,19790114,   93,    0
240654,19790115,    0,    1
240654,19790116,   89,    0
240654,19790117,    0,    1
240654,19790118,   88,    0
240654,19790119,    0,    1
240654,19790120,   89,    0
240654,19790121,    0,    1
240654,19790122,   82,    0
240654,19790123,    0,    1
240654,19790124,   91,    0
240654,19790125,    0,    1
240654,19790126,   89,    0
240654,19790127,    0,    1
240654,19790128,   96,    0
240654,19790129,    0,    1
240654,19790130,   94,    0
240654,19790131,    0,    1
240654,19790201,   89,    0
240654,19790202,    0,    1
240654,19790203,   76,    0
240654,19790204,    0,    1
240654,19790205,   82,    0
240654,19790206,    0,    1
240654,19790207,   83,    0
240654,19790208,    0,    1
240654,19790209,   76,    0
240654,19790210,    0,    1
240654,19790211,   84,    0
240654,19790212,    0,    1
240654,19790213,   88,    0
240654,19790214,    0,    1
240654,19790215,   88,    0
240654,19790216,    0,    1
240654,19790217,   64,    0
240654,19790218,    0,    1
240654,19790219,   69,    0
240654,19790220,    0,    1
240654,19790221,   84,    0
240654,19790222,    0,    1
240654,19790223,   71,    0
240654,19790224,    0,    1
240654,19790225,   91,    0
240654,19790226,    0,    1
240654,19790227,   78,    0
240654,19790228,    0,    1
240654,19790301,   77,    0
240654,19790302,    0,    1
240654,19790303,   78,    0
240654,19790304,    0,    1
240654,19790305,   89,    0
240654,19790306,    0,    1
240654,19790307,   91,    0
240654,19790308,    0,    1
240654,19790309,   94,    0
240654,19790310,    0,    1
240654,19790311,   87,    0
240654,19790312,    0,    1
240654,19790313,   85,    0
240654,19790314,    0,    1
240654,19790315,   75,    0
240654,19790316,    0,    1
240654,19790317,   91,    0
240654,19790318,    0,    1
240654,19790319,   86,    0
240654,19790320,    0,    1
240654,19790321,   85,    0
240654,19790322,    0,    1
240654,19790323,   95,    0
240654,19790324,    0,    1
240654,19790325,   72,    0
240654,19790326,    0,    1
240654,19790327,   93,    0
240654,19790328,    0,    1
240654,19790329,   94,    0
240654,19790330,    0,    1
240654,19790331,   96,    0
240654,19790401,    0,    1
240654,19790402,   87,    0
240654,19790403,    0,    1
240654,19790404,   85,    0
240654,19790405,    0,    1
240654,19790406,   85,    0
240654,19790407,    0,    1
240654,19790408,   94,    0
240654,19790409,    0,    1
240654,19790410,   62,    0
240654,19790411,    0,    1
240654,19790412,   69,    0
240654,19790413,    0,    1
240654,19790414,   62,    0
240654,19790415,    0,    1
240654,19790416,   59,    0
240654,19790417,    0,    1
240654,19790418,   65,    0
240654,19790419,    0,    1
240654,19790420,   69,    0
240654,19790421,    0,    1
240654,19790422,   71,    0
240654,19790423,    0,    1
240654,19790424,   56,    0
240654,19790425,    0,    1
240654,19790426,   83,    0
240654,19790427,    0,    1
240654,19790428,   85,    0
240654,19790429,    0,    1
240654,19790430,   68,    0
240654,19790501,    0,    1
240654,19790502,   77,    0
240654,19790503,    0,    1
240654,19790504,   82,    0
240654,19790505,    0,    1
240654,19790506,   86,    0
240654,19790507,    0,    1
240654,19790508,   70,    0
240654,19790509,    0,    1
240654,19790510,   90,    0
240654,19790511,    0,    1
240654,19790512,   56,    0
240654,19790513,    0,    1
240654,19790514,   65,    0
240654,19790515,    0,    1
240654,19790516,   56,    0
240654,19790517,    0,    1
240654,19790518,   53,    0
240654,19790519,    0,    1
240654,19790520,   72,    0
240654,19790521,    0,    1
240654,19790522,   60,    0
240654,19790523,    0,    1
240654,19790524,   53,    0
240654,19790525,    0,    1
240654,19790526,   69,    0
240654,19790527,    0,    1
240654,19790528,   76,    0
240654,19790529,    0,    1
240654,19790530,   80,    0
240654,19790531,    0,    1
240654,19790601,   64,    0
240654,19790602,    0,    1
240654,19790603,   68,    0
240654,19790604,    0,    1
240654,19790605,   59,    0
240654,19790606,    0,    1
240654,19790607,   56,    0
240654,19790608,    0,    1
240654,19790609,   62,    0
240654,19790610,    0,    1
240654,19790611,   57,    0
240654,19790612,    0,    1
240654,19790613,   63,    0
