EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, ZAMOSC (STAID: 25136).
Blended and updated with sources: 240085 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
240085,19790101,    0,    1
240085,19790102,   86,    0
240085,19790103,    0,    1
240085,19790104,   89,    0
240085,19790105,    0,    1
240085,19790106,   89,    0
240085,19790107,    0,    1
240085,19790108,   77,    0
240085,19790109,    0,    1
240085,19790110,   92,    0
240085,19790111,    0,    1
240085,19790112,   90,    0
240085,19790113,    0,    1
240085,19790114,   93,    0
240085,19790115,    0,    1
240085,19790116,   93,    0
240085,19790117,    0,    1
240085,19790118,   94,    0
240085,19790119,    0,    1
240085,19790120,   90,    0
240085,19790121,    0,    1
240085,19790122,   89,    0
240085,19790123,    0,    1
240085,19790124,   94,    0
240085,19790125,    0,    1
240085,19790126,   95,    0
240085,19790127,    0,    1
240085,19790128,   89,    0
240085,19790129,    0,    1
240085,19790130,   96,    0
240085,19790131,    0,    1
240085,19790201,   88,    0
240085,19790202,    0,    1
240085,19790203,   83,    0
240085,19790204,    0,    1
240085,19790205,   93,    0
240085,19790206,    0,    1
240085,19790207,   92,    0
240085,19790208,    0,    1
240085,19790209,   75,    0
240085,19790210,    0,    1
240085,19790211,   84,    0
240085,19790212,    0,    1
240085,19790213,   92,    0
240085,19790214,    0,    1
240085,19790215,   88,    0
