EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : humidity in 1 %
23-27 Q_HU : Quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, PLOCK (STAID: 25141).
Blended and updated with sources: 240145 912360 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
240145,19790101,    0,    1
240145,19790102,   86,    0
240145,19790103,    0,    1
240145,19790104,   75,    0
240145,19790105,    0,    1
240145,19790106,   86,    0
240145,19790107,    0,    1
240145,19790108,   86,    0
240145,19790109,    0,    1
240145,19790110,   85,    0
240145,19790111,    0,    1
240145,19790112,   88,    0
240145,19790113,    0,    1
240145,19790114,   92,    0
240145,19790115,    0,    1
240145,19790116,   92,    0
240145,19790117,    0,    1
240145,19790118,   91,    0
240145,19790119,    0,    1
240145,19790120,   88,    0
240145,19790121,    0,    1
240145,19790122,   87,    0
240145,19790123,    0,    1
240145,19790124,   89,    0
240145,19790125,    0,    1
240145,19790126,   91,    0
240145,19790127,    0,    1
240145,19790128,   95,    0
240145,19790129,    0,    1
240145,19790130,   93,    0
240145,19790131,    0,    1
240145,19790201,   89,    0
240145,19790202,    0,    1
240145,19790203,   80,    0
240145,19790204,    0,    1
240145,19790205,   95,    0
240145,19790206,    0,    1
240145,19790207,   80,    0
240145,19790208,    0,    1
240145,19790209,   80,    0
240145,19790210,    0,    1
240145,19790211,   87,    0
240145,19790212,    0,    1
240145,19790213,   85,    0
240145,19790214,    0,    1
240145,19790215,   85,    0
240145,19790216,    0,    1
240145,19790217,   69,    0
240145,19790218,    0,    1
240145,19790219,   65,    0
240145,19790220,    0,    1
240145,19790221,   77,    0
240145,19790222,    0,    1
240145,19790223,   76,    0
240145,19790224,    0,    1
240145,19790225,   85,    0
240145,19790226,    0,    1
240145,19790227,   77,    0
240145,19790228,    0,    1
240145,19790301,   74,    0
240145,19790302,    0,    1
240145,19790303,   78,    0
240145,19790304,    0,    1
240145,19790305,   90,    0
240145,19790306,    0,    1
240145,19790307,   93,    0
240145,19790308,    0,    1
240145,19790309,   87,    0
240145,19790310,    0,    1
240145,19790311,   86,    0
240145,19790312,    0,    1
240145,19790313,   84,    0
240145,19790314,    0,    1
240145,19790315,   79,    0
240145,19790316,    0,    1
240145,19790317,   97,    0
240145,19790318,    0,    1
240145,19790319,   88,    0
240145,19790320,    0,    1
240145,19790321,   85,    0
240145,19790322,    0,    1
240145,19790323,   85,    0
240145,19790324,    0,    1
240145,19790325,   74,    0
240145,19790326,    0,    1
240145,19790327,   82,    0
240145,19790328,    0,    1
240145,19790329,   97,    0
240145,19790330,    0,    1
240145,19790331,   95,    0
240145,19790401,    0,    1
240145,19790402,   90,    0
240145,19790403,    0,    1
240145,19790404,   84,    0
240145,19790405,    0,    1
240145,19790406,   82,    0
240145,19790407,    0,    1
240145,19790408,   86,    0
240145,19790409,    0,    1
240145,19790410,   63,    0
240145,19790411,    0,    1
240145,19790412,   72,    0
240145,19790413,    0,    1
240145,19790414,   72,    0
240145,19790415,    0,    1
240145,19790416,   62,    0
240145,19790417,    0,    1
240145,19790418,   65,    0
240145,19790419,    0,    1
240145,19790420,   73,    0
240145,19790421,    0,    1
240145,19790422,   80,    0
240145,19790423,    0,    1
240145,19790424,   69,    0
240145,19790425,    0,    1
240145,19790426,   92,    0
240145,19790427,    0,    1
240145,19790428,   80,    0
240145,19790429,    0,    1
240145,19790430,   71,    0
240145,19790501,    0,    1
240145,19790502,   83,    0
240145,19790503,    0,    1
240145,19790504,   71,    0
240145,19790505,    0,    1
240145,19790506,   87,    0
240145,19790507,    0,    1
240145,19790508,   68,    0
240145,19790509,    0,    1
240145,19790510,   82,    0
240145,19790511,    0,    1
240145,19790512,   59,    0
240145,19790513,    0,    1
240145,19790514,   70,    0
240145,19790515,    0,    1
240145,19790516,   64,    0
240145,19790517,    0,    1
240145,19790518,   62,    0
240145,19790519,    0,    1
240145,19790520,   67,    0
240145,19790521,    0,    1
240145,19790522,   75,    0
240145,19790523,    0,    1
240145,19790524,   69,    0
240145,19790525,    0,    1
240145,19790526,   72,    0
240145,19790527,    0,    1
240145,19790528,   85,    0
240145,19790529,    0,    1
240145,19790530,   74,    0
240145,19790531,    0,    1
240145,19790601,   54,    0
240145,19790602,    0,    1
240145,19790603,   70,    0
240145,19790604,    0,    1
240145,19790605,   57,    0
240145,19790606,    0,    1
240145,19790607,   56,    0
240145,19790608,    0,    1
240145,19790609,   69,    0
240145,19790610,    0,    1
240145,19790611,   68,    0
240145,19790612,    0,    1
240145,19790613,   73,    0
240145,19790614,    0,    1
240145,19790615,   80,    0
240145,19790616,    0,    1
240145,19790617,   88,    0
240145,19790618,    0,    1
240145,19790619,   66,    0
240145,19790620,    0,    1
240145,19790621,   65,    0
240145,19790622,    0,    1
240145,19790623,   76,    0
240145,19790624,    0,    1
240145,19790625,   72,    0
240145,19790626,    0,    1
240145,19790627,   77,    0
240145,19790628,    0,    1
240145,19790629,   78,    0
240145,19790630,    0,    1
240145,19790701,   80,    0
240145,19790702,    0,    1
240145,19790703,   64,    0
240145,19790704,    0,    1
240145,19790705,   72,    0
240145,19790706,    0,    1
240145,19790707,   85,    0
240145,19790708,    0,    1
240145,19790709,   83,    0
240145,19790710,    0,    1
240145,19790711,   77,    0
240145,19790712,    0,    1
240145,19790713,   77,    0
240145,19790714,    0,    1
240145,19790715,   71,    0
240145,19790716,    0,    1
240145,19790717,   80,    0
240145,19790718,    0,    1
240145,19790719,   85,    0
240145,19790720,    0,    1
240145,19790721,   75,    0
240145,19790722,    0,    1
240145,19790723,   88,    0
240145,19790724,    0,    1
240145,19790725,   86,    0
240145,19790726,    0,    1
240145,19790727,   80,    0
240145,19790728,    0,    1
240145,19790729,   72,    0
240145,19790730,    0,    1
240145,19790731,   81,    0
240145,19790801,    0,    1
240145,19790802,   73,    0
240145,19790803,    0,    1
240145,19790804,   79,    0
240145,19790805,    0,    1
240145,19790806,   79,    0
240145,19790807,    0,    1
240145,19790808,   75,    0
240145,19790809,    0,    1
240145,19790810,   88,    0
240145,19790811,    0,    1
240145,19790812,   77,    0
240145,19790813,    0,    1
240145,19790814,   94,    0
240145,19790815,    0,    1
240145,19790816,   66,    0
240145,19790817,    0,    1
240145,19790818,   70,    0
240145,19790819,    0,    1
240145,19790820,   87,    0
240145,19790821,    0,    1
240145,19790822,   88,    0
240145,19790823,    0,    1
240145,19790824,   87,    0
240145,19790825,    0,    1
240145,19790826,   75,    0
240145,19790827,    0,    1
240145,19790828,   80,    0
240145,19790829,    0,    1
240145,19790830,   88,    0
240145,19790831,    0,    1
240145,19790901,   77,    0
240145,19790902,    0,    1
240145,19790903,   72,    0
240145,19790904,    0,    1
240145,19790905,   88,    0
240145,19790906,    0,    1
240145,19790907,   77,    0
240145,19790908,    0,    1
240145,19790909,   75,    0
240145,19790910,    0,    1
240145,19790911,   82,    0
240145,19790912,    0,    1
240145,19790913,   74,    0
240145,19790914,    0,    1
240145,19790915,   82,    0
240145,19790916,    0,    1
240145,19790917,   79,    0
240145,19790918,    0,    1
240145,19790919,   78,    0
240145,19790920,    0,    1
240145,19790921,   89,    0
240145,19790922,    0,    1
240145,19790923,   85,    0
240145,19790924,    0,    1
240145,19790925,   97,    0
240145,19790926,    0,    1
240145,19790927,   81,    0
240145,19790928,    0,    1
240145,19790929,   79,    0
240145,19790930,    0,    1
240145,19791001,   80,    0
240145,19791002,    0,    1
240145,19791003,   74,    0
240145,19791004,    0,    1
240145,19791005,   73,    0
240145,19791006,    0,    1
240145,19791007,   63,    0
240145,19791008,    0,    1
240145,19791009,   82,    0
240145,19791010,    0,    1
240145,19791011,   64,    0
240145,19791012,    0,    1
240145,19791013,   69,    0
240145,19791014,    0,    1
240145,19791015,   77,    0
240145,19791016,    0,    1
240145,19791017,   95,    0
240145,19791018,    0,    1
240145,19791019,   96,    0
240145,19791020,    0,    1
240145,19791021,   85,    0
240145,19791022,    0,    1
240145,19791023,   78,    0
240145,19791024,    0,    1
240145,19791025,   76,    0
240145,19791026,    0,    1
240145,19791027,   80,    0
240145,19791028,    0,    1
240145,19791029,   74,    0
240145,19791030,    0,    1
240145,19791031,   72,    0
240145,19791101,    0,    1
240145,19791102,   58,    0
240145,19791103,    0,    1
240145,19791104,   82,    0
240145,19791105,    0,    1
240145,19791106,   88,    0
240145,19791107,    0,    1
240145,19791108,   95,    0
240145,19791109,    0,    1
240145,19791110,   94,    0
240145,19791111,    0,    1
240145,19791112,   98,    0
240145,19791113,    0,    1
240145,19791114,   90,    0
240145,19791115,    0,    1
240145,19791116,   91,    0
240145,19791117,    0,    1
240145,19791118,   97,    0
240145,19791119,    0,    1
240145,19791120,   95,    0
240145,19791121,    0,    1
240145,19791122,   91,    0
240145,19791123,    0,    1
240145,19791124,   88,    0
240145,19791125,    0,    1
240145,19791126,   86,    0
240145,19791127,    0,    1
240145,19791128,   91,    0
240145,19791129,    0,    1
240145,19791130,   85,    0
240145,19791201,    0,    1
240145,19791202,   88,    0
240145,19791203,    0,    1
240145,19791204,   89,    0
240145,19791205,    0,    1
240145,19791206,   81,    0
240145,19791207,    0,    1
240145,19791208,   96,    0
240145,19791209,    0,    1
240145,19791210,   94,    0
240145,19791211,    0,    1
240145,19791212,   85,    0
240145,19791213,    0,    1
240145,19791214,   89,    0
240145,19791215,    0,    1
240145,19791216,   92,    0
240145,19791217,    0,    1
240145,19791218,   88,    0
240145,19791219,    0,    1
240145,19791220,   95,    0
240145,19791221,    0,    1
240145,19791222,   95,    0
240145,19791223,    0,    1
240145,19791224,   95,    0
240145,19791225,    0,    1
240145,19791226,   99,    0
240145,19791227,    0,    1
240145,19791228,   88,    0
240145,19791229,    0,    1
240145,19791230,   94,    0
240145,19791231,    0,    1
240145,19800101,   92,    0
240145,19800102,    0,    1
240145,19800103,   89,    0
240145,19800104,    0,    1
240145,19800105,   95,    0
240145,19800106,    0,    1
240145,19800107,   86,    0
240145,19800108,    0,    1
240145,19800109,   90,    0
240145,19800110,    0,    1
240145,19800111,   84,    0
240145,19800112,    0,    1
240145,19800113,   88,    0
240145,19800114,    0,    1
240145,19800115,   82,    0
240145,19800116,    0,    1
240145,19800117,   92,    0
240145,19800118,    0,    1
240145,19800119,   83,    0
240145,19800120,    0,    1
240145,19800121,   90,    0
240145,19800122,    0,    1
240145,19800123,   95,    0
240145,19800124,    0,    1
240145,19800125,   98,    0
240145,19800126,    0,    1
240145,19800127,   88,    0
240145,19800128,    0,    1
240145,19800129,   86,    0
240145,19800130,    0,    1
240145,19800131,   90,    0
240145,19800201,    0,    1
240145,19800202,   76,    0
240145,19800203,    0,    1
240145,19800204,   92,    0
240145,19800205,    0,    1
240145,19800206,   94,    0
240145,19800207,    0,    1
240145,19800208,   95,    0
240145,19800209,    0,    1
240145,19800210,   98,    0
240145,19800211,    0,    1
240145,19800212,   94,    0
240145,19800213,    0,    1
240145,19800214,   89,    0
240145,19800215,    0,    1
240145,19800216,   90,    0
240145,19800217,    0,    1
240145,19800218,   89,    0
240145,19800219,    0,    1
240145,19800220,   81,    0
240145,19800221,    0,    1
240145,19800222,   96,    0
240145,19800223,    0,    1
240145,19800224,   97,    0
240145,19800225,    0,    1
240145,19800226,   93,    0
240145,19800227,    0,    1
240145,19800228,   74,    0
240145,19800229,    0,    1
240145,19800301,   89,    0
240145,19800302,    0,    1
240145,19800303,   81,    0
240145,19800304,    0,    1
240145,19800305,   78,    0
240145,19800306,    0,    1
240145,19800307,   74,    0
240145,19800308,    0,    1
240145,19800309,   97,    0
240145,19800310,    0,    1
240145,19800311,   91,    0
240145,19800312,    0,    1
240145,19800313,   84,    0
240145,19800314,    0,    1
240145,19800315,   68,    0
240145,19800316,    0,    1
240145,19800317,   59,    0
240145,19800318,    0,    1
240145,19800319,   71,    0
240145,19800320,    0,    1
240145,19800321,   63,    0
240145,19800322,    0,    1
240145,19800323,   63,    0
240145,19800324,    0,    1
240145,19800325,   85,    0
240145,19800326,    0,    1
240145,19800327,   85,    0
240145,19800328,    0,    1
240145,19800329,   92,    0
240145,19800330,    0,    1
240145,19800331,   84,    0
240145,19800401,    0,    1
240145,19800402,   91,    0
240145,19800403,    0,    1
240145,19800404,   81,    0
240145,19800405,    0,    1
240145,19800406,   74,    0
240145,19800407,    0,    1
240145,19800408,   84,    0
240145,19800409,    0,    1
240145,19800410,   88,    0
240145,19800411,    0,    1
240145,19800412,   76,    0
240145,19800413,    0,    1
240145,19800414,   69,    0
240145,19800415,    0,    1
240145,19800416,   69,    0
240145,19800417,    0,    1
240145,19800418,   73,    0
240145,19800419,    0,    1
240145,19800420,   71,    0
240145,19800421,    0,    1
240145,19800422,   90,    0
240145,19800423,    0,    1
240145,19800424,   85,    0
240145,19800425,    0,    1
240145,19800426,   75,    0
240145,19800427,    0,    1
240145,19800428,   72,    0
240145,19800429,    0,    1
240145,19800430,   79,    0
240145,19800501,    0,    1
240145,19800502,   86,    0
240145,19800503,    0,    1
240145,19800504,   73,    0
240145,19800505,    0,    1
240145,19800506,   71,    0
240145,19800507,    0,    1
240145,19800508,   80,    0
240145,19800509,    0,    1
240145,19800510,   64,    0
240145,19800511,    0,    1
240145,19800512,   64,    0
240145,19800513,    0,    1
240145,19800514,   65,    0
240145,19800515,    0,    1
240145,19800516,   57,    0
240145,19800517,    0,    1
240145,19800518,   76,    0
240145,19800519,    0,    1
240145,19800520,   68,    0
240145,19800521,    0,    1
240145,19800522,   66,    0
240145,19800523,    0,    1
240145,19800524,   67,    0
240145,19800525,    0,    1
240145,19800526,   67,    0
