EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KALISZ (STAID: 2032).
Blended and updated with sources: 240813 912435 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   QQ, Q_QQ
240813,19790101,   13,    0
240813,19790102,   29,    0
240813,19790103,   21,    0
240813,19790104,   41,    0
240813,19790105,   35,    0
240813,19790106,   46,    0
240813,19790107,   50,    0
240813,19790108,   14,    0
240813,19790109,   14,    0
240813,19790110,   19,    0
240813,19790111,   20,    0
240813,19790112,   45,    0
240813,19790113,   18,    0
240813,19790114,   15,    0
240813,19790115,   16,    0
240813,19790116,   16,    0
240813,19790117,   16,    0
240813,19790118,   16,    0
240813,19790119,   17,    0
240813,19790120,   17,    0
240813,19790121,   30,    0
240813,19790122,   17,    0
240813,19790123,   18,    0
240813,19790124,   22,    0
240813,19790125,   63,    0
240813,19790126,   44,    0
240813,19790127,   38,    0
240813,19790128,   19,    0
240813,19790129,   20,    0
240813,19790130,   20,    0
240813,19790131,   20,    0
240813,19790201,   21,    0
240813,19790202,   21,    0
240813,19790203,   59,    0
240813,19790204,   75,    0
240813,19790205,   52,    0
240813,19790206,   23,    0
240813,19790207,   60,    0
240813,19790208,   23,    0
240813,19790209,   87,    0
240813,19790210,   71,    0
240813,19790211,   93,    0
240813,19790212,   25,    0
240813,19790213,   43,    0
240813,19790214,   26,    0
240813,19790215,   27,    0
240813,19790216,   51,    0
240813,19790217,   28,    0
240813,19790218,   28,    0
240813,19790219,   34,    0
240813,19790220,   98,    0
240813,19790221,   49,    0
240813,19790222,  108,    0
240813,19790223,  108,    0
240813,19790224,   31,    0
240813,19790225,   55,    0
240813,19790226,  112,    0
240813,19790227,  117,    0
240813,19790228,  105,    0
240813,19790301,  102,    0
240813,19790302,  120,    0
240813,19790303,   47,    0
240813,19790304,   40,    0
240813,19790305,   36,    0
240813,19790306,   36,    0
240813,19790307,  107,    0
240813,19790308,   43,    0
240813,19790309,  134,    0
240813,19790310,   69,    0
240813,19790311,  142,    0
240813,19790312,  100,    0
240813,19790313,   49,    0
240813,19790314,  119,    0
240813,19790315,   41,    0
240813,19790316,   42,    0
240813,19790317,   43,    0
240813,19790318,   63,    0
240813,19790319,   44,    0
240813,19790320,   85,    0
240813,19790321,   97,    0
240813,19790322,  144,    0
240813,19790323,  128,    0
240813,19790324,  159,    0
240813,19790325,  177,    0
240813,19790326,   54,    0
240813,19790327,  139,    0
240813,19790328,  130,    0
240813,19790329,   94,    0
240813,19790330,  137,    0
240813,19790331,   51,    0
240813,19790401,   52,    0
240813,19790402,  103,    0
240813,19790403,  192,    0
240813,19790404,  146,    0
240813,19790405,   54,    0
240813,19790406,   75,    0
240813,19790407,   55,    0
240813,19790408,   56,    0
240813,19790409,   64,    0
240813,19790410,  240,    0
240813,19790411,  190,    0
240813,19790412,  240,    0
240813,19790413,  236,    0
240813,19790414,  223,    0
240813,19790415,  231,    0
240813,19790416,  239,    0
240813,19790417,  127,    0
240813,19790418,  238,    0
240813,19790419,  217,    0
240813,19790420,  145,    0
240813,19790421,  102,    0
240813,19790422,  147,    0
240813,19790423,   77,    0
240813,19790424,  115,    0
240813,19790425,   66,    0
240813,19790426,  195,    0
240813,19790427,  222,    0
240813,19790428,   67,    0
240813,19790429,  178,    0
240813,19790430,  154,    0
240813,19790501,  229,    0
240813,19790502,   81,    0
240813,19790503,  139,    0
240813,19790504,  254,    0
240813,19790505,  198,    0
240813,19790506,  250,    0
240813,19790507,  247,    0
240813,19790508,  295,    0
240813,19790509,  198,    0
240813,19790510,  237,    0
240813,19790511,  298,    0
240813,19790512,  251,    0
240813,19790513,  293,    0
240813,19790514,  300,    0
240813,19790515,  310,    0
240813,19790516,  311,    0
240813,19790517,  313,    0
240813,19790518,  307,    0
240813,19790519,  271,    0
240813,19790520,  245,    0
240813,19790521,  282,    0
240813,19790522,  280,    0
240813,19790523,  315,    0
240813,19790524,  314,    0
240813,19790525,  264,    0
240813,19790526,  244,    0
240813,19790527,  324,    0
240813,19790528,  220,    0
240813,19790529,  324,    0
240813,19790530,  329,    0
240813,19790531,  328,    0
240813,19790601,  325,    0
240813,19790602,  327,    0
240813,19790603,  329,    0
240813,19790604,  334,    0
240813,19790605,  338,    0
240813,19790606,  227,    0
240813,19790607,  190,    0
240813,19790608,  223,    0
240813,19790609,  249,    0
240813,19790610,  312,    0
240813,19790611,  331,    0
240813,19790612,  222,    0
240813,19790613,  243,    0
240813,19790614,  129,    0
240813,19790615,  297,    0
240813,19790616,  109,    0
240813,19790617,  106,    0
240813,19790618,  144,    0
240813,19790619,  263,    0
240813,19790620,  343,    0
240813,19790621,  305,    0
240813,19790622,  151,    0
240813,19790623,  124,    0
240813,19790624,  322,    0
240813,19790625,  252,    0
240813,19790626,  252,    0
240813,19790627,  299,    0
240813,19790628,   76,    0
240813,19790629,  210,    0
240813,19790630,  242,    0
240813,19790701,  210,    0
240813,19790702,  224,    0
240813,19790703,  326,    0
240813,19790704,  247,    0
240813,19790705,  232,    0
240813,19790706,   75,    0
240813,19790707,  219,    0
240813,19790708,  127,    0
240813,19790709,  154,    0
240813,19790710,   83,    0
240813,19790711,  173,    0
240813,19790712,  306,    0
240813,19790713,  316,    0
240813,19790714,  267,    0
240813,19790715,  225,    0
240813,19790716,  185,    0
240813,19790717,  157,    0
240813,19790718,   95,    0
240813,19790719,  180,    0
240813,19790720,  193,    0
240813,19790721,  163,    0
240813,19790722,  203,    0
240813,19790723,   97,    0
240813,19790724,  114,    0
240813,19790725,  155,    0
240813,19790726,  178,    0
240813,19790727,  222,    0
240813,19790728,  300,    0
240813,19790729,  282,    0
240813,19790730,  215,    0
240813,19790731,  236,    0
240813,19790801,  188,    0
240813,19790802,  273,    0
240813,19790803,  254,    0
240813,19790804,  156,    0
240813,19790805,  276,    0
240813,19790806,  274,    0
240813,19790807,  245,    0
240813,19790808,  222,    0
240813,19790809,  124,    0
240813,19790810,  147,    0
240813,19790811,  231,    0
240813,19790812,  159,    0
240813,19790813,  103,    0
240813,19790814,  267,    0
240813,19790815,  237,    0
240813,19790816,  268,    0
240813,19790817,  272,    0
240813,19790818,  181,    0
240813,19790819,   80,    0
240813,19790820,  173,    0
240813,19790821,  147,    0
240813,19790822,   90,    0
240813,19790823,  143,    0
240813,19790824,   88,    0
240813,19790825,  116,    0
240813,19790826,  234,    0
240813,19790827,  148,    0
240813,19790828,   77,    0
240813,19790829,   54,    0
240813,19790830,  107,    0
240813,19790831,  226,    0
240813,19790901,  209,    0
240813,19790902,  202,    0
240813,19790903,  195,    0
240813,19790904,   50,    0
