EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, PILA (STAID: 8943).
Blended and updated with sources: 240351 912230 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240351,19790101,   14,    0
240351,19790102,   11,    0
240351,19790103,   22,    0
240351,19790104,   26,    0
240351,19790105,    9,    0
240351,19790106,   47,    0
240351,19790107,   17,    0
240351,19790108,    0,    0
240351,19790109,    0,    0
240351,19790110,    0,    0
240351,19790111,    0,    0
240351,19790112,    0,    0
240351,19790113,    6,    0
240351,19790114,    0,    0
240351,19790115,    0,    0
240351,19790116,    0,    0
240351,19790117,    0,    0
240351,19790118,    0,    0
240351,19790119,    0,    0
240351,19790120,    0,    0
240351,19790121,   23,    0
240351,19790122,    0,    0
240351,19790123,    0,    0
240351,19790124,    0,    0
240351,19790125,   25,    0
240351,19790126,    0,    0
240351,19790127,   16,    0
240351,19790128,    0,    0
240351,19790129,    0,    0
240351,19790130,    0,    0
240351,19790131,    8,    0
240351,19790201,    0,    0
240351,19790202,    0,    0
240351,19790203,   50,    0
240351,19790204,   71,    0
240351,19790205,   18,    0
240351,19790206,    0,    0
240351,19790207,    5,    0
240351,19790208,    3,    0
240351,19790209,   44,    0
240351,19790210,   77,    0
240351,19790211,   71,    0
240351,19790212,    0,    0
240351,19790213,    0,    0
240351,19790214,    0,    0
240351,19790215,    0,    0
240351,19790216,   69,    0
240351,19790217,    0,    0
240351,19790218,    0,    0
240351,19790219,   27,    0
240351,19790220,   39,    0
240351,19790221,   22,    0
240351,19790222,   40,    0
240351,19790223,   55,    0
240351,19790224,    0,    0
240351,19790225,   72,    0
240351,19790226,    6,    0
240351,19790227,    0,    0
240351,19790228,   93,    0
240351,19790301,   47,    0
240351,19790302,   83,    0
240351,19790303,    0,    0
240351,19790304,    0,    0
240351,19790305,   25,    0
240351,19790306,    7,    0
240351,19790307,   15,    0
240351,19790308,    1,    0
240351,19790309,   61,    0
240351,19790310,   24,    0
240351,19790311,   81,    0
240351,19790312,   44,    0
240351,19790313,    3,    0
240351,19790314,   12,    0
240351,19790315,    1,    0
240351,19790316,    0,    0
240351,19790317,    0,    0
240351,19790318,    1,    0
240351,19790319,    2,    0
240351,19790320,   15,    0
240351,19790321,    0,    0
240351,19790322,   81,    0
240351,19790323,   45,    0
240351,19790324,   96,    0
240351,19790325,   69,    0
240351,19790326,   31,    0
240351,19790327,   76,    0
240351,19790328,   74,    0
240351,19790329,    0,    0
240351,19790330,    6,    0
240351,19790331,    0,    0
240351,19790401,    0,    0
240351,19790402,    4,    0
240351,19790403,   64,    0
240351,19790404,    4,    0
240351,19790405,    0,    0
240351,19790406,    3,    0
240351,19790407,    0,    0
240351,19790408,   96,    0
240351,19790409,  112,    0
240351,19790410,  121,    0
240351,19790411,  121,    0
240351,19790412,  117,    0
240351,19790413,   81,    0
240351,19790414,  115,    0
240351,19790415,   93,    0
240351,19790416,  126,    0
240351,19790417,   19,    0
240351,19790418,  118,    0
240351,19790419,  100,    0
240351,19790420,    5,    0
240351,19790421,   43,    0
240351,19790422,   31,    0
240351,19790423,    0,    0
240351,19790424,   57,    0
240351,19790425,   10,    0
240351,19790426,   32,    0
240351,19790427,   24,    0
240351,19790428,   32,    0
240351,19790429,   39,    0
240351,19790430,   10,    0
240351,19790501,   55,    0
240351,19790502,   19,    0
240351,19790503,   80,    0
240351,19790504,   82,    0
240351,19790505,   20,    0
240351,19790506,  120,    0
240351,19790507,   36,    0
240351,19790508,  131,    0
240351,19790509,  134,    0
240351,19790510,   97,    0
240351,19790511,  137,    0
240351,19790512,   94,    0
240351,19790513,   60,    0
240351,19790514,  125,    0
240351,19790515,  130,    0
240351,19790516,  141,    0
240351,19790517,  139,    0
240351,19790518,   75,    0
240351,19790519,   31,    0
240351,19790520,   39,    0
240351,19790521,   78,    0
240351,19790522,  129,    0
240351,19790523,  147,    0
240351,19790524,  127,    0
240351,19790525,   55,    0
240351,19790526,   93,    0
240351,19790527,  131,    0
240351,19790528,   52,    0
240351,19790529,  144,    0
240351,19790530,  139,    0
240351,19790531,  141,    0
240351,19790601,  145,    0
240351,19790602,  106,    0
240351,19790603,   95,    0
240351,19790604,  153,    0
240351,19790605,  158,    0
240351,19790606,  125,    0
240351,19790607,   64,    0
240351,19790608,   45,    0
240351,19790609,   54,    0
240351,19790610,   39,    0
240351,19790611,  135,    0
240351,19790612,   97,    0
240351,19790613,   24,    0
240351,19790614,    3,    0
240351,19790615,   90,    0
240351,19790616,    7,    0
240351,19790617,  120,    0
240351,19790618,  115,    0
240351,19790619,  163,    0
240351,19790620,  142,    0
240351,19790621,  147,    0
240351,19790622,  140,    0
240351,19790623,   23,    0
240351,19790624,  100,    0
240351,19790625,   50,    0
240351,19790626,   52,    0
240351,19790627,   64,    0
240351,19790628,  112,    0
240351,19790629,   74,    0
240351,19790630,   60,    0
240351,19790701,   44,    0
240351,19790702,   13,    0
240351,19790703,   70,    0
240351,19790704,  102,    0
240351,19790705,   79,    0
240351,19790706,    6,    0
240351,19790707,   74,    0
240351,19790708,    8,    0
240351,19790709,   20,    0
240351,19790710,    3,    0
240351,19790711,    0,    0
240351,19790712,   75,    0
240351,19790713,   97,    0
240351,19790714,  121,    0
240351,19790715,   78,    0
240351,19790716,   49,    0
240351,19790717,   56,    0
240351,19790718,    0,    0
240351,19790719,   45,    0
240351,19790720,   17,    0
240351,19790721,   25,    0
