EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, CHOJNICE (STAID: 2026).
Blended and updated with sources: 240784 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240784,19790101,    0,    0
240784,19790102,    0,    0
240784,19790103,   13,    0
240784,19790104,   31,    0
240784,19790105,    0,    0
240784,19790106,   36,    0
240784,19790107,   13,    0
240784,19790108,    0,    0
240784,19790109,    0,    0
240784,19790110,    2,    0
240784,19790111,    0,    0
240784,19790112,   32,    0
240784,19790113,    0,    0
240784,19790114,   10,    0
240784,19790115,    0,    0
240784,19790116,    0,    0
240784,19790117,    0,    0
240784,19790118,    0,    0
240784,19790119,    0,    0
240784,19790120,    0,    0
240784,19790121,   30,    0
240784,19790122,    0,    0
240784,19790123,    0,    0
240784,19790124,    0,    0
240784,19790125,    0,    0
240784,19790126,    0,    0
240784,19790127,    4,    0
240784,19790128,    0,    0
240784,19790129,   23,    0
240784,19790130,    0,    0
240784,19790131,    8,    0
240784,19790201,    0,    0
240784,19790202,    0,    0
240784,19790203,   40,    0
240784,19790204,   52,    0
240784,19790205,   24,    0
240784,19790206,    6,    0
240784,19790207,    0,    0
240784,19790208,    0,    0
240784,19790209,   13,    0
240784,19790210,   71,    0
240784,19790211,   37,    0
240784,19790212,   35,    0
240784,19790213,   15,    0
240784,19790214,    0,    0
240784,19790215,   23,    0
240784,19790216,   78,    0
240784,19790217,    0,    0
240784,19790218,    0,    0
240784,19790219,   16,    0
