EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, MIKOLAJKI (STAID: 25145).
Blended and updated with sources: 240196 912280 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240196,19790101,    0,    0
240196,19790102,   13,    0
240196,19790103,    0,    0
240196,19790104,    0,    0
240196,19790105,    7,    0
240196,19790106,   28,    0
240196,19790107,    2,    0
240196,19790108,    0,    0
240196,19790109,    0,    0
240196,19790110,    0,    0
240196,19790111,    0,    0
240196,19790112,    0,    0
240196,19790113,   20,    0
240196,19790114,    0,    0
240196,19790115,    0,    0
240196,19790116,    0,    0
240196,19790117,    0,    0
240196,19790118,    0,    0
240196,19790119,   17,    0
240196,19790120,   43,    0
240196,19790121,   46,    0
240196,19790122,    0,    0
240196,19790123,   21,    0
240196,19790124,    0,    0
240196,19790125,   16,    0
240196,19790126,   19,    0
240196,19790127,   60,    0
240196,19790128,    0,    0
240196,19790129,    0,    0
240196,19790130,    0,    0
240196,19790131,    3,    0
240196,19790201,    4,    0
240196,19790202,    0,    0
240196,19790203,   10,    0
240196,19790204,   31,    0
240196,19790205,   40,    0
240196,19790206,   11,    0
240196,19790207,    0,    0
240196,19790208,    9,    0
240196,19790209,   33,    0
240196,19790210,   61,    0
240196,19790211,   73,    0
240196,19790212,   60,    0
240196,19790213,   46,    0
240196,19790214,    0,    0
240196,19790215,    0,    0
240196,19790216,   90,    0
240196,19790217,    0,    0
240196,19790218,    0,    0
240196,19790219,   56,    0
240196,19790220,   41,    0
240196,19790221,   51,    0
240196,19790222,   81,    0
240196,19790223,   87,    0
240196,19790224,   57,    0
240196,19790225,   42,    0
240196,19790226,   88,    0
240196,19790227,   12,    0
240196,19790228,   25,    0
240196,19790301,   14,    0
240196,19790302,   66,    0
240196,19790303,    0,    0
240196,19790304,    0,    0
240196,19790305,   83,    0
240196,19790306,   71,    0
240196,19790307,    0,    0
240196,19790308,    0,    0
240196,19790309,   38,    0
240196,19790310,    0,    0
240196,19790311,   51,    0
240196,19790312,    6,    0
240196,19790313,    0,    0
240196,19790314,    5,    0
240196,19790315,   55,    0
240196,19790316,    0,    0
240196,19790317,    0,    0
240196,19790318,    0,    0
240196,19790319,   27,    0
240196,19790320,   19,    0
240196,19790321,    0,    0
240196,19790322,   65,    0
240196,19790323,    0,    0
240196,19790324,   26,    0
240196,19790325,   95,    0
240196,19790326,    0,    0
240196,19790327,    0,    0
240196,19790328,    0,    0
240196,19790329,    0,    0
240196,19790330,   38,    0
240196,19790331,    0,    0
240196,19790401,    0,    0
240196,19790402,   11,    0
240196,19790403,   93,    0
240196,19790404,   90,    0
240196,19790405,    7,    0
240196,19790406,   43,    0
240196,19790407,   12,    0
240196,19790408,   89,    0
240196,19790409,  119,    0
240196,19790410,  119,    0
240196,19790411,  105,    0
240196,19790412,  116,    0
240196,19790413,  113,    0
240196,19790414,   93,    0
240196,19790415,   81,    0
240196,19790416,  124,    0
240196,19790417,   56,    0
240196,19790418,  118,    0
240196,19790419,   84,    0
240196,19790420,    2,    0
240196,19790421,   20,    0
240196,19790422,   26,    0
240196,19790423,    1,    0
240196,19790424,   60,    0
240196,19790425,   13,    0
240196,19790426,    6,    0
240196,19790427,    9,    0
240196,19790428,   74,    0
240196,19790429,   27,    0
240196,19790430,   53,    0
240196,19790501,   96,    0
240196,19790502,   57,    0
240196,19790503,   17,    0
240196,19790504,   20,    0
240196,19790505,  121,    0
240196,19790506,    0,    0
240196,19790507,   93,    0
240196,19790508,  141,    0
240196,19790509,   56,    0
240196,19790510,   22,    0
240196,19790511,  128,    0
240196,19790512,  147,    0
240196,19790513,   84,    0
240196,19790514,  133,    0
240196,19790515,  141,    0
240196,19790516,  142,    0
240196,19790517,  137,    0
240196,19790518,  134,    0
240196,19790519,   87,    0
240196,19790520,  100,    0
240196,19790521,    2,    0
240196,19790522,  125,    0
