EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LODZ (STAID: 2033).
Blended and updated with sources: 240773 912465 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240773,19790101,    0,    0
240773,19790102,    0,    0
240773,19790103,    0,    0
240773,19790104,   54,    0
240773,19790105,    0,    0
240773,19790106,    2,    0
240773,19790107,    7,    0
240773,19790108,    0,    0
240773,19790109,    0,    0
240773,19790110,    0,    0
240773,19790111,    6,    0
240773,19790112,   60,    0
240773,19790113,   20,    0
240773,19790114,    0,    0
240773,19790115,    0,    0
240773,19790116,    0,    0
240773,19790117,    0,    0
240773,19790118,    0,    0
240773,19790119,    0,    0
240773,19790120,    0,    0
240773,19790121,    5,    0
240773,19790122,    0,    0
240773,19790123,    0,    0
240773,19790124,    0,    0
240773,19790125,   53,    0
240773,19790126,   33,    0
240773,19790127,    2,    0
240773,19790128,    0,    0
240773,19790129,    0,    0
240773,19790130,    0,    0
240773,19790131,    0,    0
240773,19790201,    0,    0
240773,19790202,    0,    0
240773,19790203,    7,    0
240773,19790204,   64,    0
240773,19790205,   29,    0
240773,19790206,    0,    0
240773,19790207,   35,    0
240773,19790208,    0,    0
240773,19790209,   65,    0
240773,19790210,   30,    0
240773,19790211,   67,    0
240773,19790212,    0,    0
240773,19790213,    0,    0
240773,19790214,    0,    0
240773,19790215,    0,    0
240773,19790216,   28,    0
240773,19790217,    0,    0
240773,19790218,    0,    0
240773,19790219,   23,    0
240773,19790220,   74,    0
240773,19790221,   30,    0
240773,19790222,   80,    0
240773,19790223,   85,    0
240773,19790224,   45,    0
240773,19790225,    0,    0
240773,19790226,   71,    0
240773,19790227,   95,    0
240773,19790228,   81,    0
240773,19790301,   31,    0
240773,19790302,   68,    0
240773,19790303,    0,    0
240773,19790304,   26,    0
240773,19790305,    9,    0
240773,19790306,   42,    0
240773,19790307,   38,    0
240773,19790308,    0,    0
240773,19790309,   84,    0
240773,19790310,    8,    0
240773,19790311,   75,    0
240773,19790312,   15,    0
240773,19790313,   17,    0
240773,19790314,   29,    0
240773,19790315,    7,    0
240773,19790316,    0,    0
240773,19790317,    0,    0
240773,19790318,   11,    0
240773,19790319,    7,    0
240773,19790320,   36,    0
240773,19790321,   13,    0
240773,19790322,   69,    0
240773,19790323,   11,    0
240773,19790324,   85,    0
240773,19790325,   95,    0
240773,19790326,    0,    0
240773,19790327,   40,    0
240773,19790328,    7,    0
240773,19790329,    0,    0
240773,19790330,   40,    0
240773,19790331,    0,    0
240773,19790401,    0,    0
240773,19790402,   17,    0
240773,19790403,   72,    0
240773,19790404,   54,    0
240773,19790405,    0,    0
240773,19790406,    2,    0
240773,19790407,    0,    0
240773,19790408,    0,    0
240773,19790409,   22,    0
240773,19790410,  117,    0
240773,19790411,   51,    0
240773,19790412,   96,    0
240773,19790413,  113,    0
240773,19790414,  106,    0
240773,19790415,   87,    0
240773,19790416,  132,    0
240773,19790417,   54,    0
240773,19790418,  100,    0
240773,19790419,   82,    0
240773,19790420,   14,    0
240773,19790421,   34,    0
240773,19790422,   32,    0
240773,19790423,    3,    0
240773,19790424,   12,    0
240773,19790425,    0,    0
240773,19790426,   27,    0
240773,19790427,   19,    0
240773,19790428,   52,    0
240773,19790429,    5,    0
240773,19790430,   57,    0
240773,19790501,   59,    0
240773,19790502,   27,    0
240773,19790503,    0,    0
240773,19790504,   65,    0
240773,19790505,   67,    0
240773,19790506,   47,    0
240773,19790507,  108,    0
240773,19790508,  137,    0
240773,19790509,   18,    0
240773,19790510,   58,    0
240773,19790511,  134,    0
240773,19790512,  106,    0
240773,19790513,  138,    0
240773,19790514,  130,    0
240773,19790515,  140,    0
240773,19790516,  143,    0
240773,19790517,  144,    0
240773,19790518,  130,    0
240773,19790519,   97,    0
240773,19790520,  106,    0
240773,19790521,  106,    0
240773,19790522,   94,    0
240773,19790523,  145,    0
240773,19790524,  105,    0
240773,19790525,  114,    0
240773,19790526,   33,    0
240773,19790527,  132,    0
240773,19790528,   71,    0
240773,19790529,  139,    0
240773,19790530,  150,    0
240773,19790531,  144,    0
240773,19790601,  134,    0
240773,19790602,  132,    0
240773,19790603,  139,    0
240773,19790604,  152,    0
240773,19790605,  153,    0
240773,19790606,  125,    0
240773,19790607,  100,    0
240773,19790608,   35,    0
240773,19790609,   81,    0
240773,19790610,  122,    0
240773,19790611,  151,    0
240773,19790612,   47,    0
240773,19790613,  112,    0
240773,19790614,   29,    0
240773,19790615,   71,    0
240773,19790616,   56,    0
240773,19790617,   34,    0
240773,19790618,    9,    0
240773,19790619,   76,    0
240773,19790620,  132,    0
240773,19790621,  140,    0
240773,19790622,    2,    0
240773,19790623,   39,    0
240773,19790624,  152,    0
240773,19790625,  107,    0
240773,19790626,   60,    0
240773,19790627,  122,    0
240773,19790628,    0,    0
240773,19790629,   49,    0
240773,19790630,   52,    0
240773,19790701,   39,    0
240773,19790702,   61,    0
240773,19790703,  133,    0
240773,19790704,   81,    0
240773,19790705,   69,    0
240773,19790706,   63,    0
240773,19790707,   10,    0
240773,19790708,    7,    0
240773,19790709,   14,    0
240773,19790710,    0,    0
240773,19790711,   23,    0
240773,19790712,   93,    0
240773,19790713,  122,    0
240773,19790714,  112,    0
240773,19790715,  101,    0
240773,19790716,   35,    0
240773,19790717,   33,    0
240773,19790718,   16,    0
240773,19790719,   51,    0
240773,19790720,   18,    0
240773,19790721,   36,    0
240773,19790722,   27,    0
240773,19790723,    2,    0
240773,19790724,   20,    0
240773,19790725,   33,    0
240773,19790726,   36,    0
240773,19790727,   93,    0
240773,19790728,  100,    0
240773,19790729,  132,    0
240773,19790730,   65,    0
240773,19790731,   59,    0
240773,19790801,   57,    0
240773,19790802,  130,    0
240773,19790803,   32,    0
240773,19790804,    5,    0
240773,19790805,   81,    0
240773,19790806,  126,    0
240773,19790807,  128,    0
240773,19790808,   68,    0
240773,19790809,    4,    0
240773,19790810,   36,    0
