EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, ZIELONA GORA (STAID: 2031).
Blended and updated with sources: 240768 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240768,19790101,    9,    0
240768,19790102,    0,    0
240768,19790103,   25,    0
240768,19790104,   11,    0
240768,19790105,   12,    0
240768,19790106,    0,    0
240768,19790107,   46,    0
240768,19790108,    0,    0
240768,19790109,    0,    0
240768,19790110,   35,    0
240768,19790111,    2,    0
240768,19790112,    0,    0
240768,19790113,    0,    0
240768,19790114,   13,    0
240768,19790115,    0,    0
240768,19790116,    0,    0
240768,19790117,    0,    0
240768,19790118,    0,    0
240768,19790119,    0,    0
240768,19790120,    0,    0
240768,19790121,    0,    0
240768,19790122,    0,    0
240768,19790123,    0,    0
240768,19790124,    0,    0
240768,19790125,   62,    0
240768,19790126,    3,    0
240768,19790127,    3,    0
240768,19790128,    0,    0
240768,19790129,    0,    0
240768,19790130,    0,    0
240768,19790131,    5,    0
240768,19790201,    9,    0
240768,19790202,    0,    0
240768,19790203,   38,    0
240768,19790204,   41,    0
240768,19790205,   52,    0
240768,19790206,    1,    0
240768,19790207,   36,    0
240768,19790208,    6,    0
240768,19790209,   69,    0
240768,19790210,   57,    0
240768,19790211,   50,    0
240768,19790212,    0,    0
240768,19790213,    0,    0
240768,19790214,    0,    0
240768,19790215,    0,    0
240768,19790216,    0,    0
240768,19790217,    0,    0
240768,19790218,    0,    0
240768,19790219,    0,    0
240768,19790220,    6,    0
240768,19790221,   19,    0
240768,19790222,   60,    0
240768,19790223,    0,    0
240768,19790224,    0,    0
240768,19790225,   56,    0
240768,19790226,   17,    0
240768,19790227,   83,    0
240768,19790228,   95,    0
240768,19790301,   12,    0
240768,19790302,   68,    0
240768,19790303,    0,    0
240768,19790304,    0,    0
240768,19790305,   28,    0
240768,19790306,    0,    0
240768,19790307,   31,    0
240768,19790308,   44,    0
240768,19790309,   55,    0
240768,19790310,   18,    0
240768,19790311,   44,    0
240768,19790312,   28,    0
240768,19790313,    0,    0
240768,19790314,   42,    0
240768,19790315,    0,    0
240768,19790316,    2,    0
240768,19790317,    0,    0
240768,19790318,   35,    0
240768,19790319,    0,    0
240768,19790320,    0,    0
240768,19790321,   30,    0
240768,19790322,   73,    0
240768,19790323,   36,    0
240768,19790324,   62,    0
240768,19790325,   76,    0
240768,19790326,   48,    0
240768,19790327,   80,    0
240768,19790328,   94,    0
240768,19790329,   10,    0
240768,19790330,    0,    0
240768,19790331,    0,    0
240768,19790401,    0,    0
240768,19790402,    6,    0
240768,19790403,   34,    0
240768,19790404,   15,    0
240768,19790405,    6,    0
240768,19790406,    0,    0
240768,19790407,    0,    0
240768,19790408,    0,    0
240768,19790409,    0,    0
240768,19790410,  119,    0
240768,19790411,  113,    0
240768,19790412,  116,    0
240768,19790413,   62,    0
240768,19790414,   99,    0
240768,19790415,   99,    0
240768,19790416,   44,    0
240768,19790417,    0,    0
240768,19790418,   97,    0
240768,19790419,   65,    0
240768,19790420,   42,    0
240768,19790421,    0,    0
240768,19790422,   26,    0
240768,19790423,    3,    0
240768,19790424,   40,    0
240768,19790425,   26,    0
240768,19790426,   14,    0
240768,19790427,    2,    0
240768,19790428,   18,    0
240768,19790429,   59,    0
240768,19790430,    0,    0
240768,19790501,   51,    0
240768,19790502,    0,    0
240768,19790503,   57,    0
240768,19790504,   61,    0
240768,19790505,   13,    0
240768,19790506,   82,    0
240768,19790507,   62,    0
240768,19790508,  139,    0
240768,19790509,  136,    0
240768,19790510,  120,    0
240768,19790511,  103,    0
240768,19790512,   10,    0
240768,19790513,   25,    0
240768,19790514,  122,    0
240768,19790515,  143,    0
240768,19790516,  137,    0
240768,19790517,  117,    0
240768,19790518,   66,    0
240768,19790519,   38,    0
240768,19790520,   54,    0
240768,19790521,   88,    0
240768,19790522,  136,    0
240768,19790523,  141,    0
240768,19790524,  112,    0
240768,19790525,   52,    0
240768,19790526,  124,    0
240768,19790527,   94,    0
240768,19790528,   59,    0
240768,19790529,  141,    0
240768,19790530,  142,    0
240768,19790531,  137,    0
240768,19790601,  132,    0
240768,19790602,  129,    0
240768,19790603,  108,    0
240768,19790604,  135,    0
240768,19790605,  137,    0
240768,19790606,   16,    0
240768,19790607,   23,    0
240768,19790608,   70,    0
240768,19790609,   83,    0
240768,19790610,  122,    0
240768,19790611,   90,    0
240768,19790612,   56,    0
240768,19790613,   43,    0
240768,19790614,   33,    0
240768,19790615,   72,    0
240768,19790616,    0,    0
240768,19790617,   89,    0
240768,19790618,   81,    0
240768,19790619,  145,    0
240768,19790620,  150,    0
240768,19790621,  131,    0
240768,19790622,  128,    0
240768,19790623,   51,    0
240768,19790624,  104,    0
240768,19790625,   31,    0
240768,19790626,   90,    0
240768,19790627,   89,    0
240768,19790628,    9,    0
240768,19790629,   50,    0
240768,19790630,   59,    0
240768,19790701,   35,    0
240768,19790702,   55,    0
240768,19790703,   85,    0
240768,19790704,   70,    0
240768,19790705,  118,    0
240768,19790706,   30,    0
240768,19790707,    0,    0
240768,19790708,   17,    0
240768,19790709,    0,    0
240768,19790710,   16,    0
240768,19790711,   36,    0
240768,19790712,  112,    0
240768,19790713,  131,    0
240768,19790714,   53,    0
240768,19790715,   30,    0
240768,19790716,   42,    0
240768,19790717,   32,    0
240768,19790718,    2,    0
240768,19790719,   21,    0
240768,19790720,   21,    0
240768,19790721,   22,    0
240768,19790722,   54,    0
240768,19790723,   14,    0
240768,19790724,   20,    0
240768,19790725,   22,    0
240768,19790726,   25,    0
240768,19790727,   65,    0
240768,19790728,  111,    0
240768,19790729,   57,    0
240768,19790730,   68,    0
240768,19790731,   89,    0
240768,19790801,   46,    0
240768,19790802,   53,    0
240768,19790803,  119,    0
240768,19790804,   38,    0
240768,19790805,  103,    0
240768,19790806,  120,    0
240768,19790807,   75,    0
240768,19790808,   55,    0
240768,19790809,   64,    0
240768,19790810,   22,    0
240768,19790811,   58,    0
240768,19790812,   49,    0
240768,19790813,  120,    0
240768,19790814,  135,    0
240768,19790815,  123,    0
240768,19790816,  126,    0
240768,19790817,  129,    0
240768,19790818,  112,    0
240768,19790819,  120,    0
240768,19790820,   89,    0
240768,19790821,   35,    0
240768,19790822,    0,    0
240768,19790823,   82,    0
240768,19790824,   16,    0
240768,19790825,   58,    0
240768,19790826,   84,    0
240768,19790827,   21,    0
240768,19790828,    2,    0
240768,19790829,    0,    0
240768,19790830,   37,    0
240768,19790831,   84,    0
240768,19790901,   84,    0
240768,19790902,   90,    0
240768,19790903,   14,    0
240768,19790904,    8,    0
240768,19790905,   78,    0
240768,19790906,   48,    0
240768,19790907,  105,    0
240768,19790908,   12,    0
240768,19790909,   52,    0
240768,19790910,   35,    0
240768,19790911,   59,    0
240768,19790912,   79,    0
240768,19790913,   69,    0
240768,19790914,   90,    0
240768,19790915,   70,    0
240768,19790916,   62,    0
240768,19790917,   26,    0
240768,19790918,   30,    0
240768,19790919,    6,    0
240768,19790920,   64,    0
240768,19790921,    0,    0
240768,19790922,    0,    0
240768,19790923,    0,    0
240768,19790924,    0,    0
240768,19790925,    0,    0
240768,19790926,   86,    0
240768,19790927,   79,    0
240768,19790928,   74,    0
240768,19790929,   92,    0
240768,19790930,   51,    0
240768,19791001,   93,    0
240768,19791002,   86,    0
240768,19791003,   90,    0
240768,19791004,   53,    0
240768,19791005,    0,    0
240768,19791006,   87,    0
240768,19791007,   88,    0
240768,19791008,    0,    0
240768,19791009,   82,    0
240768,19791010,   89,    0
240768,19791011,   89,    0
240768,19791012,   85,    0
240768,19791013,   67,    0
240768,19791014,   36,    0
240768,19791015,   50,    0
240768,19791016,   50,    0
240768,19791017,    1,    0
240768,19791018,   13,    0
240768,19791019,    5,    0
240768,19791020,   26,    0
240768,19791021,   45,    0
240768,19791022,   28,    0
240768,19791023,   39,    0
240768,19791024,   89,    0
240768,19791025,   90,    0
240768,19791026,   88,    0
240768,19791027,   81,    0
240768,19791028,   74,    0
240768,19791029,    0,    0
240768,19791030,    0,    0
240768,19791031,    0,    0
240768,19791101,    0,    0
240768,19791102,    0,    0
240768,19791103,    0,    0
240768,19791104,   14,    0
240768,19791105,    0,    0
240768,19791106,   29,    0
240768,19791107,    6,    0
240768,19791108,    1,    0
240768,19791109,    0,    0
240768,19791110,    0,    0
240768,19791111,   35,    0
240768,19791112,   70,    0
240768,19791113,    0,    0
240768,19791114,    0,    0
240768,19791115,    8,    0
240768,19791116,    7,    0
240768,19791117,    0,    0
240768,19791118,    0,    0
240768,19791119,    0,    0
240768,19791120,    0,    0
240768,19791121,    0,    0
240768,19791122,    0,    0
240768,19791123,    0,    0
240768,19791124,    0,    0
240768,19791125,    6,    0
240768,19791126,    0,    0
240768,19791127,   50,    0
240768,19791128,    0,    0
240768,19791129,    0,    0
240768,19791130,    2,    0
240768,19791201,    0,    0
240768,19791202,    0,    0
240768,19791203,   24,    0
240768,19791204,   11,    0
240768,19791205,    8,    0
240768,19791206,   56,    0
240768,19791207,    0,    0
240768,19791208,    0,    0
240768,19791209,    0,    0
240768,19791210,    0,    0
240768,19791211,    6,    0
240768,19791212,   43,    0
240768,19791213,   34,    0
240768,19791214,    0,    0
