EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, BIELSKO-BIALA (STAID: 930).
Blended and updated with sources: 240760 912600 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240760,19790101,    0,    0
240760,19790102,    0,    0
240760,19790103,    0,    0
240760,19790104,    0,    0
240760,19790105,    0,    0
240760,19790106,   21,    0
240760,19790107,   75,    0
240760,19790108,   44,    0
240760,19790109,    1,    0
240760,19790110,    0,    0
240760,19790111,    2,    0
240760,19790112,   68,    0
240760,19790113,   26,    0
240760,19790114,    0,    0
240760,19790115,    0,    0
240760,19790116,    0,    0
240760,19790117,    0,    0
240760,19790118,    0,    0
240760,19790119,    0,    0
240760,19790120,   39,    0
240760,19790121,    0,    0
240760,19790122,    0,    0
240760,19790123,    0,    0
240760,19790124,    0,    0
240760,19790125,    0,    0
240760,19790126,   58,    0
240760,19790127,   35,    0
240760,19790128,    0,    0
240760,19790129,    0,    0
240760,19790130,    0,    0
240760,19790131,    0,    0
240760,19790201,    0,    0
240760,19790202,   14,    0
240760,19790203,   41,    0
240760,19790204,   40,    0
240760,19790205,    0,    0
240760,19790206,    0,    0
240760,19790207,   58,    0
240760,19790208,    4,    0
240760,19790209,   70,    0
240760,19790210,   41,    0
240760,19790211,   34,    0
240760,19790212,    0,    0
240760,19790213,    0,    0
240760,19790214,   51,    0
240760,19790215,    0,    0
240760,19790216,    3,    0
240760,19790217,    0,    0
240760,19790218,    0,    0
240760,19790219,    0,    0
240760,19790220,   76,    0
240760,19790221,   79,    0
240760,19790222,   88,    0
240760,19790223,   80,    0
240760,19790224,   42,    0
240760,19790225,    0,    0
240760,19790226,   47,    0
240760,19790227,   84,    0
240760,19790228,   39,    0
240760,19790301,   70,    0
240760,19790302,    0,    0
240760,19790303,   92,    0
240760,19790304,   63,    0
240760,19790305,    0,    0
240760,19790306,    1,    0
240760,19790307,   37,    0
240760,19790308,    0,    0
240760,19790309,   86,    0
240760,19790310,    4,    0
240760,19790311,   85,    0
240760,19790312,   12,    0
240760,19790313,   58,    0
240760,19790314,    0,    0
240760,19790315,   51,    0
240760,19790316,    0,    0
240760,19790317,    0,    0
240760,19790318,    0,    0
240760,19790319,   37,    0
240760,19790320,   85,    0
240760,19790321,   45,    0
240760,19790322,   41,    0
240760,19790323,   41,    0
240760,19790324,   26,    0
240760,19790325,  112,    0
240760,19790326,    0,    0
240760,19790327,    0,    0
240760,19790328,   31,    0
240760,19790329,    5,    0
240760,19790330,   49,    0
240760,19790331,    0,    0
240760,19790401,   25,    0
240760,19790402,   88,    0
240760,19790403,   75,    0
240760,19790404,   32,    0
240760,19790405,    0,    0
240760,19790406,   11,    0
240760,19790407,    0,    0
240760,19790408,    0,    0
240760,19790409,    0,    0
240760,19790410,  115,    0
240760,19790411,   85,    0
240760,19790412,  120,    0
240760,19790413,  116,    0
240760,19790414,  104,    0
240760,19790415,   72,    0
240760,19790416,  105,    0
240760,19790417,   50,    0
240760,19790418,    0,    0
240760,19790419,   44,    0
240760,19790420,   64,    0
240760,19790421,   12,    0
240760,19790422,   82,    0
240760,19790423,   83,    0
240760,19790424,   10,    0
240760,19790425,    7,    0
240760,19790426,   29,    0
240760,19790427,    0,    0
240760,19790428,    0,    0
240760,19790429,    0,    0
240760,19790430,   90,    0
240760,19790501,   16,    0
240760,19790502,   18,    0
240760,19790503,    0,    0
240760,19790504,  114,    0
240760,19790505,   71,    0
240760,19790506,   70,    0
240760,19790507,   10,    0
240760,19790508,  124,    0
240760,19790509,    0,    0
240760,19790510,   69,    0
240760,19790511,   58,    0
240760,19790512,   33,    0
240760,19790513,  129,    0
240760,19790514,  135,    0
240760,19790515,  136,    0
240760,19790516,  138,    0
240760,19790517,  129,    0
240760,19790518,  126,    0
240760,19790519,  128,    0
240760,19790520,   83,    0
240760,19790521,  110,    0
240760,19790522,   66,    0
240760,19790523,  108,    0
240760,19790524,  116,    0
240760,19790525,  108,    0
240760,19790526,   38,    0
240760,19790527,  143,    0
240760,19790528,   24,    0
240760,19790529,  142,    0
240760,19790530,  149,    0
240760,19790531,  134,    0
240760,19790601,  125,    0
240760,19790602,  126,    0
240760,19790603,  120,    0
240760,19790604,  120,    0
240760,19790605,   91,    0
240760,19790606,   86,    0
240760,19790607,   44,    0
240760,19790608,   22,    0
240760,19790609,  104,    0
240760,19790610,  127,    0
240760,19790611,  137,    0
240760,19790612,    6,    0
240760,19790613,  123,    0
240760,19790614,   18,    0
240760,19790615,   37,    0
240760,19790616,   21,    0
240760,19790617,    0,    0
240760,19790618,    0,    0
240760,19790619,   10,    0
240760,19790620,   36,    0
240760,19790621,   37,    0
240760,19790622,    0,    0
240760,19790623,   53,    0
240760,19790624,   93,    0
240760,19790625,  104,    0
240760,19790626,    9,    0
240760,19790627,  124,    0
240760,19790628,   42,    0
240760,19790629,    0,    0
240760,19790630,   31,    0
240760,19790701,   69,    0
240760,19790702,   43,    0
240760,19790703,    0,    0
240760,19790704,    3,    0
240760,19790705,   52,    0
240760,19790706,   77,    0
240760,19790707,    9,    0
240760,19790708,   19,    0
240760,19790709,   20,    0
240760,19790710,    0,    0
240760,19790711,   42,    0
240760,19790712,   54,    0
240760,19790713,   96,    0
240760,19790714,   90,    0
240760,19790715,   67,    0
240760,19790716,   10,    0
240760,19790717,   16,    0
240760,19790718,   60,    0
240760,19790719,   58,    0
240760,19790720,  110,    0
240760,19790721,  110,    0
240760,19790722,   80,    0
240760,19790723,   45,    0
240760,19790724,   93,    0
240760,19790725,   34,    0
240760,19790726,   18,    0
240760,19790727,   43,    0
240760,19790728,   41,    0
240760,19790729,  124,    0
240760,19790730,   48,    0
240760,19790731,   98,    0
240760,19790801,   68,    0
240760,19790802,  129,    0
240760,19790803,   78,    0
240760,19790804,    2,    0
240760,19790805,   60,    0
240760,19790806,   63,    0
240760,19790807,   93,    0
240760,19790808,   93,    0
240760,19790809,    0,    0
240760,19790810,   11,    0
240760,19790811,   27,    0
240760,19790812,   20,    0
240760,19790813,    0,    0
240760,19790814,    9,    0
240760,19790815,  133,    0
240760,19790816,  132,    0
240760,19790817,  137,    0
240760,19790818,   99,    0
240760,19790819,   74,    0
240760,19790820,    1,    0
240760,19790821,   48,    0
240760,19790822,   77,    0
240760,19790823,  102,    0
240760,19790824,   54,    0
240760,19790825,    0,    0
240760,19790826,   93,    0
240760,19790827,   35,    0
240760,19790828,   71,    0
240760,19790829,    5,    0
240760,19790830,   65,    0
240760,19790831,   96,    0
240760,19790901,  107,    0
240760,19790902,  123,    0
240760,19790903,  114,    0
240760,19790904,    0,    0
240760,19790905,    0,    0
240760,19790906,   43,    0
240760,19790907,   12,    0
240760,19790908,   81,    0
240760,19790909,   99,    0
240760,19790910,   16,    0
240760,19790911,   91,    0
240760,19790912,   13,    0
240760,19790913,   93,    0
240760,19790914,    0,    0
240760,19790915,   46,    0
240760,19790916,   51,    0
240760,19790917,    9,    0
240760,19790918,   63,    0
240760,19790919,   46,    0
240760,19790920,  104,    0
240760,19790921,   35,    0
240760,19790922,    0,    0
240760,19790923,    0,    0
240760,19790924,    0,    0
240760,19790925,    0,    0
240760,19790926,   44,    0
240760,19790927,  101,    0
