DATE,BIALOWIEZA_SD,BIALYSTOK_SD,BIEBRZA-PIENCZYKOWEK_SD,BIELSKO-BIALA_SD,BORUSOWA_SD,CHOJNICE_SD,CHORZELOW_SD,CIESZANOW_SD,DRONIOWICE_SD,DYNOW_SD,ELBLAG_SD,ELBLAG-MILEJEWO_SD,FRANKFURT/ODER_SD,GDANSK-REBIECHOWO_SD,GDANSK-SWIBNO_SD,GORZOW WLKP_SD,GORZYN_SD,HEL_SD,JABLONKA_SD,JARCZEW_SD,JELENIA GORA_SD,KALISZ_SD,KASPROWY WIERCH_SD,KATOWICE-MUCHOWIEC_SD,KETRZYN_SD,KIELCE_SD,KLODZKO_SD,KOLOBRZEG-DZWIRZYNO_SD,KOLUDA WIELKA_SD,KOMANCZA_SD,KOSZALIN_SD,KOZIENCE_SD,KRAKOW OBS. ASTRONOMICZNE_SD,KRAKOW-BALICE_SD,KROSCIENKO_SD,KROSNO_SD,KRYNICA_SD,LACKO_SD,LAZY_SD,LEBA_SD,LEBORK_SD,LEGIONOWO_SD,LEGNICA_SD,LESKO_SD,LESZNO_SD,LIDZBARK WARMINSKI_SD,LIMANOWA_SD,LODZ_SD,LUBLIN-RADAWIEC_SD,MIKOLAJKI_SD,MLAWA_SD,MSZANA DOLNA_SD,NOWY SACZ_SD,OLECKO_SD,OLSZTYN_SD,OPOLE_SD,PILA_SD,PIWNICZNA_SD,PLOCK_SD,PORONIN_SD,POZNAN_SD,PSZCZYNA_SD,PUCZNIEW_SD,PULAWY_SD,PULTUSK_SD,RACIBORZ_SD,ROZANYSTOK_SD,RZESZOW JASIONKA_SD,SIEDLCE_SD,SKIERNIEWICE_SD,SLUBICE_SD,SNIEZKA_SD,SOLINA-JAWOR_SD,STASZOW_SD,SULEJOW_SD,SWINOUJSCIE_SD,SZCZECIN_SD,SZEPIETOWO_SD,TARNOW_SD,TERESPOL_SD,TORUN_SD,USTKA_SD,WARSZAWA-BIELANY_SD,WARSZAWA-FILTRY_SD,WARSZAWA-OKECIE_SD,WIELICHOWO_SD,WIELUN_SD,WLODAWA_SD,WROCLAW_SD,ZAKOPANE_SD,ZAMOSC_SD,ZIELONA GORA_SD,mean_SD
2017-02-03,20.0,11.0,0.0,7.0,,4.0,6.0,10.0,15.0,5.0,4.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,36.0,9.0,16.0,1.0,123.0,17.0,4.0,13.0,10.0,0.0,0.0,49.0,0.0,8.0,6.0,6.0,13.0,17.0,45.0,4.0,4.0,0.0,,,,21.0,9.0,7.0,12.0,10.0,11.0,3.0,6.0,6.0,13.0,7.0,6.0,13.0,1.0,17.0,,23.0,0.0,12.0,4.0,4.0,2.0,10.0,10.0,9.0,6.0,4.0,,68.0,20.0,7.0,8.0,0.0,0.0,5.0,10.0,16.0,0.0,0.0,3.0,3.0,4.0,1.0,11.0,7.0,2.0,33.0,,13.0,10.776470588235295
2017-02-04,20.0,11.0,0.0,5.0,,4.0,5.0,9.0,14.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,15.0,1.0,122.0,15.0,4.0,12.0,7.0,0.0,0.0,45.0,0.0,8.0,4.0,4.0,12.0,16.0,38.0,3.0,3.0,0.0,,,,16.0,8.0,7.0,9.0,10.0,11.0,3.0,6.0,6.0,9.0,7.0,6.0,10.0,2.0,13.0,,23.0,0.0,11.0,3.0,4.0,2.0,4.0,10.0,7.0,6.0,3.0,,66.0,18.0,7.0,10.0,0.0,0.0,5.0,8.0,18.0,0.0,0.0,3.0,3.0,3.0,1.0,9.0,8.0,0.0,30.0,,11.0,9.729411764705882
2017-02-05,20.0,11.0,0.0,4.0,,4.0,5.0,9.0,12.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,13.0,0.0,123.0,10.0,4.0,12.0,5.0,0.0,0.0,42.0,0.0,8.0,3.0,3.0,12.0,12.0,33.0,0.0,2.0,0.0,,,,15.0,6.0,7.0,8.0,10.0,11.0,3.0,6.0,4.0,7.0,7.0,6.0,5.0,2.0,10.0,,23.0,0.0,8.0,3.0,4.0,2.0,4.0,10.0,6.0,6.0,3.0,,70.0,16.0,7.0,9.0,0.0,0.0,5.0,6.0,18.0,0.0,0.0,3.0,3.0,3.0,1.0,8.0,8.0,0.0,29.0,,8.0,9.058823529411764
2017-02-06,25.0,12.0,0.0,0.0,,4.0,6.0,8.0,11.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,11.0,0.0,122.0,7.0,4.0,13.0,4.0,0.0,0.0,38.0,0.0,12.0,2.0,2.0,10.0,11.0,32.0,0.0,2.0,0.0,,,,14.0,5.0,7.0,8.0,11.0,16.0,3.0,6.0,3.0,7.0,7.0,6.0,3.0,2.0,7.0,,23.0,0.0,5.0,3.0,9.0,2.0,3.0,10.0,4.0,8.0,3.0,,71.0,15.0,9.0,11.0,0.0,0.0,5.0,6.0,23.0,0.0,0.0,3.0,3.0,3.0,0.0,11.0,15.0,0.0,29.0,,8.0,9.141176470588235
2017-02-07,28.0,14.0,9.0,2.0,,4.0,6.0,8.0,11.0,3.0,9.0,13.0,0.0,2.0,2.0,0.0,0.0,2.0,27.0,10.0,10.0,0.0,122.0,7.0,11.0,13.0,4.0,0.0,0.0,36.0,0.0,12.0,2.0,3.0,10.0,12.0,26.0,0.0,0.0,0.0,,,,11.0,5.0,12.0,8.0,11.0,16.0,7.0,8.0,4.0,8.0,9.0,8.0,3.0,2.0,7.0,,22.0,0.0,5.0,3.0,8.0,4.0,3.0,18.0,4.0,9.0,3.0,,71.0,15.0,9.0,10.0,0.0,0.0,7.0,7.0,22.0,0.0,0.0,3.0,3.0,3.0,0.0,9.0,16.0,0.0,29.0,,8.0,9.741176470588234
2017-02-08,30.0,21.0,13.0,2.0,,4.0,7.0,10.0,11.0,4.0,12.0,20.0,0.0,6.0,6.0,0.0,0.0,7.0,27.0,9.0,10.0,0.0,121.0,6.0,15.0,13.0,4.0,0.0,0.0,39.0,0.0,12.0,2.0,3.0,10.0,12.0,26.0,0.0,1.0,3.0,,,,12.0,5.0,16.0,11.0,10.0,17.0,16.0,15.0,4.0,1.0,11.0,14.0,3.0,2.0,7.0,,22.0,0.0,5.0,5.0,9.0,16.0,3.0,19.0,4.0,11.0,8.0,,72.0,18.0,9.0,11.0,0.0,0.0,11.0,7.0,24.0,2.0,0.0,4.0,5.0,7.0,0.0,9.0,22.0,0.0,29.0,,8.0,11.176470588235293
2017-02-09,31.0,25.0,18.0,2.0,,5.0,8.0,10.0,11.0,4.0,12.0,21.0,0.0,8.0,10.0,0.0,0.0,15.0,27.0,9.0,10.0,0.0,121.0,6.0,15.0,13.0,4.0,0.0,0.0,39.0,0.0,12.0,2.0,3.0,10.0,12.0,26.0,0.0,1.0,4.0,,,,13.0,5.0,20.0,12.0,10.0,18.0,16.0,15.0,4.0,1.0,13.0,11.0,3.0,2.0,7.0,,22.0,0.0,5.0,4.0,9.0,14.0,3.0,19.0,6.0,10.0,8.0,,71.0,17.0,9.0,11.0,0.0,0.0,14.0,5.0,26.0,2.0,0.0,7.0,5.0,7.0,0.0,11.0,22.0,0.0,29.0,,8.0,11.623529411764705
2017-02-10,29.0,24.0,18.0,2.0,,5.0,8.0,10.0,11.0,4.0,11.0,19.0,0.0,8.0,9.0,0.0,0.0,12.0,26.0,8.0,10.0,0.0,120.0,6.0,13.0,13.0,4.0,0.0,0.0,38.0,0.0,11.0,2.0,3.0,10.0,,26.0,0.0,1.0,2.0,,,,13.0,,19.0,11.0,10.0,18.0,16.0,15.0,4.0,1.0,13.0,11.0,3.0,,7.0,,22.0,0.0,5.0,4.0,9.0,12.0,,20.0,6.0,11.0,7.0,,71.0,17.0,9.0,,0.0,0.0,15.0,7.0,26.0,1.0,0.0,7.0,5.0,7.0,0.0,9.0,22.0,0.0,29.0,,8.0,11.6625
2017-02-11,29.0,23.0,18.0,0.0,,5.0,7.0,10.0,11.0,4.0,11.0,18.0,0.0,8.0,7.0,0.0,0.0,9.0,26.0,8.0,10.0,0.0,118.0,6.0,13.0,13.0,4.0,0.0,0.0,36.0,0.0,10.0,2.0,2.0,9.0,13.0,25.0,0.0,0.0,1.0,,,,13.0,5.0,19.0,10.0,10.0,17.0,15.0,15.0,4.0,,12.0,12.0,3.0,2.0,6.0,,22.0,0.0,5.0,4.0,9.0,12.0,,19.0,6.0,11.0,6.0,,71.0,16.0,9.0,11.0,0.0,0.0,15.0,7.0,26.0,1.0,0.0,7.0,5.0,7.0,0.0,9.0,21.0,0.0,29.0,,8.0,11.265060240963855
2017-02-12,28.0,22.0,17.0,0.0,,5.0,7.0,10.0,11.0,3.0,10.0,15.0,0.0,7.0,6.0,0.0,0.0,8.0,26.0,8.0,9.0,0.0,117.0,6.0,12.0,13.0,4.0,0.0,0.0,35.0,0.0,10.0,2.0,2.0,8.0,13.0,25.0,0.0,0.0,1.0,,,,13.0,6.0,19.0,10.0,10.0,16.0,15.0,14.0,4.0,,12.0,12.0,3.0,2.0,0.0,,22.0,0.0,5.0,4.0,8.0,12.0,,18.0,6.0,10.0,6.0,,71.0,16.0,9.0,12.0,0.0,0.0,15.0,7.0,25.0,0.0,0.0,7.0,5.0,6.0,0.0,9.0,21.0,0.0,29.0,,8.0,10.927710843373495
2017-02-13,26.0,17.0,17.0,0.0,,5.0,7.0,10.0,10.0,3.0,10.0,14.0,0.0,6.0,6.0,0.0,0.0,8.0,26.0,8.0,9.0,0.0,116.0,6.0,12.0,13.0,0.0,0.0,0.0,35.0,0.0,10.0,0.0,2.0,8.0,13.0,25.0,0.0,0.0,1.0,,,,12.0,5.0,18.0,10.0,10.0,16.0,15.0,13.0,4.0,,11.0,12.0,0.0,1.0,0.0,,22.0,0.0,5.0,4.0,8.0,12.0,,18.0,6.0,10.0,6.0,,71.0,16.0,9.0,12.0,0.0,0.0,15.0,7.0,25.0,0.0,0.0,7.0,5.0,6.0,0.0,10.0,20.0,0.0,28.0,,8.0,10.602409638554217
2017-02-14,25.0,17.0,17.0,0.0,,4.0,7.0,9.0,10.0,2.0,10.0,14.0,0.0,5.0,6.0,0.0,0.0,7.0,26.0,8.0,9.0,0.0,115.0,6.0,12.0,13.0,0.0,0.0,0.0,35.0,0.0,10.0,1.0,2.0,8.0,13.0,25.0,0.0,0.0,1.0,,,,12.0,5.0,18.0,10.0,10.0,16.0,14.0,13.0,0.0,,11.0,12.0,0.0,2.0,0.0,,22.0,0.0,5.0,4.0,8.0,12.0,,18.0,6.0,10.0,6.0,,70.0,16.0,9.0,12.0,0.0,0.0,15.0,6.0,25.0,0.0,0.0,7.0,5.0,6.0,0.0,10.0,20.0,0.0,28.0,,8.0,10.457831325301205
2017-02-15,24.0,17.0,16.0,0.0,,4.0,7.0,9.0,10.0,2.0,9.0,13.0,0.0,4.0,6.0,0.0,0.0,7.0,26.0,8.0,9.0,0.0,113.0,5.0,12.0,13.0,0.0,0.0,0.0,34.0,0.0,10.0,0.0,2.0,7.0,13.0,25.0,0.0,0.0,0.0,,,,12.0,5.0,18.0,8.0,10.0,16.0,14.0,13.0,0.0,,11.0,12.0,0.0,,0.0,,21.0,0.0,5.0,3.0,8.0,10.0,,17.0,5.0,9.0,6.0,,66.0,16.0,9.0,12.0,0.0,0.0,15.0,7.0,25.0,0.0,0.0,7.0,5.0,5.0,0.0,10.0,20.0,0.0,28.0,,8.0,10.25609756097561
2017-02-16,22.0,16.0,14.0,0.0,,3.0,6.0,8.0,9.0,2.0,9.0,13.0,0.0,3.0,6.0,0.0,0.0,6.0,26.0,8.0,7.0,0.0,110.0,4.0,11.0,13.0,0.0,0.0,0.0,33.0,0.0,10.0,0.0,0.0,7.0,13.0,24.0,0.0,0.0,0.0,,,,12.0,,18.0,7.0,10.0,15.0,10.0,13.0,0.0,,10.0,10.0,0.0,,0.0,,21.0,0.0,4.0,3.0,8.0,7.0,,16.0,3.0,8.0,4.0,,60.0,16.0,8.0,11.0,0.0,0.0,15.0,8.0,24.0,0.0,0.0,7.0,4.0,4.0,0.0,10.0,19.0,0.0,27.0,,6.0,9.641975308641975
2017-02-17,22.0,14.0,14.0,0.0,,2.0,4.0,7.0,7.0,1.0,9.0,13.0,0.0,0.0,5.0,0.0,0.0,5.0,26.0,7.0,6.0,0.0,108.0,0.0,11.0,13.0,0.0,0.0,0.0,31.0,0.0,8.0,0.0,0.0,5.0,13.0,24.0,0.0,0.0,0.0,,,,11.0,,17.0,0.0,7.0,14.0,10.0,10.0,0.0,,10.0,9.0,0.0,,0.0,,21.0,0.0,0.0,2.0,6.0,4.0,,14.0,2.0,7.0,2.0,,57.0,15.0,7.0,11.0,0.0,0.0,14.0,6.0,23.0,0.0,0.0,7.0,3.0,2.0,0.0,7.0,17.0,0.0,26.0,,3.0,8.62962962962963
2017-02-18,20.0,12.0,10.0,0.0,,2.0,3.0,5.0,4.0,1.0,7.0,11.0,0.0,0.0,3.0,0.0,0.0,3.0,25.0,6.0,0.0,0.0,116.0,0.0,7.0,9.0,0.0,0.0,0.0,34.0,0.0,6.0,0.0,0.0,5.0,15.0,27.0,0.0,0.0,0.0,,,,13.0,,16.0,11.0,6.0,11.0,7.0,7.0,3.0,3.0,9.0,6.0,0.0,,4.0,,26.0,0.0,0.0,2.0,4.0,0.0,,12.0,0.0,5.0,0.0,,58.0,18.0,5.0,8.0,0.0,0.0,9.0,3.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,12.0,0.0,30.0,,0.0,7.914634146341464
2017-02-19,17.0,10.0,8.0,0.0,,0.0,0.0,4.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,0.0,0.0,125.0,0.0,6.0,6.0,0.0,0.0,0.0,33.0,0.0,2.0,0.0,0.0,5.0,13.0,27.0,0.0,0.0,0.0,,,,10.0,,9.0,9.0,6.0,10.0,5.0,5.0,3.0,,7.0,4.0,0.0,,2.0,,26.0,0.0,0.0,0.0,3.0,0.0,,9.0,0.0,4.0,0.0,,58.0,16.0,0.0,6.0,0.0,0.0,6.0,1.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,10.0,0.0,32.0,,0.0,6.938271604938271
2017-02-20,15.0,9.0,7.0,0.0,,0.0,0.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,124.0,0.0,4.0,5.0,0.0,0.0,0.0,32.0,0.0,2.0,0.0,0.0,4.0,,24.0,0.0,0.0,0.0,,,,10.0,,0.0,0.0,4.0,9.0,3.0,3.0,0.0,,5.0,1.0,0.0,,0.0,,25.0,0.0,0.0,0.0,3.0,0.0,,6.0,0.0,4.0,0.0,,58.0,15.0,0.0,,0.0,0.0,4.0,,14.0,0.0,0.0,1.0,0.0,0.0,0.0,,8.0,0.0,29.0,,0.0,6.064935064935065
2017-02-21,12.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,123.0,0.0,,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,3.0,13.0,25.0,0.0,0.0,0.0,,,,10.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,22.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,59.0,13.0,0.0,1.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,26.0,,0.0,5.064935064935065
2017-02-22,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,125.0,0.0,,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,60.0,10.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,23.0,,0.0,4.48051948051948
2017-02-23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,127.0,0.0,,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,63.0,7.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,20.0,,0.0,4.0519480519480515
2017-02-24,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,65.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,9.0,,0.0,3.3636363636363638
2017-02-25,0.0,1.0,0.0,1.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,130.0,1.0,,0.0,1.0,0.0,1.0,25.0,0.0,3.0,0.0,0.0,0.0,,21.0,0.0,0.0,0.0,,,,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,4.0,0.0,0.0,1.0,2.0,1.0,,1.0,0.0,1.0,3.0,,68.0,0.0,0.0,1.0,0.0,0.0,1.0,,1.0,4.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,11.0,,1.0,4.012987012987013
2017-02-26,1.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,130.0,0.0,,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,21.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,0.0,,3.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,2.0,0.0,1.0,0.0,,68.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,9.0,,0.0,3.7564102564102564
2017-02-27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,20.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,68.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.0,,0.0,3.289473684210526
2017-02-28,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,68.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0526315789473686
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,9.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,75.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.9615384615384617
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,77.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.8227848101265822
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,84.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.9220779220779223
2017-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,84.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.8076923076923075
2017-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,80.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.675324675324675
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,78.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.7468354430379747
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,135.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,,,0.0,,8.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,81.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,3.0256410256410255
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,83.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.883116883116883
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,86.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,2.8552631578947367
2017-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,89.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.8461538461538463
2017-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,95.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,2.923076923076923
