Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2020,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,C6H6,1g,0.573880709,0.02,14.84,8014,91.23,0.86
2020,podlaskie,PL2002,strefa podlaska,PdGrajewoWPoMOB,C6H6,1g,0.600666848,0,13.38,6621,75.37,0.97
2020,pomorskie,PL2202,strefa pomorska,PmKosTargo12,C6H6,1g,0.54756866,0.01919,12.4039,8427,95.93,1.05
2020,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,C6H6,1g,0.105625214,0.00742,1.27308,7955,90.56,0.93
2020,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,C6H6,1g,1.386999739,0.02492,10.0356,8759,99.71,1
2020,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,C6H6,1g,1.499439366,0.01669,24.5679,8697,99,0.98
2020,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,C6H6,1g,1.376485379,0.0108,21.3354,7893,89.85,0.91
2020,śląskie,PL2405,strefa śląska,SlCzerKopaln,C6H6,1g,1.603382003,0.03328,39.6954,8747,99.57,1
2020,śląskie,PL2405,strefa śląska,SlGoczaUzdroMOB,C6H6,1g,1.509852058,0.00648,36.1795,8623,98.16,0.98
2020,śląskie,PL2405,strefa śląska,SlLublSzymal,C6H6,1g,0.91927265,0.02681,12.8161,7922,90.18,1.22
2020,śląskie,PL2405,strefa śląska,SlZlotPotLes,C6H6,1g,0.936533494,0.06582,5.45616,8502,96.78,1.04
2020,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,C6H6,1g,1.3494937,0,47.66,8651,98.48,1.01
2020,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,C6H6,1g,1.171948882,0,27.08,8764,99.77,1
2020,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,C6H6,1g,0.979009232,0.04327,9.44864,8480,96.53,0.96
2020,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmBiskupMickMOB,C6H6,1g,0.863753544,0,16.8212,8559,97.43,1.01
2020,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,C6H6,1g,0.365352748,0.02762,5.56327,8725,99.32,0.99
2020,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,C6H6,1g,0.428708974,0,3.14728,6744,76.77,1.36
2020,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,C6H6,1g,0.552064902,0.01809,13.8021,8392,95.53,1.09
2020,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,C6H6,1g,0.448762117,0,6.00476,8758,99.7,1
2021,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,C6H6,1g,0.644788115,0,8.88201,8340,95.2,1.07
2021,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,C6H6,1g,1.461306264,0.04937,12.9613,8731,99.66,1.01
2021,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,C6H6,1g,1.107849233,0.03618,23.2857,8095,92.4,1.07
2021,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorOgin,C6H6,1g,1.107094472,0.03546,16.7518,8669,98.96,0.99
2021,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,C6H6,1g,0.966540045,0,14.3473,8206,93.67,0.98
2021,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,C6H6,1g,1.325351774,0.05,23.26,8315,94.92,0.94
2021,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,C6H6,1g,1.041726349,0.01,17,8266,94.36,0.95
2021,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,C6H6,1g,1.4191309,0.03,22.4,8411,96.01,0.97
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,C6H6,1g,1.42589606,0.04,18.89,7081,80.83,0.94
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklWawrzy,C6H6,1g,0.975147146,0.01,21.06,8461,96.58,1.04
2021,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpSolecRowecMOB,C6H6,1g,1.326695285,0.01,35.28,7571,86.42,0.79
2021,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,C6H6,1g,1.75522502,0.24,20.87,7466,85.22,1.17
2021,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,C6H6,1g,1.16841744,0,23.79,7431,84.82,1.38
2021,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,C6H6,1g,1.232610193,0,15.47,8712,99.45,1
2021,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,C6H6,1g,0.401642241,0.01626,5.9721,6345,72.43,0.88
2021,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,C6H6,1g,0.365394989,0.02479,6.48041,8702,99.33,1.02
2021,lubuskie,PL0803,strefa lubuska,LuGubinAnderMOB,C6H6,1g,0.924833943,0,38.8035,8318,94.95,1.01
2021,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,C6H6,1g,0.337577713,0.00764,10.3334,8719,99.53,1.01
2021,lubuskie,PL0803,strefa lubuska,LuZarySzyman,C6H6,1g,0.34304519,0,5.99274,8510,97.14,1.03
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,C6H6,1g,1.316460303,0.03621622,19.49,8122,92.71,1.12
2021,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzJanPaw,C6H6,1g,1.00490799,0.07,12.11,8586,98.01,1.03
2021,łódzkie,PL1002,strefa łódzka,LdLaskNarutoMOB,C6H6,1g,1.015198316,0.03,15.45,8194,93.53,1.06
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,C6H6,1g,1.510134133,0.02931,20.8076,8532,97.39,0.98
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,C6H6,1g,0.624966371,0,7.55316,7992,91.23,0.97
2021,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,C6H6,1g,1.490947287,0,47.567,8481,96.81,1.01
2021,małopolskie,PL1202,miasto Tarnów,MpTarRoSitko,C6H6,1g,1.283042758,0.04385,25.838,8737,99.73,1.01
2021,małopolskie,PL1203,strefa małopolska,MpOswiecBema,C6H6,1g,1.523675513,0,21.0364,8136,92.87,0.99
2021,małopolskie,PL1203,strefa małopolska,MpSkawStudzi,C6H6,1g,1.161125702,0,14.9164,7569,86.4,1.1
2021,małopolskie,PL1203,strefa małopolska,MpSzarowSpok,C6H6,1g,0.705469821,0.02522,21.2473,8732,99.68,1
2021,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,C6H6,1g,1.118587833,0.191,6.935,8334,95.13,0.98
2021,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,C6H6,1g,1.524769142,0.01,61.31,8685,99.14,1.01
2021,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,C6H6,1g,1.378117566,0.11,22.93,8744,99.81,1.01
2021,mazowieckie,PL1403,miasto Radom,MzRadTochter,C6H6,1g,1.338307992,0.1,25.88,7695,87.84,0.85
2021,mazowieckie,PL1404,strefa mazowiecka,MzBialaKmiciMOB,C6H6,1g,1.396565895,0.01,47.36,8468,96.66,0.97
2021,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,C6H6,1g,0.805862559,0.05,11.49,8440,96.34,1.01
2021,opolskie,PL1602,strefa opolska,OpBrzegPoprz,C6H6,1g,0.777340493,0,41.5507,8298,94.72,1.09
2021,opolskie,PL1602,strefa opolska,OpKKozBSmial,C6H6,1g,2.92837114,0.05341,191.082,8640,98.63,1.03
2021,opolskie,PL1602,strefa opolska,OpZdziePiast,C6H6,1g,2.624704246,0.03132,61.8709,8738,99.74,1
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszPilsu,C6H6,1g,1.398864556,0.11536,21.677,8373,95.58,1.08
2021,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,C6H6,1g,0.904289006,0.0019,17.1942,8346,95.27,0.95
2021,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,C6H6,1g,1.588530585,0.0939,15.39,8516,97.21,0.98
2021,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,C6H6,1g,1.335174029,0.00126,13.8107,8086,92.3,1.01
2021,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,C6H6,1g,0.681729041,0,19.49,7455,85.1,0.71
2021,podlaskie,PL2002,strefa podlaska,PdGrajewoWPoMOB,C6H6,1g,0.975339494,0,26.7,7467,85.23,0.84
2021,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk81,C6H6,1g,0.705618323,0.023,8.543,5916,67.53,0.91
2021,pomorskie,PL2202,strefa pomorska,PmKosTargowa,C6H6,1g,0.539200562,0.03748,7.80263,5645,64.44,2.21
2021,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,C6H6,1g,0.904905945,0.088,10.85,8410,96,0.97
2021,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,C6H6,1g,1.396805374,0.0972,15.2185,8647,98.71,1.02
2021,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,C6H6,1g,1.837616926,0.052,18.052,8732,99.68,1.01
2021,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,C6H6,1g,1.333683182,0.07353,15.6544,8167,93.23,1.09
2021,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,C6H6,1g,1.240923823,0.0486,22.644,8523,97.29,1.01
2021,śląskie,PL2405,strefa śląska,SlCzerKopaln,C6H6,1g,1.858316057,0.065,25.263,8470,96.68,1.05
2021,śląskie,PL2405,strefa śląska,SlGoczaUzdroMOB,C6H6,1g,1.564318929,0.06444,22.1193,8553,97.63,0.98
2021,śląskie,PL2405,strefa śląska,SlLublSzymal,C6H6,1g,1.692417234,0.08874,15.6457,8615,98.34,1.01
2021,śląskie,PL2405,strefa śląska,SlZlotPotLes,C6H6,1g,1.085963487,0.05149,9.1345,8297,94.71,0.91
2021,śląskie,PL2405,strefa śląska,SlZywieKoper,C6H6,1g,2.266825139,0.0657,24.725,8346,95.27,1.01
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,C6H6,1g,1.395759963,0,28.79,8632,98.53,1.02
2021,świętokrzyskie,PL2601,miasto Kielce,SkKielWarsz1,C6H6,1g,1.241427078,0,24.65,8612,98.31,1.02
2021,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,C6H6,1g,1.619111366,0.11,28.95,8710,99.42,1
2021,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,C6H6,1g,0.659298763,0,5.87113,7896,90.13,0.88
2021,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,C6H6,1g,1.211626039,0,12.5019,8576,97.89,0.98
2021,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmBiskupMickMOB,C6H6,1g,0.851049454,0,10.7386,8427,96.19,1.09
2021,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,C6H6,1g,0.135109668,0.024,0.92297,4456,50.86,1.04
2021,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,C6H6,1g,0.428695015,0,4.41294,8525,97.31,1.05
2021,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,C6H6,1g,0.653445186,0,9.35817,8669,98.96,0.99
2021,wielkopolskie,PL3003,strefa wielkopolska,WpKozieosLes,C6H6,1g,0.620445466,0,8.23247,8355,95.37,1.07
2021,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPilsud,C6H6,1g,0.638049296,0,10.1069,7446,85,1.11
2021,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszArKraj,C6H6,1g,0.739057852,0,10.8475,8701,99.32,1.01
2021,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,C6H6,1g,1.209794266,0,12.2113,8689,99.18,1.02
