Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2017,mazowieckie,PL1402,miasto Płock,MzPlocMiReja,NOx,1g,20.626229508,1.51,604.94,8723,99.57,1
2017,mazowieckie,PL1403,miasto Radom,MzRadTochter,NOx,1g,30.907984567,2.9,947.77,8690,99.2,1.01
2017,mazowieckie,PL1404,strefa mazowiecka,MzBelsIGFPAN,NOx,1g,9.871584447,0.44,128.1,8672,98.99,1
2017,mazowieckie,PL1404,strefa mazowiecka,MzGranicaKPN,NOx,1g,11.535047015,0.89,148,8508,97.12,0.98
2017,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,NOx,1g,6.519001078,0.8,48.3,8349,95.3,1.05
2017,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,NOx,1g,20.491850486,2.9,280.3,8133,92.84,1.02
2017,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,NOx,1g,21.335462045,-0.02,258.88,8638,98.6,0.98
2017,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,NOx,1g,26.092560054,1.8,456.25,8590,98.05,0.97
2017,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,NOx,1g,36.091493973,2.27,789.99,8628,98.49,1.01
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,NOx,1g,21.973172868,1.64603,475.692,8668,98.94,1.02
2017,opolskie,PL1602,strefa opolska,OpKKozBSmial,NOx,1g,23.670481337,0.03718,307.267,8646,98.69,1.01
2017,opolskie,PL1602,strefa opolska,OpZdziePiast,NOx,1g,20.819210113,0.00956,280.553,8529,97.36,0.98
2017,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,NOx,1g,25.698280139,1.99518,816.28,8715,99.48,1
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,NOx,1g,16.556627226,1.46024,203.189,8485,96.86,1.01
2017,podkarpackie,PL1802,strefa podkarpacka,PkKrempnaMPN,NOx,1g,6.41579352,0.64902,44.7046,8592,98.08,1
2017,podkarpackie,PL1802,strefa podkarpacka,PkMielBierna,NOx,1g,26.59566916,2.97369,488.187,8682,99.1,1
2017,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,NOx,1g,17.925343929,0.7264,241.478,8619,98.39,1.02
2017,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,NOx,1g,18.038326201,1.53912,303.614,8657,98.82,1.01
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialPulPie,NOx,1g,11.033794065,0,121.7,7886,90.02,1.23
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,NOx,1g,16.645138486,0.7,675,8629,98.5,1
2017,podlaskie,PL2002,strefa podlaska,PdAugustoZdrMOB,NOx,1g,12.51223748,0.1,199,2476,28.26,0.41
2017,podlaskie,PL2002,strefa podlaska,PdBorsukowiz,NOx,1g,3.655064028,0,40,8590,98.05,0.99
2017,podlaskie,PL2002,strefa podlaska,PdLomSikorsk,NOx,1g,20.055868867,0,455.6,8724,99.58,1
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaKacze02,NOx,1g,20.850935856,3.2585,435.714,8614,98.33,1.01
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLeczk08,NOx,1g,24.104328096,3.0546,578.507,8325,95.03,1.05
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaOstrz05,NOx,1g,20.536589793,3.062,400.412,7642,87.23,0.8
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaPoWie01,NOx,1g,30.95694032,2.6414,533.922,8574,97.87,1.01
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaWyzwo03,NOx,1g,25.674735906,3.022,536.869,8149,93.02,1.12
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyPoreb04,NOx,1g,16.686775062,2.8232,271.929,7719,88.11,1.23
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdySzaf09N,NOx,1g,20.343075377,2.7013,621.95,8431,96.24,1.02
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyWendy10,NOx,1g,29.556455839,3.1336,694.542,8503,97.06,1
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmSopBitPl06,NOx,1g,16.948823457,3.127,301.599,8620,98.4,1.01
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,NOx,1g,25.392438978,2.35095,278.951,8565,97.77,1.01
2017,pomorskie,PL2202,strefa pomorska,PmLebMalcz16,NOx,1g,16.084003617,0.66525,263.832,8252,94.2,0.92
2017,pomorskie,PL2202,strefa pomorska,PmLinieKos17,NOx,1g,7.778709587,0.68786,47.7152,4886,55.77,1.3
2017,pomorskie,PL2202,strefa pomorska,PmMalMicki15,NOx,1g,22.12439329,1.23642,209.425,6514,74.36,1.55
2017,pomorskie,PL2202,strefa pomorska,PmSlupKniazi,NOx,1g,16.082971191,1.26774,287.184,8603,98.2,0.99
2017,pomorskie,PL2202,strefa pomorska,PmStaGdaLubi,NOx,1g,25.289690884,2.94656,596.155,4731,54,1.03
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,NOx,1g,49.310776174,2.46403,1057.19,8712,99.45,1
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlGliwicMewy,NOx,1g,36.049463259,0.59,864.729,8657,98.82,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,NOx,1g,53.315853463,3.33485,1089.87,8637,98.59,0.98
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoPlebA4,NOx,1g,186.197388617,2.86906,1359.28,8677,99.05,1.02
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlSosnoLubel,NOx,1g,36.663262079,3.2,539.433,8712,99.45,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlTychyTolst,NOx,1g,36.237004368,1.62945,609.918,8744,99.81,1
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlZabSkloCur,NOx,1g,39.561890263,2.30449,839.371,8735,99.71,1
2017,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,NOx,1g,36.93131741,0.57848,598.703,8681,99.09,1.01
2017,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,NOx,1g,28.669912662,0.77277,601.937,8723,99.57,1
2017,śląskie,PL2404,miasto Częstochowa,SlCzestoArmK,NOx,1g,86.519288932,3.88402,1640.23,8742,99.79,1
2017,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,NOx,1g,28.918740175,1.08878,681.409,8459,96.56,1
2017,śląskie,PL2405,strefa śląska,SlCiesMickie,NOx,1g,17.538578876,1.14932,220.139,8731,99.66,1.01
2017,śląskie,PL2405,strefa śląska,SlUstronSana,NOx,1g,18.423606577,2.03129,195.75,8747,99.85,1
2017,śląskie,PL2405,strefa śląska,SlWodzGalczy,NOx,1g,28.420848994,1.84449,486.713,8734,99.7,1.01
2017,śląskie,PL2405,strefa śląska,SlZlotPotLes,NOx,1g,12.205947153,0.828,128.07,8665,98.91,1
2017,śląskie,PL2405,strefa śląska,SlZywieKoper,NOx,1g,27.623392803,0.55236,346.196,8652,98.76,1.02
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,NOx,1g,40.725914279,1.8,802.3,8586,98.01,1.02
2017,świętokrzyskie,PL2602,strefa świętokrzyska,SkMalo11List,NOx,1g,12.904137312,0,111.9,2396,27.35,0.31
2017,świętokrzyskie,PL2602,strefa świętokrzyska,SkMaloSlonec,NOx,1g,17.87676951,3,70.8,2204,25.15,0.01
2017,świętokrzyskie,PL2602,strefa świętokrzyska,SkNowiParkow,NOx,1g,24.487356322,2,249,8700,99.31,1.01
2017,świętokrzyskie,PL2602,strefa świętokrzyska,SkPolaRuszcz,NOx,1g,16.109616643,1.7,296.2,7643,87.24,1.2
2017,świętokrzyskie,PL2602,strefa świętokrzyska,SkSwietKrzyz,NOx,1g,4.087866975,0,48,8645,98.68,1.03
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,NOx,1g,20.495924867,0.23369,309.395,8594,98.1,1.01
2017,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,NOx,1g,17.443101256,0,227.812,8720,99.54,1
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmElkStadion,NOx,1g,13.675272964,0.78964,323.272,8742,99.79,1
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGoldJacwie,NOx,1g,10.656393983,0,106.763,8730,99.65,1.01
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmOstrPilsud,NOx,1g,22.770808967,0.41055,566.996,8133,92.84,0.99
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,NOx,1g,4.90814029,0.05,31.3192,7935,90.58,1.17
2017,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznDabrow,NOx,1g,35.918622971,0.32086,1025.15,8634,98.56,1
2017,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznPolank,NOx,1g,29.519449464,1.05169,435.845,8655,98.8,1.01
2017,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,NOx,1g,20.729772512,0.1,236.384,8632,98.53,1.01
2017,wielkopolskie,PL3003,strefa wielkopolska,WpBoroDrapal,NOx,1g,15.506878952,0.50233,230.816,8538,97.46,1.02
2017,wielkopolskie,PL3003,strefa wielkopolska,WpKoniWyszyn,NOx,1g,18.008243128,0.3,244.208,8539,97.47,1.03
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPiaskiKrzy,NOx,1g,10.494774921,0.56352,116.721,8592,98.08,1.01
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,NOx,1g,21.619426163,0.3747,494.279,8619,98.39,1.01
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,NOx,1g,20.961385943,0.5,532.486,8608,98.26,1.01
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,NOx,1g,38.220134324,0.5,794.724,8556,97.67,0.99
2017,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszArKraj,NOx,1g,46.944706968,0.30008,1314.44,8631,98.52,1.01
2017,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,NOx,1g,17.581008271,0,522.626,8617,98.36,1
2017,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,NOx,1g,11.977770924,0.18748,231.933,8559,97.7,1.02
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocAlWisn,NOx,1g,120.136391268,2.78408,965.608,8664,98.9,1
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocBartni,NOx,1g,22.111498281,0.09507,207.189,8690,99.2,1
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,NOx,1g,30.179812669,0.30539,467.8,8452,96.48,0.97
2018,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,NOx,1g,35.917137663,2.36344,604.145,8401,95.9,0.94
2018,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,NOx,1g,22.054212929,0.2,464.489,8652,98.76,1.01
2018,dolnośląskie,PL0204,strefa dolnośląska,DsCzerStraza,NOx,1g,7.261751933,0.29795,40.6358,8548,97.57,1.02
2018,dolnośląskie,PL0204,strefa dolnośląska,DsDzialoszyn,NOx,1g,13.056599532,0.38399,107.571,8458,96.55,0.96
2018,dolnośląskie,PL0204,strefa dolnośląska,DsDziePilsud,NOx,1g,24.246395316,1.4,647.685,8633,98.55,1.02
2018,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorOgin,NOx,1g,16.126632008,0.72815,227.156,8664,98.9,1
2018,dolnośląskie,PL0204,strefa dolnośląska,DsKlodzSzkol,NOx,1g,22.068223449,0.85905,381.163,8484,96.84,1.04
2018,dolnośląskie,PL0204,strefa dolnośląska,DsLadekMOB,NOx,1g,9.702077928,0.42846,110.348,7500,85.61,1.38
2018,dolnośląskie,PL0204,strefa dolnośląska,DsLubanMOB,NOx,1g,27.883953613,2.4,533.395,7883,89.98,1.23
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,NOx,1g,21.955881123,1.59911,412.09,7524,85.89,1.26
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,NOx,1g,10.92556056,0.4,160.904,8557,97.68,1.01
2018,dolnośląskie,PL0204,strefa dolnośląska,DsZabkPowWar,NOx,1g,20.501567059,0.44666,258.544,8637,98.59,1.01
2018,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,NOx,1g,22.971725791,0.2,273.017,8579,97.93,1.01
2018,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydPlPozna,NOx,1g,61.508407029,3,804,8707,99.39,1
2018,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,NOx,1g,35.55121337,4.9,405.9,8736,99.72,1
2018,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruKaszow,NOx,1g,30.443202453,1,376,8481,96.81,0.95
2018,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruStorczMOB,NOx,1g,19.846644339,0.4,501.8,7763,88.61,0.94
2018,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruWSikor,NOx,1g,22.780897836,0.5,593.7,8643,98.66,1.02
2018,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclOkrze,NOx,1g,68.564901421,0.1,717,8724,99.58,1
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,NOx,1g,12.458100173,0.7,208.7,8685,99.14,1.02
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudPilsud,NOx,1g,53.292732183,2,607.9,8517,97.22,1.05
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,NOx,1g,13.36666275,0.2,360.3,8510,97.14,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,NOx,1g,12.229666707,1.4,168.1,8191,93.5,1.1
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,NOx,1g,5.986759497,0.1,45.5,8187,93.45,1.04
2018,lubelskie,PL0601,Aglomeracja Lubelska,LbLubObywate,NOx,1g,34.734230822,0.8,766.7,8669,98.96,1.02
2018,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,NOx,1g,18.065689347,0,555.6,8725,99.6,1.01
2018,lubelskie,PL0602,strefa lubelska,LbFlorianRPN,NOx,1g,6.267086037,0.3826,49.5467,7881,89.96,1.25
2018,lubelskie,PL0602,strefa lubelska,LbPulaKarpin,NOx,1g,14.509110087,0.5,394.898,8575,97.88,1.04
2018,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,NOx,1g,23.002366657,1.553,271.225,8621,98.41,1
2018,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,NOx,1g,38.977776173,2.9,494.768,7972,91,0.85
2018,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,NOx,1g,20.727874631,0.35213,393.851,8618,98.37,1
2018,lubuskie,PL0803,strefa lubuska,LuSmolBytnic,NOx,1g,10.188469188,0.40779,62.4201,8673,99,1.02
2018,lubuskie,PL0803,strefa lubuska,LuSulecDudka,NOx,1g,12.746137897,0.08551,338.474,8567,97.79,1.02
2018,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,NOx,1g,20.13401411,0.06958,286.417,8481,96.81,0.97
2018,lubuskie,PL0803,strefa lubuska,LuZarySzyman,NOx,1g,20.82676865,1.30016,617.945,8612,98.31,1.01
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzCzerni,NOx,1g,24.035936237,2.7,414.9,8657,98.82,1
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzGdansk,NOx,1g,33.856632184,3.3,468.8,8700,99.31,1.01
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzJanPaw,NOx,1g,67.993843239,2.4,784.7,8446,96.41,0.98
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKonsta,NOx,1g,28.363983476,2,302.9,8204,93.65,1.02
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdZgieMielcz,NOx,1g,24.893183698,2.2,405.7,8465,96.63,1.01
2018,łódzkie,PL1002,strefa łódzka,LdGajewUjWod,NOx,1g,13.560246067,2.3,94.3,8307,94.82,1.07
2018,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,NOx,1g,15.778419101,2,144.3,8628,98.49,1.02
2018,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,NOx,1g,30.753938822,1,836.8,8450,96.46,0.96
2018,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,NOx,1g,30.647486269,3.84,651.9,8557,97.68,0.99
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,NOx,1g,190.099887954,8.26037,1102.45,8615,98.34,1
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,NOx,1g,78.250361137,1.07133,1187.02,8407,95.97,1
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,NOx,1g,54.622122734,2.58786,797.17,8587,98.02,0.98
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakDietla,NOx,1g,95.533856186,7.43533,1000.32,8605,98.23,0.99
2018,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,NOx,1g,28.303663919,1.00433,469.261,8617,98.36,1.02
2018,małopolskie,PL1202,miasto Tarnów,MpTarRoSitko,NOx,1g,57.859866285,1.92794,693.824,8698,99.29,1
2018,małopolskie,PL1203,strefa małopolska,MpKaszowLisz,NOx,1g,26.241965148,1.44521,226.628,8580,97.94,1.03
2018,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,NOx,1g,45.907630024,2.32674,487.858,8674,99.01,1
2018,małopolskie,PL1203,strefa małopolska,MpSkawOsOgro,NOx,1g,40.050653185,1.85252,500.337,8651,98.75,1.01
2018,małopolskie,PL1203,strefa małopolska,MpSzarowSpok,NOx,1g,24.678751663,1.527,328.954,8664,98.9,1
2018,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,NOx,1g,7.31939363,0.29456,98.6,8659,98.84,1
2018,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,NOx,1g,19.065806014,1.24125,393.876,8646,98.69,1
