EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KRAKOW OBS. ASTRONOMICZNE (STAID: 9113).
Blended and updated with sources: 238142 240672 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
240672,19790101,   47,    0
240672,19790102,   30,    0
240672,19790103,   50,    0
240672,19790104,   27,    0
240672,19790105,   40,    0
240672,19790106,   17,    0
240672,19790107,    7,    0
240672,19790108,   10,    0
240672,19790109,    3,    0
240672,19790110,   20,    0
240672,19790111,   10,    0
240672,19790112,    7,    0
240672,19790113,   10,    0
240672,19790114,   27,    0
240672,19790115,   13,    0
240672,19790116,   10,    0
240672,19790117,   10,    0
240672,19790118,   27,    0
240672,19790119,   17,    0
240672,19790120,   23,    0
240672,19790121,   27,    0
240672,19790122,    3,    0
240672,19790123,   10,    0
240672,19790124,    3,    0
240672,19790125,   13,    0
240672,19790126,    3,    0
240672,19790127,    3,    0
240672,19790128,    0,    0
240672,19790129,   17,    0
240672,19790130,   43,    0
240672,19790131,   20,    0
240672,19790201,   40,    0
240672,19790202,   10,    0
240672,19790203,   30,    0
240672,19790204,   13,    0
240672,19790205,    7,    0
240672,19790206,   10,    0
240672,19790207,   17,    0
240672,19790208,   13,    0
240672,19790209,   27,    0
240672,19790210,    3,    0
240672,19790211,   10,    0
240672,19790212,   17,    0
240672,19790213,   17,    0
240672,19790214,   20,    0
240672,19790215,   17,    0
240672,19790216,   30,    0
240672,19790217,   43,    0
240672,19790218,   47,    0
240672,19790219,   37,    0
240672,19790220,   17,    0
240672,19790221,   20,    0
240672,19790222,   10,    0
240672,19790223,    3,    0
240672,19790224,   10,    0
240672,19790225,   13,    0
240672,19790226,    7,    0
240672,19790227,   10,    0
240672,19790228,    7,    0
240672,19790301,   10,    0
240672,19790302,   10,    0
240672,19790303,   13,    0
240672,19790304,   10,    0
240672,19790305,   17,    0
240672,19790306,   27,    0
240672,19790307,   10,    0
240672,19790308,   10,    0
240672,19790309,   17,    0
240672,19790310,   20,    0
240672,19790311,   20,    0
240672,19790312,   23,    0
240672,19790313,   17,    0
240672,19790314,   10,    0
240672,19790315,   23,    0
240672,19790316,   13,    0
240672,19790317,   33,    0
240672,19790318,   23,    0
240672,19790319,   13,    0
240672,19790320,   17,    0
240672,19790321,   23,    0
240672,19790322,   10,    0
240672,19790323,   13,    0
240672,19790324,   10,    0
240672,19790325,   10,    0
240672,19790326,   13,    0
240672,19790327,    7,    0
240672,19790328,    7,    0
240672,19790329,   13,    0
240672,19790330,   27,    0
240672,19790331,   27,    0
240672,19790401,   30,    0
240672,19790402,   33,    0
240672,19790403,    7,    0
240672,19790404,   30,    0
240672,19790405,   23,    0
240672,19790406,   40,    0
240672,19790407,   30,    0
240672,19790408,   17,    0
240672,19790409,   17,    0
240672,19790410,   13,    0
240672,19790411,   37,    0
240672,19790412,   20,    0
240672,19790413,   13,    0
240672,19790414,   20,    0
240672,19790415,   13,    0
240672,19790416,   33,    0
240672,19790417,   13,    0
240672,19790418,   23,    0
240672,19790419,   17,    0
240672,19790420,   33,    0
240672,19790421,   13,    0
240672,19790422,   30,    0
240672,19790423,   33,    0
240672,19790424,   20,    0
240672,19790425,   10,    0
240672,19790426,   10,    0
240672,19790427,    7,    0
240672,19790428,   10,    0
240672,19790429,   27,    0
240672,19790430,   53,    0
240672,19790501,   17,    0
240672,19790502,   10,    0
240672,19790503,   10,    0
240672,19790504,   23,    0
240672,19790505,   27,    0
240672,19790506,   23,    0
240672,19790507,   17,    0
240672,19790508,   10,    0
240672,19790509,   10,    0
240672,19790510,   13,    0
240672,19790511,   10,    0
240672,19790512,   20,    0
240672,19790513,   17,    0
240672,19790514,   13,    0
240672,19790515,   10,    0
240672,19790516,   10,    0
240672,19790517,   10,    0
240672,19790518,    3,    0
240672,19790519,    3,    0
240672,19790520,   10,    0
240672,19790521,   13,    0
240672,19790522,   10,    0
240672,19790523,   17,    0
240672,19790524,    3,    0
240672,19790525,   20,    0
240672,19790526,    7,    0
240672,19790527,    7,    0
240672,19790528,   23,    0
240672,19790529,   10,    0
240672,19790530,   17,    0
240672,19790531,   13,    0
240672,19790601,   10,    0
240672,19790602,   13,    0
240672,19790603,   13,    0
240672,19790604,    7,    0
240672,19790605,   10,    0
240672,19790606,   27,    0
240672,19790607,    0,    0
240672,19790608,   20,    0
240672,19790609,   10,    0
240672,19790610,   20,    0
240672,19790611,   20,    0
