EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, SZEPIETOWO (STAID: 25064).
Blended and updated with sources: 239222 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
239222,19790101,   50,    0
239222,19790102,   40,    0
239222,19790103,   30,    0
239222,19790104,   20,    0
239222,19790105,   50,    0
239222,19790106,   40,    0
239222,19790107,   50,    0
239222,19790108,   70,    0
239222,19790109,   50,    0
239222,19790110,   43,    0
239222,19790111,   50,    0
239222,19790112,   33,    0
239222,19790113,   17,    0
239222,19790114,   67,    0
239222,19790115,   53,    0
239222,19790116,   50,    0
239222,19790117,   37,    0
239222,19790118,   20,    0
239222,19790119,   50,    0
239222,19790120,   30,    0
239222,19790121,   43,    0
239222,19790122,   43,    0
239222,19790123,   13,    0
239222,19790124,   67,    0
239222,19790125,   47,    0
239222,19790126,   40,    0
239222,19790127,   27,    0
239222,19790128,   57,    0
239222,19790129,   43,    0
239222,19790130,   70,    0
239222,19790131,   93,    0
239222,19790201,   53,    0
239222,19790202,   67,    0
239222,19790203,   60,    0
239222,19790204,   80,    0
239222,19790205,   20,    0
239222,19790206,   33,    0
239222,19790207,   37,    0
239222,19790208,   87,    0
239222,19790209,   80,    0
239222,19790210,   50,    0
239222,19790211,   33,    0
239222,19790212,   60,    0
239222,19790213,   73,    0
239222,19790214,  100,    0
239222,19790215,  133,    0
239222,19790216,  133,    0
239222,19790217,  167,    0
239222,19790218,  200,    0
239222,19790219,  110,    0
239222,19790220,   67,    0
