EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LACKO (STAID: 24891).
Blended and updated with sources: 237146 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
237146,19790101,   33,    0
237146,19790102,   50,    0
237146,19790103,   37,    0
237146,19790104,   20,    0
237146,19790105,   43,    0
237146,19790106,   27,    0
237146,19790107,   13,    0
237146,19790108,   40,    0
237146,19790109,   13,    0
237146,19790110,   10,    0
237146,19790111,   20,    0
237146,19790112,   17,    0
237146,19790113,   17,    0
237146,19790114,   30,    0
237146,19790115,   33,    0
237146,19790116,   10,    0
237146,19790117,   10,    0
237146,19790118,   23,    0
237146,19790119,   13,    0
237146,19790120,    7,    0
237146,19790121,   17,    0
237146,19790122,   10,    0
237146,19790123,   10,    0
237146,19790124,   20,    0
237146,19790125,   10,    0
237146,19790126,   17,    0
237146,19790127,   10,    0
237146,19790128,   17,    0
237146,19790129,   17,    0
237146,19790130,   30,    0
237146,19790131,   27,    0
237146,19790201,   37,    0
237146,19790202,   37,    0
237146,19790203,   20,    0
237146,19790204,   20,    0
237146,19790205,   13,    0
237146,19790206,   10,    0
237146,19790207,   10,    0
237146,19790208,   50,    0
237146,19790209,   30,    0
237146,19790210,    7,    0
237146,19790211,   13,    0
237146,19790212,   13,    0
237146,19790213,   17,    0
237146,19790214,    3,    0
237146,19790215,   17,    0
237146,19790216,   27,    0
237146,19790217,   13,    0
237146,19790218,   20,    0
237146,19790219,   13,    0
237146,19790220,   17,    0
237146,19790221,   10,    0
237146,19790222,   10,    0
237146,19790223,    7,    0
237146,19790224,   10,    0
237146,19790225,   17,    0
237146,19790226,   13,    0
237146,19790227,   17,    0
237146,19790228,   17,    0
237146,19790301,   27,    0
237146,19790302,   10,    0
237146,19790303,   20,    0
237146,19790304,   13,    0
237146,19790305,    3,    0
237146,19790306,    7,    0
237146,19790307,   13,    0
237146,19790308,   10,    0
237146,19790309,   10,    0
237146,19790310,   27,    0
237146,19790311,   13,    0
237146,19790312,   20,    0
237146,19790313,   30,    0
237146,19790314,    7,    0
237146,19790315,   17,    0
237146,19790316,   10,    0
237146,19790317,   50,    0
237146,19790318,   37,    0
237146,19790319,   20,    0
237146,19790320,   27,    0
237146,19790321,   27,    0
237146,19790322,   13,    0
237146,19790323,   27,    0
237146,19790324,   17,    0
237146,19790325,   10,    0
237146,19790326,   17,    0
237146,19790327,   13,    0
237146,19790328,   23,    0
237146,19790329,   20,    0
237146,19790330,   47,    0
237146,19790331,   50,    0
237146,19790401,   43,    0
237146,19790402,   20,    0
237146,19790403,   13,    0
237146,19790404,   17,    0
237146,19790405,   20,    0
237146,19790406,   37,    0
237146,19790407,   10,    0
237146,19790408,   17,    0
237146,19790409,   20,    0
237146,19790410,   17,    0
237146,19790411,   23,    0
237146,19790412,   27,    0
237146,19790413,   17,    0
237146,19790414,   23,    0
237146,19790415,   20,    0
237146,19790416,   20,    0
237146,19790417,   17,    0
237146,19790418,   20,    0
237146,19790419,   23,    0
237146,19790420,   23,    0
237146,19790421,   17,    0
237146,19790422,    7,    0
237146,19790423,   37,    0
237146,19790424,   73,    0
237146,19790425,   37,    0
237146,19790426,   13,    0
237146,19790427,   10,    0
237146,19790428,   10,    0
237146,19790429,   20,    0
237146,19790430,   33,    0
237146,19790501,   10,    0
237146,19790502,   50,    0
237146,19790503,   20,    0
237146,19790504,   20,    0
237146,19790505,   27,    0
237146,19790506,   33,    0
237146,19790507,   17,    0
237146,19790508,   33,    0
237146,19790509,   13,    0
237146,19790510,   13,    0
237146,19790511,   17,    0
237146,19790512,   23,    0
237146,19790513,   13,    0
237146,19790514,   17,    0
237146,19790515,   20,    0
237146,19790516,   13,    0
237146,19790517,   20,    0
237146,19790518,   27,    0
237146,19790519,   20,    0
237146,19790520,   23,    0
237146,19790521,   20,    0
237146,19790522,   13,    0
237146,19790523,   23,    0
237146,19790524,   23,    0
237146,19790525,   27,    0
237146,19790526,   10,    0
237146,19790527,   23,    0
237146,19790528,   17,    0
237146,19790529,   27,    0
237146,19790530,   23,    0
237146,19790531,   17,    0
237146,19790601,   20,    0
237146,19790602,   23,    0
237146,19790603,   17,    0
237146,19790604,   23,    0
237146,19790605,    7,    0
237146,19790606,   17,    0
237146,19790607,   13,    0
237146,19790608,   13,    0
237146,19790609,   10,    0
237146,19790610,   10,    0
237146,19790611,   20,    0
237146,19790612,   17,    0
237146,19790613,   10,    0
237146,19790614,   23,    0
237146,19790615,   10,    0
237146,19790616,   13,    0
237146,19790617,   27,    0
237146,19790618,   13,    0
237146,19790619,   17,    0
237146,19790620,   20,    0
237146,19790621,   20,    0
237146,19790622,   10,    0
237146,19790623,   17,    0
237146,19790624,   10,    0
237146,19790625,   17,    0
237146,19790626,   17,    0
237146,19790627,   17,    0
237146,19790628,   23,    0
237146,19790629,    3,    0
237146,19790630,   17,    0
237146,19790701,   10,    0
237146,19790702,   10,    0
237146,19790703,   10,    0
237146,19790704,   13,    0
237146,19790705,   23,    0
237146,19790706,   33,    0
237146,19790707,   20,    0
237146,19790708,   23,    0
237146,19790709,   20,    0
237146,19790710,   13,    0
237146,19790711,   13,    0
237146,19790712,   17,    0
237146,19790713,   13,    0
237146,19790714,   20,    0
237146,19790715,   23,    0
237146,19790716,   13,    0
237146,19790717,   17,    0
237146,19790718,   13,    0
237146,19790719,   23,    0
237146,19790720,   30,    0
237146,19790721,   20,    0
237146,19790722,   17,    0
237146,19790723,   13,    0
237146,19790724,   17,    0
237146,19790725,   13,    0
237146,19790726,   10,    0
237146,19790727,   27,    0
237146,19790728,   20,    0
237146,19790729,   20,    0
237146,19790730,   30,    0
237146,19790731,   23,    0
237146,19790801,   13,    0
237146,19790802,    7,    0
237146,19790803,   13,    0
237146,19790804,   10,    0
237146,19790805,   20,    0
237146,19790806,   17,    0
237146,19790807,   13,    0
237146,19790808,    7,    0
237146,19790809,   17,    0
237146,19790810,   10,    0
237146,19790811,   10,    0
237146,19790812,   13,    0
237146,19790813,   17,    0
237146,19790814,   20,    0
237146,19790815,   13,    0
237146,19790816,   13,    0
237146,19790817,   17,    0
237146,19790818,   17,    0
237146,19790819,    7,    0
237146,19790820,   13,    0
237146,19790821,    7,    0
237146,19790822,   23,    0
237146,19790823,   10,    0
237146,19790824,   17,    0
237146,19790825,   10,    0
237146,19790826,   20,    0
237146,19790827,   17,    0
237146,19790828,   23,    0
237146,19790829,   20,    0
237146,19790830,   13,    0
237146,19790831,   27,    0
237146,19790901,   17,    0
237146,19790902,   13,    0
237146,19790903,   17,    0
237146,19790904,   17,    0
237146,19790905,   10,    0
237146,19790906,   10,    0
237146,19790907,   10,    0
237146,19790908,   13,    0
237146,19790909,   10,    0
237146,19790910,   10,    0
237146,19790911,   13,    0
237146,19790912,   17,    0
237146,19790913,   10,    0
237146,19790914,   10,    0
237146,19790915,   33,    0
237146,19790916,   27,    0
237146,19790917,   20,    0
237146,19790918,   43,    0
237146,19790919,   10,    0
237146,19790920,    7,    0
237146,19790921,   13,    0
237146,19790922,   13,    0
237146,19790923,   10,    0
237146,19790924,   10,    0
237146,19790925,   23,    0
237146,19790926,    7,    0
237146,19790927,   13,    0
237146,19790928,   17,    0
237146,19790929,   13,    0
237146,19790930,   10,    0
237146,19791001,   13,    0
237146,19791002,   20,    0
237146,19791003,   17,    0
237146,19791004,   30,    0
237146,19791005,    7,    0
237146,19791006,   13,    0
237146,19791007,   13,    0
237146,19791008,   20,    0
237146,19791009,   10,    0
237146,19791010,   10,    0
237146,19791011,   33,    0
237146,19791012,   27,    0
237146,19791013,   20,    0
237146,19791014,   17,    0
237146,19791015,   93,    0
237146,19791016,   20,    0
237146,19791017,   23,    0
237146,19791018,   20,    0
237146,19791019,   17,    0
237146,19791020,    7,    0
237146,19791021,   13,    0
237146,19791022,   20,    0
237146,19791023,   13,    0
237146,19791024,   17,    0
237146,19791025,   17,    0
237146,19791026,   17,    0
237146,19791027,   13,    0
237146,19791028,    7,    0
237146,19791029,    3,    0
237146,19791030,    3,    0
237146,19791031,   17,    0
237146,19791101,    7,    0
237146,19791102,    0,    0
237146,19791103,   23,    0
237146,19791104,   13,    0
237146,19791105,   57,    0
237146,19791106,   13,    0
237146,19791107,   23,    0
237146,19791108,   73,    0
237146,19791109,   63,    0
237146,19791110,    0,    0
237146,19791111,    0,    0
237146,19791112,   10,    0
237146,19791113,   27,    0
237146,19791114,   23,    0
237146,19791115,   20,    0
237146,19791116,   40,    0
237146,19791117,    7,    0
237146,19791118,    3,    0
237146,19791119,   17,    0
237146,19791120,   17,    0
237146,19791121,   10,    0
237146,19791122,   27,    0
237146,19791123,   13,    0
237146,19791124,   13,    0
237146,19791125,    7,    0
237146,19791126,   57,    0
237146,19791127,   57,    0
237146,19791128,   33,    0
237146,19791129,   17,    0
237146,19791130,   53,    0
237146,19791201,   30,    0
237146,19791202,   17,    0
237146,19791203,   33,    0
237146,19791204,   47,    0
237146,19791205,   33,    0
237146,19791206,   37,    0
237146,19791207,   47,    0
237146,19791208,   13,    0
237146,19791209,   23,    0
237146,19791210,   60,    0
237146,19791211,   47,    0
237146,19791212,   43,    0
237146,19791213,   33,    0
237146,19791214,   17,    0
237146,19791215,   33,    0
237146,19791216,   10,    0
237146,19791217,   37,    0
237146,19791218,   30,    0
237146,19791219,   10,    0
237146,19791220,   30,    0
237146,19791221,    0,    0
237146,19791222,   13,    0
237146,19791223,   50,    0
237146,19791224,   10,    0
237146,19791225,   13,    0
237146,19791226,    7,    0
237146,19791227,    7,    0
237146,19791228,   23,    0
237146,19791229,   13,    0
237146,19791230,   23,    0
237146,19791231,   10,    0
237146,19800101,   20,    0
237146,19800102,   27,    0
237146,19800103,   23,    0
237146,19800104,   23,    0
237146,19800105,   20,    0
237146,19800106,    7,    0
237146,19800107,    0,    0
237146,19800108,   10,    0
237146,19800109,    7,    0
237146,19800110,   20,    0
237146,19800111,   17,    0
237146,19800112,   20,    0
237146,19800113,   20,    0
237146,19800114,   17,    0
237146,19800115,   17,    0
237146,19800116,   13,    0
237146,19800117,   13,    0
237146,19800118,   17,    0
237146,19800119,   13,    0
237146,19800120,   10,    0
237146,19800121,   10,    0
237146,19800122,   63,    0
237146,19800123,   30,    0
237146,19800124,    7,    0
237146,19800125,   13,    0
237146,19800126,   27,    0
237146,19800127,   20,    0
237146,19800128,   30,    0
237146,19800129,   17,    0
237146,19800130,   43,    0
237146,19800131,   30,    0
237146,19800201,   23,    0
237146,19800202,   27,    0
237146,19800203,   53,    0
237146,19800204,   20,    0
237146,19800205,   20,    0
237146,19800206,   30,    0
237146,19800207,   10,    0
237146,19800208,   17,    0
237146,19800209,   17,    0
237146,19800210,   17,    0
237146,19800211,   30,    0
237146,19800212,   20,    0
237146,19800213,   13,    0
237146,19800214,    7,    0
237146,19800215,   23,    0
237146,19800216,   30,    0
237146,19800217,   13,    0
237146,19800218,   10,    0
237146,19800219,   13,    0
237146,19800220,    7,    0
237146,19800221,   27,    0
237146,19800222,   10,    0
237146,19800223,   20,    0
237146,19800224,   27,    0
237146,19800225,   23,    0
237146,19800226,   23,    0
237146,19800227,   13,    0
237146,19800228,   27,    0
237146,19800229,    3,    0
237146,19800301,   40,    0
237146,19800302,   50,    0
237146,19800303,   83,    0
237146,19800304,   40,    0
237146,19800305,   17,    0
237146,19800306,   80,    0
237146,19800307,   23,    0
237146,19800308,   20,    0
237146,19800309,    7,    0
237146,19800310,   17,    0
237146,19800311,    3,    0
237146,19800312,    7,    0
237146,19800313,   10,    0
237146,19800314,   17,    0
237146,19800315,   17,    0
237146,19800316,   17,    0
237146,19800317,   23,    0
237146,19800318,   13,    0
237146,19800319,   27,    0
237146,19800320,   43,    0
237146,19800321,   40,    0
237146,19800322,   23,    0
237146,19800323,   17,    0
237146,19800324,   30,    0
237146,19800325,   10,    0
237146,19800326,   17,    0
237146,19800327,   27,    0
237146,19800328,   20,    0
237146,19800329,   33,    0
237146,19800330,   23,    0
237146,19800331,   23,    0
237146,19800401,   17,    0
237146,19800402,   33,    0
237146,19800403,   30,    0
237146,19800404,   30,    0
237146,19800405,   20,    0
237146,19800406,    0,    0
237146,19800407,   13,    0
237146,19800408,   33,    0
237146,19800409,   17,    0
237146,19800410,   17,    0
237146,19800411,   20,    0
237146,19800412,   23,    0
237146,19800413,   33,    0
237146,19800414,   23,    0
237146,19800415,   33,    0
237146,19800416,   40,    0
237146,19800417,   20,    0
237146,19800418,   37,    0
237146,19800419,   77,    0
237146,19800420,   37,    0
237146,19800421,   17,    0
237146,19800422,   13,    0
237146,19800423,   23,    0
237146,19800424,   10,    0
237146,19800425,   17,    0
237146,19800426,   13,    0
237146,19800427,   27,    0
237146,19800428,   17,    0
237146,19800429,   20,    0
237146,19800430,   20,    0
237146,19800501,   20,    0
237146,19800502,   27,    0
237146,19800503,   33,    0
237146,19800504,   17,    0
237146,19800505,   10,    0
237146,19800506,   27,    0
237146,19800507,   27,    0
237146,19800508,   17,    0
237146,19800509,   27,    0
237146,19800510,   17,    0
237146,19800511,   33,    0
237146,19800512,   30,    0
237146,19800513,   30,    0
237146,19800514,   30,    0
237146,19800515,   30,    0
237146,19800516,   30,    0
237146,19800517,   23,    0
237146,19800518,   23,    0
237146,19800519,   20,    0
237146,19800520,   27,    0
237146,19800521,   30,    0
237146,19800522,   20,    0
237146,19800523,   23,    0
237146,19800524,   23,    0
237146,19800525,   17,    0
237146,19800526,   23,    0
237146,19800527,   27,    0
237146,19800528,   20,    0
237146,19800529,   43,    0
237146,19800530,   17,    0
237146,19800531,   33,    0
237146,19800601,   43,    0
237146,19800602,   47,    0
237146,19800603,   27,    0
237146,19800604,   40,    0
237146,19800605,   30,    0
237146,19800606,   27,    0
237146,19800607,   20,    0
237146,19800608,   30,    0
