EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KIELCE (STAID: 2038).
Blended and updated with sources: 240682 912570 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
240682,19790101,    0,    0
240682,19790102,   48,    0
240682,19790103,    0,    0
240682,19790104,   34,    0
240682,19790105,    0,    0
240682,19790106,   55,    0
240682,19790107,    0,    0
240682,19790108,   29,    0
240682,19790109,    0,    0
240682,19790110,   13,    0
240682,19790111,    0,    0
240682,19790112,   16,    0
240682,19790113,    0,    0
240682,19790114,   39,    0
240682,19790115,    0,    0
240682,19790116,   24,    0
240682,19790117,    0,    0
240682,19790118,   43,    0
240682,19790119,    0,    0
240682,19790120,   41,    0
240682,19790121,    0,    0
240682,19790122,   18,    0
240682,19790123,    0,    0
240682,19790124,   20,    0
240682,19790125,    0,    0
240682,19790126,   18,    0
240682,19790127,    0,    0
240682,19790128,   15,    0
240682,19790129,    0,    0
240682,19790130,   71,    0
240682,19790131,    0,    0
240682,19790201,   49,    0
240682,19790202,    0,    0
240682,19790203,   43,    0
240682,19790204,    0,    0
240682,19790205,    4,    0
240682,19790206,    0,    0
240682,19790207,   23,    0
240682,19790208,    0,    0
240682,19790209,   45,    0
240682,19790210,    0,    0
240682,19790211,    0,    0
240682,19790212,    0,    0
240682,19790213,   16,    0
240682,19790214,    0,    0
240682,19790215,   54,    0
240682,19790216,    0,    0
240682,19790217,   98,    0
240682,19790218,    0,    0
240682,19790219,   70,    0
240682,19790220,    0,    0
240682,19790221,   36,    0
240682,19790222,    0,    0
240682,19790223,   13,    0
240682,19790224,    0,    0
240682,19790225,   18,    0
240682,19790226,    0,    0
240682,19790227,    6,    0
240682,19790228,    0,    0
240682,19790301,   44,    0
