EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, CHOJNICE (STAID: 2026).
Blended and updated with sources: 240700 912235 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
240700,19790101,    0,    0
240700,19790102,   50,    0
240700,19790103,    0,    0
240700,19790104,   13,    0
240700,19790105,    0,    0
240700,19790106,   26,    0
240700,19790107,    0,    0
240700,19790108,   60,    0
240700,19790109,    0,    0
240700,19790110,   45,    0
240700,19790111,    0,    0
240700,19790112,   21,    0
240700,19790113,    0,    0
240700,19790114,   20,    0
240700,19790115,    0,    0
240700,19790116,   31,    0
240700,19790117,    0,    0
240700,19790118,   14,    0
240700,19790119,    0,    0
240700,19790120,   31,    0
240700,19790121,    0,    0
240700,19790122,   18,    0
240700,19790123,    0,    0
240700,19790124,   58,    0
240700,19790125,    0,    0
240700,19790126,   43,    0
240700,19790127,    0,    0
240700,19790128,   30,    0
240700,19790129,    0,    0
240700,19790130,   34,    0
240700,19790131,    0,    0
240700,19790201,   66,    0
240700,19790202,    0,    0
240700,19790203,   84,    0
240700,19790204,    0,    0
240700,19790205,   13,    0
240700,19790206,    0,    0
240700,19790207,   29,    0
240700,19790208,    0,    0
240700,19790209,   81,    0
240700,19790210,    0,    0
240700,19790211,   18,    0
240700,19790212,    0,    0
240700,19790213,   23,    0
240700,19790214,    0,    0
240700,19790215,   73,    0
240700,19790216,    0,    0
240700,19790217,   89,    0
240700,19790218,    0,    0
240700,19790219,   63,    0
240700,19790220,    0,    0
240700,19790221,   46,    0
240700,19790222,    0,    0
240700,19790223,   28,    0
240700,19790224,    0,    0
240700,19790225,   43,    0
240700,19790226,    0,    0
240700,19790227,   54,    0
240700,19790228,    0,    0
240700,19790301,   48,    0
240700,19790302,    0,    0
240700,19790303,   69,    0
240700,19790304,    0,    0
240700,19790305,   43,    0
240700,19790306,    0,    0
240700,19790307,   38,    0
240700,19790308,    0,    0
240700,19790309,   48,    0
240700,19790310,    0,    0
240700,19790311,   34,    0
240700,19790312,    0,    0
240700,19790313,   75,    0
240700,19790314,    0,    0
240700,19790315,   16,    0
240700,19790316,    0,    0
240700,19790317,   28,    0
240700,19790318,    0,    0
240700,19790319,   26,    0
240700,19790320,    0,    0
240700,19790321,   44,    0
240700,19790322,    0,    0
240700,19790323,   45,    0
240700,19790324,    0,    0
240700,19790325,   34,    0
240700,19790326,    0,    0
240700,19790327,   40,    0
240700,19790328,    0,    0
240700,19790329,   38,    0
240700,19790330,    0,    0
240700,19790331,   54,    0
240700,19790401,    0,    0
240700,19790402,   56,    0
240700,19790403,    0,    0
240700,19790404,   30,    0
240700,19790405,    0,    0
240700,19790406,   29,    0
240700,19790407,    0,    0
240700,19790408,   41,    0
240700,19790409,    0,    0
240700,19790410,   33,    0
240700,19790411,    0,    0
240700,19790412,   35,    0
240700,19790413,    0,    0
240700,19790414,   30,    0
240700,19790415,    0,    0
240700,19790416,   30,    0
240700,19790417,    0,    0
240700,19790418,   36,    0
240700,19790419,    0,    0
240700,19790420,   23,    0
240700,19790421,    0,    0
240700,19790422,   21,    0
240700,19790423,    0,    0
240700,19790424,   35,    0
240700,19790425,    0,    0
240700,19790426,   16,    0
240700,19790427,    0,    0
240700,19790428,   20,    0
240700,19790429,    0,    0
240700,19790430,   83,    0
240700,19790501,    0,    0
240700,19790502,   63,    0
240700,19790503,    0,    0
240700,19790504,   26,    0
240700,19790505,    0,    0
240700,19790506,   38,    0
240700,19790507,    0,    0
240700,19790508,   25,    0
240700,19790509,    0,    0
240700,19790510,   56,    0
240700,19790511,    0,    0
240700,19790512,   23,    0
240700,19790513,    0,    0
240700,19790514,   23,    0
240700,19790515,    0,    0
240700,19790516,   28,    0
240700,19790517,    0,    0
240700,19790518,   18,    0
240700,19790519,    0,    0
240700,19790520,   35,    0
240700,19790521,    0,    0
240700,19790522,   33,    0
240700,19790523,    0,    0
240700,19790524,   46,    0
240700,19790525,    0,    0
240700,19790526,   26,    0
240700,19790527,    0,    0
240700,19790528,   48,    0
240700,19790529,    0,    0
240700,19790530,   33,    0
240700,19790531,    0,    0
240700,19790601,   28,    0
240700,19790602,    0,    0
240700,19790603,   29,    0
240700,19790604,    0,    0
240700,19790605,   25,    0
240700,19790606,    0,    0
240700,19790607,   21,    0
240700,19790608,    0,    0
240700,19790609,   45,    0
240700,19790610,    0,    0
240700,19790611,   14,    0
240700,19790612,    0,    0
240700,19790613,   18,    0
240700,19790614,    0,    0
240700,19790615,   26,    0
240700,19790616,    0,    0
240700,19790617,   48,    0
240700,19790618,    0,    0
240700,19790619,   18,    0
240700,19790620,    0,    0
240700,19790621,   19,    0
240700,19790622,    0,    0
240700,19790623,   23,    0
240700,19790624,    0,    0
240700,19790625,   39,    0
240700,19790626,    0,    0
240700,19790627,   18,    0
240700,19790628,    0,    0
240700,19790629,   25,    0
240700,19790630,    0,    0
240700,19790701,   50,    0
240700,19790702,    0,    0
240700,19790703,   33,    0
240700,19790704,    0,    0
240700,19790705,   41,    0
240700,19790706,    0,    0
240700,19790707,   60,    0
240700,19790708,    0,    0
240700,19790709,   50,    0
240700,19790710,    0,    0
240700,19790711,   36,    0
240700,19790712,    0,    0
240700,19790713,   13,    0
240700,19790714,    0,    0
240700,19790715,   49,    0
240700,19790716,    0,    0
240700,19790717,   39,    0
240700,19790718,    0,    0
240700,19790719,   56,    0
240700,19790720,    0,    0
240700,19790721,   45,    0
240700,19790722,    0,    0
240700,19790723,   56,    0
240700,19790724,    0,    0
240700,19790725,   50,    0
240700,19790726,    0,    0
