EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, GDANSK-SWIBNO (STAID: 8980).
Blended and updated with sources: 223281 239846 912155 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
239846,19790101,   60,    0
239846,19790102,   37,    0
239846,19790103,   67,    0
239846,19790104,   23,    0
239846,19790105,   83,    0
239846,19790106,   50,    0
239846,19790107,   67,    0
239846,19790108,   63,    0
239846,19790109,   50,    0
239846,19790110,   50,    0
239846,19790111,   83,    0
239846,19790112,   50,    0
239846,19790113,   23,    0
239846,19790114,   27,    0
239846,19790115,   33,    0
239846,19790116,   50,    0
239846,19790117,   30,    0
239846,19790118,   30,    0
239846,19790119,   47,    0
239846,19790120,   23,    0
239846,19790121,   57,    0
239846,19790122,   43,    0
239846,19790123,   30,    0
239846,19790124,   67,    0
239846,19790125,   70,    0
239846,19790126,   67,    0
239846,19790127,   33,    0
239846,19790128,   47,    0
239846,19790129,   47,    0
239846,19790130,   30,    0
239846,19790131,  107,    0
239846,19790201,   40,    0
239846,19790202,   40,    0
239846,19790203,   70,    0
239846,19790204,   77,    0
239846,19790205,   20,    0
239846,19790206,   43,    0
239846,19790207,   57,    0
239846,19790208,   87,    0
239846,19790209,   60,    0
239846,19790210,   47,    0
239846,19790211,   37,    0
239846,19790212,   33,    0
239846,19790213,   60,    0
239846,19790214,  107,    0
239846,19790215,  113,    0
239846,19790216,   73,    0
239846,19790217,   73,    0
239846,19790218,   83,    0
239846,19790219,   50,    0
239846,19790220,   47,    0
239846,19790221,   40,    0
239846,19790222,   63,    0
239846,19790223,   30,    0
239846,19790224,   13,    0
239846,19790225,   17,    0
239846,19790226,   40,    0
239846,19790227,   57,    0
239846,19790228,   47,    0
239846,19790301,   37,    0
239846,19790302,   37,    0
239846,19790303,   50,    0
239846,19790304,   37,    0
239846,19790305,   33,    0
239846,19790306,   23,    0
239846,19790307,   57,    0
239846,19790308,   30,    0
239846,19790309,   63,    0
239846,19790310,   63,    0
239846,19790311,   27,    0
239846,19790312,   50,    0
239846,19790313,   60,    0
239846,19790314,   30,    0
239846,19790315,   30,    0
239846,19790316,   50,    0
239846,19790317,   60,    0
239846,19790318,   47,    0
239846,19790319,   30,    0
239846,19790320,   37,    0
239846,19790321,   57,    0
239846,19790322,   27,    0
239846,19790323,   60,    0
239846,19790324,   83,    0
239846,19790325,   53,    0
239846,19790326,   93,    0
239846,19790327,   13,    0
239846,19790328,   53,    0
239846,19790329,   40,    0
239846,19790330,   47,    0
239846,19790331,   47,    0
239846,19790401,   53,    0
239846,19790402,   57,    0
239846,19790403,   60,    0
239846,19790404,   37,    0
239846,19790405,   53,    0
239846,19790406,   43,    0
239846,19790407,   70,    0
239846,19790408,   63,    0
239846,19790409,   47,    0
239846,19790410,   53,    0
239846,19790411,   37,    0
239846,19790412,   33,    0
239846,19790413,   33,    0
239846,19790414,   33,    0
239846,19790415,   63,    0
239846,19790416,   33,    0
239846,19790417,   67,    0
239846,19790418,   47,    0
239846,19790419,   47,    0
239846,19790420,   30,    0
239846,19790421,   33,    0
239846,19790422,   27,    0
239846,19790423,   27,    0
239846,19790424,   50,    0
239846,19790425,   40,    0
239846,19790426,   13,    0
239846,19790427,   27,    0
239846,19790428,   33,    0
239846,19790429,   53,    0
239846,19790430,   67,    0
239846,19790501,   87,    0
239846,19790502,   70,    0
239846,19790503,   60,    0
239846,19790504,   27,    0
239846,19790505,   40,    0
239846,19790506,   43,    0
239846,19790507,   37,    0
239846,19790508,   33,    0
239846,19790509,   27,    0
239846,19790510,   40,    0
239846,19790511,   53,    0
239846,19790512,   53,    0
239846,19790513,   17,    0
239846,19790514,   27,    0
239846,19790515,   37,    0
239846,19790516,   27,    0
239846,19790517,   50,    0
239846,19790518,   20,    0
239846,19790519,   27,    0
239846,19790520,   40,    0
239846,19790521,   67,    0
239846,19790522,   23,    0
239846,19790523,   27,    0
239846,19790524,   43,    0
239846,19790525,   47,    0
239846,19790526,   30,    0
239846,19790527,   57,    0
239846,19790528,   47,    0
239846,19790529,   23,    0
239846,19790530,   23,    0
239846,19790531,   23,    0
239846,19790601,   27,    0
239846,19790602,   20,    0
239846,19790603,   43,    0
239846,19790604,   67,    0
239846,19790605,   30,    0
239846,19790606,   40,    0
239846,19790607,   20,    0
239846,19790608,   40,    0
239846,19790609,   37,    0
239846,19790610,   40,    0
239846,19790611,   17,    0
239846,19790612,   27,    0
239846,19790613,   10,    0
239846,19790614,   30,    0
239846,19790615,   27,    0
239846,19790616,   23,    0
239846,19790617,   30,    0
239846,19790618,   37,    0
239846,19790619,   23,    0
239846,19790620,   17,    0
239846,19790621,   30,    0
239846,19790622,   13,    0
239846,19790623,   10,    0
239846,19790624,   40,    0
239846,19790625,   20,    0
239846,19790626,   23,    0
239846,19790627,   17,    0
239846,19790628,   23,    0
239846,19790629,   33,    0
239846,19790630,   50,    0
239846,19790701,   43,    0
239846,19790702,   50,    0
239846,19790703,   37,    0
239846,19790704,   27,    0
239846,19790705,   17,    0
239846,19790706,   47,    0
239846,19790707,   47,    0
239846,19790708,   20,    0
239846,19790709,   30,    0
239846,19790710,   37,    0
239846,19790711,   23,    0
239846,19790712,   53,    0
239846,19790713,   23,    0
239846,19790714,   30,    0
239846,19790715,   40,    0
239846,19790716,   50,    0
239846,19790717,   30,    0
239846,19790718,   33,    0
239846,19790719,   37,    0
239846,19790720,   63,    0
239846,19790721,   43,    0
239846,19790722,   47,    0
239846,19790723,   50,    0
239846,19790724,   63,    0
239846,19790725,   23,    0
239846,19790726,   27,    0
239846,19790727,   27,    0
239846,19790728,   27,    0
239846,19790729,   20,    0
239846,19790730,   60,    0
239846,19790731,   27,    0
239846,19790801,   40,    0
239846,19790802,   30,    0
239846,19790803,   30,    0
239846,19790804,   20,    0
239846,19790805,   43,    0
239846,19790806,   23,    0
239846,19790807,   27,    0
239846,19790808,   60,    0
239846,19790809,   20,    0
239846,19790810,   50,    0
239846,19790811,   33,    0
239846,19790812,   27,    0
239846,19790813,   30,    0
