EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, WIELUN (STAID: 924).
Blended and updated with sources: 240688 912455 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
240688,19790101,    0,    0
240688,19790102,   30,    0
240688,19790103,    0,    0
240688,19790104,   20,    0
240688,19790105,    0,    0
240688,19790106,   26,    0
240688,19790107,    0,    0
240688,19790108,   48,    0
240688,19790109,    0,    0
240688,19790110,   28,    0
240688,19790111,    0,    0
240688,19790112,   24,    0
240688,19790113,    0,    0
240688,19790114,   38,    0
240688,19790115,    0,    0
240688,19790116,   25,    0
240688,19790117,    0,    0
240688,19790118,   30,    0
240688,19790119,    0,    0
240688,19790120,   40,    0
240688,19790121,    0,    0
240688,19790122,   14,    0
240688,19790123,    0,    0
240688,19790124,   30,    0
240688,19790125,    0,    0
240688,19790126,   33,    0
240688,19790127,    0,    0
240688,19790128,   23,    0
240688,19790129,    0,    0
240688,19790130,   21,    0
240688,19790131,    0,    0
240688,19790201,   44,    0
240688,19790202,    0,    0
240688,19790203,   39,    0
240688,19790204,    0,    0
240688,19790205,   15,    0
240688,19790206,    0,    0
240688,19790207,   26,    0
240688,19790208,    0,    0
240688,19790209,   33,    0
240688,19790210,    0,    0
240688,19790211,    9,    0
240688,19790212,    0,    0
240688,19790213,   18,    0
240688,19790214,    0,    0
240688,19790215,   44,    0
240688,19790216,    0,    0
240688,19790217,   63,    0
240688,19790218,    0,    0
240688,19790219,   36,    0
240688,19790220,    0,    0
240688,19790221,   23,    0
240688,19790222,    0,    0
240688,19790223,   11,    0
240688,19790224,    0,    0
240688,19790225,   35,    0
240688,19790226,    0,    0
240688,19790227,   24,    0
240688,19790228,    0,    0
240688,19790301,   23,    0
240688,19790302,    0,    0
240688,19790303,   23,    0
240688,19790304,    0,    0
240688,19790305,   13,    0
240688,19790306,    0,    0
240688,19790307,   31,    0
240688,19790308,    0,    0
