EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FG   : wind speed in 0.1 m/s
23-27 Q_FG : Quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LEBORK (STAID: 25149).
Blended and updated with sources: 223274 240242 912125 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FG, Q_FG
240242,19790101,    0,    0
240242,19790102,   35,    0
240242,19790103,    0,    0
223274,19790104,    4,    0
240242,19790105,    0,    0
240242,19790106,   14,    0
240242,19790107,    0,    0
240242,19790108,   49,    0
240242,19790109,    0,    0
223274,19790110,   32,    0
240242,19790111,    0,    0
240242,19790112,   11,    0
240242,19790113,    0,    0
240242,19790114,    6,    0
240242,19790115,-9999,    9
223274,19790116,   25,    0
240242,19790117,    0,    0
240242,19790118,    8,    0
240242,19790119,    0,    0
240242,19790120,   20,    0
240242,19790121,    0,    0
240242,19790122,   13,    0
240242,19790123,    0,    0
240242,19790124,   31,    0
240242,19790125,    0,    0
240242,19790126,   34,    0
240242,19790127,    0,    0
240242,19790128,    8,    0
240242,19790129,    0,    0
240242,19790130,   19,    0
240242,19790131,    0,    0
240242,19790201,   21,    0
240242,19790202,    0,    0
240242,19790203,   50,    0
240242,19790204,    0,    0
240242,19790205,   13,    0
240242,19790206,    0,    0
240242,19790207,   26,    0
240242,19790208,    0,    0
240242,19790209,   50,    0
240242,19790210,    0,    0
223274,19790211,   13,    0
240242,19790212,    0,    0
223274,19790213,   34,    0
240242,19790214,    0,    0
240242,19790215,   63,    0
240242,19790216,    0,    0
223274,19790217,   64,    0
240242,19790218,    0,    0
240242,19790219,   21,    0
240242,19790220,    0,    0
240242,19790221,    9,    0
240242,19790222,    0,    0
223274,19790223,    5,    0
240242,19790224,    0,    0
223274,19790225,    7,    0
240242,19790226,    0,    0
223274,19790227,   25,    0
240242,19790228,    0,    0
223274,19790301,   12,    0
240242,19790302,    0,    0
223274,19790303,   35,    0
240242,19790304,    0,    0
240242,19790305,   36,    0
240242,19790306,    0,    0
240242,19790307,   21,    0
240242,19790308,    0,    0
223274,19790309,   44,    0
240242,19790310,    0,    0
240242,19790311,   31,    0
240242,19790312,    0,    0
240242,19790313,   46,    0
240242,19790314,    0,    0
240242,19790315,   24,    0
240242,19790316,    0,    0
240242,19790317,   34,    0
240242,19790318,    0,    0
240242,19790319,   10,    0
240242,19790320,    0,    0
240242,19790321,   28,    0
240242,19790322,    0,    0
223274,19790323,   35,    0
240242,19790324,    0,    0
240242,19790325,   39,    0
240242,19790326,    0,    0
223274,19790327,   27,    0
240242,19790328,    0,    0
223274,19790329,   32,    0
240242,19790330,    0,    0
223274,19790331,   30,    0
240242,19790401,    0,    0
240242,19790402,   41,    0
240242,19790403,    0,    0
223274,19790404,   24,    0
240242,19790405,    0,    0
223274,19790406,   22,    0
240242,19790407,    0,    0
240242,19790408,   28,    0
240242,19790409,    0,    0
240242,19790410,   20,    0
240242,19790411,    0,    0
240242,19790412,   20,    0
240242,19790413,    0,    0
223274,19790414,   34,    0
240242,19790415,    0,    0
240242,19790416,   20,    0
240242,19790417,    0,    0
223274,19790418,   16,    0
240242,19790419,    0,    0
223274,19790420,   24,    0
240242,19790421,    0,    0
223274,19790422,    8,    0
