EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KOSZALIN (STAID: 2022).
Blended and updated with sources: 240291 912105 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240291,19790101,    0,    0
240291,19790102,    0,    0
240291,19790103,    0,    0
240291,19790104,    0,    0
240291,19790105,    9,    0
240291,19790106,   55,    0
240291,19790107,    0,    0
240291,19790108,    0,    0
240291,19790109,    0,    0
240291,19790110,    0,    0
240291,19790111,    0,    0
240291,19790112,   24,    0
240291,19790113,   17,    0
240291,19790114,    0,    0
240291,19790115,    0,    0
240291,19790116,    0,    0
240291,19790117,    0,    0
240291,19790118,    0,    0
240291,19790119,    0,    0
240291,19790120,    2,    0
240291,19790121,   43,    0
240291,19790122,    0,    0
240291,19790123,   15,    0
240291,19790124,    0,    0
240291,19790125,    2,    0
240291,19790126,    0,    0
240291,19790127,   19,    0
240291,19790128,   27,    0
240291,19790129,   36,    0
240291,19790130,    0,    0
240291,19790131,    8,    0
240291,19790201,    0,    0
240291,19790202,    0,    0
240291,19790203,   28,    0
240291,19790204,   46,    0
240291,19790205,    7,    0
240291,19790206,    0,    0
240291,19790207,    6,    0
240291,19790208,    0,    0
240291,19790209,   12,    0
240291,19790210,    2,    0
240291,19790211,    0,    0
240291,19790212,   27,    0
240291,19790213,   25,    0
240291,19790214,    0,    0
240291,19790215,   29,    0
240291,19790216,   83,    0
240291,19790217,    2,    0
240291,19790218,    0,    0
240291,19790219,   17,    0
240291,19790220,   73,    0
240291,19790221,   28,    0
240291,19790222,   28,    0
240291,19790223,   20,    0
240291,19790224,    0,    0
240291,19790225,   66,    0
240291,19790226,    0,    0
240291,19790227,    0,    0
240291,19790228,   66,    0
240291,19790301,   49,    0
240291,19790302,   46,    0
240291,19790303,    0,    0
240291,19790304,    0,    0
240291,19790305,   71,    0
240291,19790306,   44,    0
240291,19790307,   11,    0
240291,19790308,    0,    0
240291,19790309,   56,    0
240291,19790310,   17,    0
240291,19790311,   54,    0
240291,19790312,    7,    0
240291,19790313,    0,    0
240291,19790314,   68,    0
240291,19790315,   18,    0
240291,19790316,    0,    0
240291,19790317,    0,    0
240291,19790318,    0,    0
240291,19790319,   32,    0
240291,19790320,   57,    0
240291,19790321,    0,    0
240291,19790322,   61,    0
240291,19790323,   24,    0
240291,19790324,    1,    0
240291,19790325,   72,    0
240291,19790326,    3,    0
240291,19790327,   77,    0
240291,19790328,   74,    0
240291,19790329,    0,    0
240291,19790330,    0,    0
240291,19790331,    0,    0
240291,19790401,    0,    0
240291,19790402,    0,    0
240291,19790403,   59,    0
240291,19790404,   14,    0
240291,19790405,   14,    0
240291,19790406,   14,    0
240291,19790407,   82,    0
240291,19790408,  110,    0
240291,19790409,   94,    0
240291,19790410,  111,    0
240291,19790411,  117,    0
240291,19790412,  117,    0
240291,19790413,   60,    0
240291,19790414,   72,    0
240291,19790415,   52,    0
240291,19790416,  130,    0
240291,19790417,    0,    0
240291,19790418,  113,    0
240291,19790419,  109,    0
240291,19790420,    1,    0
240291,19790421,    0,    0
240291,19790422,   27,    0
240291,19790423,   16,    0
240291,19790424,   44,    0
240291,19790425,   45,    0
240291,19790426,   86,    0
240291,19790427,   16,    0
240291,19790428,    0,    0
240291,19790429,    5,    0
240291,19790430,   25,    0
240291,19790501,   69,    0
240291,19790502,   34,    0
240291,19790503,   50,    0
240291,19790504,   88,    0
240291,19790505,    2,    0
240291,19790506,  107,    0
240291,19790507,   72,    0
240291,19790508,   60,    0
240291,19790509,  140,    0
240291,19790510,   71,    0
240291,19790511,  129,    0
240291,19790512,   79,    0
240291,19790513,  102,    0
240291,19790514,  121,    0
240291,19790515,  139,    0
240291,19790516,  137,    0
240291,19790517,  113,    0
240291,19790518,   23,    0
240291,19790519,   17,    0
240291,19790520,   70,    0
240291,19790521,   45,    0
240291,19790522,  105,    0
240291,19790523,  132,    0
240291,19790524,  102,    0
240291,19790525,   45,    0
240291,19790526,  108,    0
240291,19790527,  128,    0
240291,19790528,   44,    0
240291,19790529,  139,    0
240291,19790530,  143,    0
240291,19790531,  140,    0
240291,19790601,  150,    0
240291,19790602,  122,    0
240291,19790603,   93,    0
240291,19790604,  168,    0
240291,19790605,  168,    0
240291,19790606,  164,    0
240291,19790607,   77,    0
240291,19790608,    7,    0
240291,19790609,   53,    0
240291,19790610,   12,    0
240291,19790611,  103,    0
240291,19790612,  144,    0
240291,19790613,    0,    0
240291,19790614,    5,    0
240291,19790615,   57,    0
240291,19790616,   41,    0
240291,19790617,   60,    0
240291,19790618,  155,    0
240291,19790619,  167,    0
240291,19790620,  157,    0
240291,19790621,  148,    0
240291,19790622,  159,    0
240291,19790623,   78,    0
240291,19790624,   43,    0
240291,19790625,   80,    0
240291,19790626,   78,    0
240291,19790627,   18,    0
240291,19790628,  156,    0
240291,19790629,   46,    0
240291,19790630,   56,    0
240291,19790701,   47,    0
240291,19790702,   58,    0
240291,19790703,   23,    0
240291,19790704,  139,    0
240291,19790705,   77,    0
240291,19790706,   15,    0
240291,19790707,   53,    0
240291,19790708,    8,    0
240291,19790709,    0,    0
240291,19790710,    0,    0
240291,19790711,    3,    0
240291,19790712,   56,    0
240291,19790713,  132,    0
240291,19790714,  137,    0
240291,19790715,   69,    0
240291,19790716,   15,    0
240291,19790717,   57,    0
240291,19790718,    0,    0
240291,19790719,    4,    0
240291,19790720,   32,    0
240291,19790721,   14,    0
240291,19790722,   31,    0
240291,19790723,    0,    0
240291,19790724,   20,    0
240291,19790725,   61,    0
240291,19790726,   87,    0
240291,19790727,   79,    0
240291,19790728,  140,    0
240291,19790729,   42,    0
240291,19790730,    4,    0
240291,19790731,   34,    0
240291,19790801,   19,    0
240291,19790802,   19,    0
240291,19790803,   66,    0
240291,19790804,   62,    0
240291,19790805,   69,    0
240291,19790806,   75,    0
240291,19790807,  129,    0
240291,19790808,   83,    0
240291,19790809,   57,    0
240291,19790810,    5,    0
240291,19790811,   83,    0
240291,19790812,  102,    0
240291,19790813,  127,    0
240291,19790814,  128,    0
240291,19790815,  116,    0
240291,19790816,  124,    0
240291,19790817,  126,    0
240291,19790818,   90,    0
240291,19790819,   87,    0
240291,19790820,   94,    0
240291,19790821,   20,    0
240291,19790822,   49,    0
240291,19790823,   68,    0
240291,19790824,    5,    0
240291,19790825,   16,    0
240291,19790826,    0,    0
240291,19790827,    0,    0
240291,19790828,    0,    0
240291,19790829,   60,    0
240291,19790830,   66,    0
240291,19790831,   75,    0
240291,19790901,   72,    0
240291,19790902,   97,    0
240291,19790903,    2,    0
240291,19790904,   26,    0
240291,19790905,   51,    0
240291,19790906,    0,    0
240291,19790907,   93,    0
240291,19790908,   26,    0
240291,19790909,   10,    0
240291,19790910,   47,    0
240291,19790911,    4,    0
240291,19790912,   88,    0
240291,19790913,   30,    0
240291,19790914,   80,    0
240291,19790915,    9,    0
240291,19790916,   71,    0
240291,19790917,    0,    0
240291,19790918,    4,    0
240291,19790919,   50,    0
240291,19790920,   37,    0
240291,19790921,   49,    0
240291,19790922,    1,    0
240291,19790923,   42,    0
240291,19790924,    0,    0
240291,19790925,    0,    0
240291,19790926,   64,    0
240291,19790927,   23,    0
240291,19790928,   64,    0
240291,19790929,   69,    0
240291,19790930,  109,    0
240291,19791001,   80,    0
240291,19791002,   83,    0
240291,19791003,   83,    0
240291,19791004,   47,    0
240291,19791005,   92,    0
240291,19791006,   98,    0
240291,19791007,   96,    0
240291,19791008,   16,    0
240291,19791009,   64,    0
240291,19791010,   85,    0
240291,19791011,   86,    0
240291,19791012,   83,    0
240291,19791013,   77,    0
240291,19791014,   42,    0
240291,19791015,   65,    0
240291,19791016,   35,    0
240291,19791017,    4,    0
240291,19791018,    3,    0
240291,19791019,    0,    0
240291,19791020,   40,    0
240291,19791021,   60,    0
240291,19791022,   48,    0
240291,19791023,   42,    0
240291,19791024,   67,    0
240291,19791025,   90,    0
240291,19791026,   90,    0
240291,19791027,    4,    0
240291,19791028,    0,    0
240291,19791029,   75,    0
240291,19791030,    3,    0
240291,19791031,    0,    0
240291,19791101,    0,    0
240291,19791102,    0,    0
240291,19791103,   69,    0
240291,19791104,    0,    0
