EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LEBORK (STAID: 25149).
Blended and updated with sources: 240244 912125 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240244,19790101,    0,    0
240244,19790102,    0,    0
240244,19790103,    0,    0
240244,19790104,   17,    0
240244,19790105,    0,    0
240244,19790106,   35,    0
240244,19790107,    1,    0
240244,19790108,    0,    0
240244,19790109,    0,    0
240244,19790110,    0,    0
240244,19790111,    1,    0
240244,19790112,   19,    0
240244,19790113,    0,    0
240244,19790114,    0,    0
240244,19790115,    0,    0
240244,19790116,    0,    0
240244,19790117,    0,    0
240244,19790118,    0,    0
240244,19790119,    4,    0
240244,19790120,   21,    0
240244,19790121,   42,    0
240244,19790122,   10,    0
240244,19790123,    5,    0
240244,19790124,    0,    0
240244,19790125,    5,    0
240244,19790126,    0,    0
240244,19790127,    6,    0
240244,19790128,    0,    0
240244,19790129,   13,    0
240244,19790130,    0,    0
240244,19790131,    6,    0
240244,19790201,    0,    0
240244,19790202,    0,    0
240244,19790203,   26,    0
240244,19790204,   40,    0
240244,19790205,   20,    0
240244,19790206,   23,    0
240244,19790207,    1,    0
240244,19790208,    1,    0
240244,19790209,    2,    0
240244,19790210,   66,    0
240244,19790211,   65,    0
240244,19790212,   51,    0
240244,19790213,   43,    0
240244,19790214,    0,    0
240244,19790215,    5,    0
240244,19790216,   70,    0
240244,19790217,    7,    0
240244,19790218,    0,    0
240244,19790219,   22,    0
240244,19790220,   64,    0
240244,19790221,   64,    0
240244,19790222,   33,    0
240244,19790223,   68,    0
240244,19790224,    0,    0
240244,19790225,   60,    0
240244,19790226,    0,    0
240244,19790227,    0,    0
240244,19790228,   79,    0
240244,19790301,   46,    0
240244,19790302,   73,    0
240244,19790303,    0,    0
240244,19790304,    0,    0
240244,19790305,   86,    0
240244,19790306,   85,    0
240244,19790307,    9,    0
240244,19790308,   20,    0
240244,19790309,   78,    0
240244,19790310,    1,    0
240244,19790311,   57,    0
240244,19790312,    1,    0
240244,19790313,    0,    0
240244,19790314,   40,    0
240244,19790315,   20,    0
240244,19790316,    0,    0
240244,19790317,    0,    0
240244,19790318,    5,    0
240244,19790319,   58,    0
240244,19790320,   91,    0
240244,19790321,    0,    0
240244,19790322,   59,    0
240244,19790323,   50,    0
240244,19790324,    0,    0
240244,19790325,   85,    0
240244,19790326,    0,    0
240244,19790327,   77,    0
240244,19790328,   11,    0
240244,19790329,    0,    0
240244,19790330,   27,    0
240244,19790331,    0,    0
240244,19790401,    0,    0
240244,19790402,    2,    0
240244,19790403,   66,    0
240244,19790404,   71,    0
240244,19790405,   25,    0
240244,19790406,   43,    0
240244,19790407,   91,    0
240244,19790408,  112,    0
240244,19790409,  107,    0
240244,19790410,  122,    0
240244,19790411,  116,    0
240244,19790412,  119,    0
240244,19790413,   61,    0
240244,19790414,  100,    0
240244,19790415,   74,    0
240244,19790416,  111,    0
240244,19790417,   10,    0
240244,19790418,  104,    0
240244,19790419,  101,    0
240244,19790420,    0,    0
240244,19790421,    0,    0
240244,19790422,   18,    0
240244,19790423,   15,    0
240244,19790424,   79,    0
240244,19790425,   34,    0
240244,19790426,   81,    0
240244,19790427,   78,    0
240244,19790428,   35,    0
240244,19790429,   38,    0
240244,19790430,   15,    0
240244,19790501,   78,    0
240244,19790502,   71,    0
240244,19790503,   92,    0
240244,19790504,   85,    0
240244,19790505,   12,    0
240244,19790506,   29,    0
240244,19790507,   76,    0
240244,19790508,   82,    0
240244,19790509,  133,    0
240244,19790510,   59,    0
240244,19790511,  138,    0
240244,19790512,  118,    0
240244,19790513,   85,    0
240244,19790514,  117,    0
240244,19790515,  130,    0
240244,19790516,  136,    0
240244,19790517,  129,    0
240244,19790518,   67,    0
240244,19790519,   19,    0
240244,19790520,   84,    0
240244,19790521,   61,    0
240244,19790522,  102,    0
240244,19790523,  123,    0
240244,19790524,  122,    0
240244,19790525,   37,    0
240244,19790526,  128,    0
240244,19790527,  128,    0
240244,19790528,   21,    0
240244,19790529,  140,    0
240244,19790530,  134,    0
240244,19790531,  127,    0
240244,19790601,  124,    0
240244,19790602,  146,    0
240244,19790603,  135,    0
240244,19790604,  155,    0
240244,19790605,  152,    0
240244,19790606,  153,    0
240244,19790607,  146,    0
240244,19790608,    5,    0
240244,19790609,   23,    0
240244,19790610,   39,    0
240244,19790611,  138,    0
240244,19790612,   86,    0
240244,19790613,    0,    0
240244,19790614,    0,    0
240244,19790615,   74,    0
240244,19790616,   44,    0
240244,19790617,  142,    0
240244,19790618,  154,    0
240244,19790619,  155,    0
240244,19790620,  125,    0
240244,19790621,  140,    0
240244,19790622,  109,    0
240244,19790623,   16,    0
240244,19790624,   62,    0
240244,19790625,   59,    0
240244,19790626,   54,    0
240244,19790627,   12,    0
240244,19790628,  125,    0
240244,19790629,   70,    0
240244,19790630,   55,    0
240244,19790701,   48,    0
240244,19790702,   45,    0
240244,19790703,   43,    0
240244,19790704,  143,    0
240244,19790705,   44,    0
240244,19790706,   21,    0
240244,19790707,   86,    0
240244,19790708,   26,    0
240244,19790709,    0,    0
240244,19790710,   59,    0
240244,19790711,    4,    0
240244,19790712,   39,    0
240244,19790713,  123,    0
240244,19790714,  127,    0
240244,19790715,  132,    0
240244,19790716,   13,    0
240244,19790717,   21,    0
240244,19790718,   10,    0
240244,19790719,    9,    0
240244,19790720,   35,    0
240244,19790721,   36,    0
240244,19790722,   52,    0
240244,19790723,    1,    0
240244,19790724,   33,    0
240244,19790725,   49,    0
240244,19790726,   89,    0
240244,19790727,   43,    0
240244,19790728,  124,    0
240244,19790729,   77,    0
240244,19790730,    5,    0
240244,19790731,   35,    0
240244,19790801,   14,    0
240244,19790802,   57,    0
240244,19790803,   80,    0
240244,19790804,   46,    0
240244,19790805,   69,    0
240244,19790806,   96,    0
240244,19790807,  131,    0
240244,19790808,   51,    0
240244,19790809,   45,    0
240244,19790810,    5,    0
240244,19790811,   76,    0
240244,19790812,   78,    0
240244,19790813,  109,    0
240244,19790814,  100,    0
240244,19790815,  122,    0
240244,19790816,  135,    0
240244,19790817,  132,    0
240244,19790818,  132,    0
240244,19790819,   52,    0
240244,19790820,   95,    0
240244,19790821,   52,    0
240244,19790822,   43,    0
240244,19790823,   33,    0
240244,19790824,    0,    0
240244,19790825,    0,    0
240244,19790826,   23,    0
240244,19790827,    2,    0
240244,19790828,   41,    0
240244,19790829,  102,    0
240244,19790830,   72,    0
240244,19790831,    9,    0
240244,19790901,   84,    0
240244,19790902,  104,    0
240244,19790903,   51,    0
240244,19790904,   44,    0
240244,19790905,   30,    0
240244,19790906,    1,    0
240244,19790907,   80,    0
240244,19790908,   81,    0
240244,19790909,   37,    0
240244,19790910,   30,    0
240244,19790911,    0,    0
240244,19790912,   96,    0
240244,19790913,   32,    0
240244,19790914,   85,    0
240244,19790915,    4,    0
240244,19790916,   96,    0
