EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, SANDOMIERZ (STAID: 25135).
Blended and updated with sources: 240076 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240076,19790101,    0,    0
240076,19790102,    0,    0
240076,19790103,    3,    0
240076,19790104,    0,    0
240076,19790105,    0,    0
240076,19790106,   47,    0
240076,19790107,   62,    0
240076,19790108,    0,    0
240076,19790109,    0,    0
240076,19790110,    0,    0
240076,19790111,   18,    0
240076,19790112,   22,    0
240076,19790113,   40,    0
240076,19790114,    0,    0
240076,19790115,    0,    0
240076,19790116,    0,    0
240076,19790117,   14,    0
240076,19790118,    3,    0
240076,19790119,    0,    0
240076,19790120,    0,    0
240076,19790121,    0,    0
240076,19790122,    0,    0
240076,19790123,    0,    0
240076,19790124,    0,    0
240076,19790125,    0,    0
240076,19790126,    0,    0
240076,19790127,    0,    0
240076,19790128,    0,    0
240076,19790129,    0,    0
240076,19790130,    0,    0
240076,19790131,   57,    0
240076,19790201,    0,    0
240076,19790202,    9,    0
240076,19790203,   13,    0
240076,19790204,   52,    0
240076,19790205,    0,    0
240076,19790206,   19,    0
240076,19790207,   75,    0
240076,19790208,    0,    0
240076,19790209,   72,    0
240076,19790210,   38,    0
240076,19790211,   80,    0
240076,19790212,    0,    0
240076,19790213,    0,    0
240076,19790214,    0,    0
240076,19790215,    0,    0
240076,19790216,   34,    0
240076,19790217,    0,    0
240076,19790218,    0,    0
240076,19790219,   60,    0
240076,19790220,   48,    0
240076,19790221,   96,    0
240076,19790222,   94,    0
240076,19790223,   94,    0
240076,19790224,   81,    0
240076,19790225,    0,    0
240076,19790226,   16,    0
240076,19790227,   88,    0
240076,19790228,   59,    0
240076,19790301,   66,    0
240076,19790302,   12,    0
240076,19790303,   62,    0
240076,19790304,   26,    0
240076,19790305,    0,    0
240076,19790306,   37,    0
240076,19790307,   42,    0
240076,19790308,    0,    0
240076,19790309,    0,    0
240076,19790310,    0,    0
240076,19790311,   72,    0
240076,19790312,    5,    0
240076,19790313,   70,    0
240076,19790314,    1,    0
240076,19790315,   22,    0
240076,19790316,    0,    0
240076,19790317,    0,    0
240076,19790318,    2,    0
240076,19790319,   12,    0
240076,19790320,   36,    0
240076,19790321,   71,    0
240076,19790322,   88,    0
240076,19790323,    0,    0
240076,19790324,   91,    0
240076,19790325,  110,    0
240076,19790326,   23,    0
240076,19790327,   11,    0
240076,19790328,   21,    0
240076,19790329,    0,    0
240076,19790330,   32,    0
240076,19790331,    5,    0
240076,19790401,   28,    0
240076,19790402,   40,    0
240076,19790403,   99,    0
240076,19790404,   12,    0
240076,19790405,   12,    0
240076,19790406,    0,    0
240076,19790407,    0,    0
240076,19790408,    0,    0
240076,19790409,    7,    0
240076,19790410,  116,    0
240076,19790411,    0,    0
240076,19790412,  110,    0
240076,19790413,  124,    0
240076,19790414,  109,    0
240076,19790415,   81,    0
240076,19790416,  133,    0
240076,19790417,   48,    0
240076,19790418,   19,    0
240076,19790419,   75,    0
240076,19790420,   19,    0
240076,19790421,   33,    0
240076,19790422,   41,    0
240076,19790423,   63,    0
240076,19790424,   58,    0
240076,19790425,   19,    0
240076,19790426,    7,    0
240076,19790427,    0,    0
240076,19790428,    0,    0
240076,19790429,    0,    0
240076,19790430,   73,    0
240076,19790501,    3,    0
240076,19790502,   28,    0
240076,19790503,    0,    0
240076,19790504,   43,    0
240076,19790505,   71,    0
240076,19790506,   17,    0
240076,19790507,   54,    0
240076,19790508,   61,    0
240076,19790509,    0,    0
240076,19790510,   45,    0
240076,19790511,  128,    0
240076,19790512,   82,    0
240076,19790513,  145,    0
240076,19790514,  129,    0
240076,19790515,  136,    0
240076,19790516,  144,    0
240076,19790517,  139,    0
240076,19790518,  139,    0
240076,19790519,  135,    0
240076,19790520,  142,    0
240076,19790521,  120,    0
240076,19790522,  103,    0
240076,19790523,  101,    0
240076,19790524,  139,    0
240076,19790525,   94,    0
240076,19790526,   79,    0
240076,19790527,   98,    0
240076,19790528,   52,    0
240076,19790529,  153,    0
240076,19790530,   50,    0
240076,19790531,  109,    0
240076,19790601,  120,    0
240076,19790602,  109,    0
240076,19790603,  150,    0
240076,19790604,  152,    0
240076,19790605,  157,    0
240076,19790606,  126,    0
240076,19790607,  138,    0
240076,19790608,   42,    0
240076,19790609,  113,    0
240076,19790610,   84,    0
240076,19790611,  142,    0
240076,19790612,   80,    0
240076,19790613,   85,    0
240076,19790614,   56,    0
240076,19790615,   27,    0
240076,19790616,   56,    0
240076,19790617,   19,    0
240076,19790618,    7,    0
240076,19790619,   79,    0
240076,19790620,  105,    0
240076,19790621,   34,    0
240076,19790622,    0,    0
240076,19790623,   77,    0
240076,19790624,  154,    0
240076,19790625,   91,    0
240076,19790626,   65,    0
240076,19790627,  122,    0
240076,19790628,   44,    0
240076,19790629,    0,    0
240076,19790630,   14,    0
240076,19790701,   70,    0
240076,19790702,   78,    0
240076,19790703,    3,    0
240076,19790704,    6,    0
240076,19790705,   89,    0
240076,19790706,    1,    0
240076,19790707,   10,    0
240076,19790708,    0,    0
240076,19790709,   22,    0
240076,19790710,   12,    0
240076,19790711,   58,    0
240076,19790712,   79,    0
240076,19790713,  145,    0
240076,19790714,  112,    0
240076,19790715,   98,    0
240076,19790716,    1,    0
240076,19790717,   60,    0
240076,19790718,   31,    0
240076,19790719,   26,    0
240076,19790720,   64,    0
240076,19790721,   54,    0
240076,19790722,   50,    0
240076,19790723,   59,    0
240076,19790724,   42,    0
240076,19790725,   49,    0
240076,19790726,   51,    0
240076,19790727,   86,    0
240076,19790728,   57,    0
240076,19790729,   97,    0
240076,19790730,   32,    0
240076,19790731,   78,    0
240076,19790801,   60,    0
240076,19790802,  125,    0
240076,19790803,   84,    0
240076,19790804,    0,    0
240076,19790805,   65,    0
240076,19790806,  130,    0
240076,19790807,  141,    0
240076,19790808,   76,    0
240076,19790809,    6,    0
240076,19790810,    2,    0
240076,19790811,    0,    0
240076,19790812,    0,    0
240076,19790813,    0,    0
240076,19790814,   36,    0
240076,19790815,  104,    0
240076,19790816,  137,    0
240076,19790817,  133,    0
240076,19790818,   35,    0
240076,19790819,   20,    0
240076,19790820,   16,    0
240076,19790821,  117,    0
240076,19790822,   64,    0
240076,19790823,  114,    0
240076,19790824,   77,    0
240076,19790825,    6,    0
240076,19790826,   77,    0
240076,19790827,   17,    0
240076,19790828,    1,    0
240076,19790829,    0,    0
240076,19790830,   96,    0
240076,19790831,   97,    0
240076,19790901,  114,    0
240076,19790902,  119,    0
240076,19790903,  107,    0
240076,19790904,   20,    0
240076,19790905,   29,    0
240076,19790906,   76,    0
240076,19790907,   42,    0
240076,19790908,    3,    0
240076,19790909,   92,    0
240076,19790910,    0,    0
240076,19790911,   72,    0
240076,19790912,   19,    0
240076,19790913,   64,    0
240076,19790914,    1,    0
240076,19790915,   57,    0
240076,19790916,   88,    0
240076,19790917,    0,    0
240076,19790918,   43,    0
240076,19790919,   19,    0
240076,19790920,   93,    0
240076,19790921,   77,    0
240076,19790922,   86,    0
240076,19790923,    0,    0
240076,19790924,    0,    0
240076,19790925,   33,    0
240076,19790926,   52,    0
240076,19790927,   78,    0
240076,19790928,    0,    0
240076,19790929,   92,    0
240076,19790930,   87,    0
240076,19791001,   95,    0
240076,19791002,   36,    0
240076,19791003,   96,    0
240076,19791004,   60,    0
240076,19791005,    0,    0
240076,19791006,   86,    0
240076,19791007,  103,    0
240076,19791008,   97,    0
240076,19791009,   87,    0
240076,19791010,   95,    0
240076,19791011,   96,    0
240076,19791012,   98,    0
240076,19791013,   93,    0
240076,19791014,   83,    0
240076,19791015,   30,    0
240076,19791016,   75,    0
240076,19791017,   14,    0
240076,19791018,    5,    0
240076,19791019,    0,    0
240076,19791020,   26,    0
240076,19791021,   61,    0
240076,19791022,    0,    0
240076,19791023,   76,    0
240076,19791024,   38,    0
240076,19791025,   88,    0
240076,19791026,   86,    0
240076,19791027,   87,    0
240076,19791028,   87,    0
240076,19791029,   21,    0
240076,19791030,    0,    0
240076,19791031,    0,    0
240076,19791101,   36,    0
240076,19791102,    0,    0
240076,19791103,   30,    0
240076,19791104,   17,    0
240076,19791105,   19,    0
240076,19791106,   27,    0
240076,19791107,    5,    0
240076,19791108,    0,    0
240076,19791109,   19,    0
240076,19791110,    0,    0
