EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, SULEJOW (STAID: 926).
Blended and updated with sources: 240774 912469 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240774,19790101,    0,    0
240774,19790102,   12,    0
240774,19790103,    4,    0
240774,19790104,   40,    0
240774,19790105,    0,    0
240774,19790106,   12,    0
240774,19790107,   45,    0
240774,19790108,    0,    0
240774,19790109,    3,    0
240774,19790110,    0,    0
240774,19790111,    7,    0
240774,19790112,   35,    0
240774,19790113,   20,    0
240774,19790114,    0,    0
240774,19790115,    0,    0
240774,19790116,    0,    0
240774,19790117,    0,    0
240774,19790118,    0,    0
240774,19790119,    0,    0
240774,19790120,    0,    0
240774,19790121,    0,    0
240774,19790122,    0,    0
240774,19790123,    0,    0
240774,19790124,    1,    0
240774,19790125,   50,    0
240774,19790126,    6,    0
240774,19790127,    1,    0
240774,19790128,    0,    0
240774,19790129,    0,    0
240774,19790130,    0,    0
240774,19790131,    0,    0
240774,19790201,    0,    0
240774,19790202,    4,    0
240774,19790203,   52,    0
240774,19790204,   50,    0
240774,19790205,    0,    0
240774,19790206,    0,    0
240774,19790207,   32,    0
240774,19790208,    0,    0
240774,19790209,   65,    0
240774,19790210,   70,    0
240774,19790211,   53,    0
240774,19790212,    0,    0
240774,19790213,    0,    0
240774,19790214,    0,    0
240774,19790215,    0,    0
240774,19790216,   12,    0
240774,19790217,    0,    0
240774,19790218,    0,    0
240774,19790219,   34,    0
240774,19790220,   79,    0
240774,19790221,   37,    0
240774,19790222,   88,    0
240774,19790223,   84,    0
240774,19790224,   71,    0
240774,19790225,    0,    0
240774,19790226,   51,    0
240774,19790227,   88,    0
240774,19790228,   71,    0
