EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LESKO (STAID: 933).
Blended and updated with sources: 240763 912690 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240763,19790101,    0,    0
240763,19790102,    0,    0
240763,19790103,   11,    0
240763,19790104,   12,    0
240763,19790105,    0,    0
240763,19790106,    0,    0
240763,19790107,   40,    0
240763,19790108,   19,    0
240763,19790109,    0,    0
240763,19790110,    0,    0
240763,19790111,    0,    0
240763,19790112,    0,    0
240763,19790113,   19,    0
240763,19790114,    0,    0
240763,19790115,    0,    0
240763,19790116,    0,    0
240763,19790117,   62,    0
240763,19790118,    0,    0
240763,19790119,    0,    0
240763,19790120,    0,    0
240763,19790121,    2,    0
240763,19790122,    3,    0
240763,19790123,    2,    0
240763,19790124,    0,    0
240763,19790125,    0,    0
240763,19790126,    0,    0
240763,19790127,    0,    0
240763,19790128,   14,    0
240763,19790129,    0,    0
240763,19790130,    0,    0
240763,19790131,   17,    0
240763,19790201,    0,    0
240763,19790202,    1,    0
240763,19790203,   24,    0
240763,19790204,   69,    0
240763,19790205,    0,    0
240763,19790206,    0,    0
240763,19790207,   35,    0
240763,19790208,    0,    0
240763,19790209,   52,    0
240763,19790210,    1,    0
240763,19790211,   54,    0
240763,19790212,    0,    0
240763,19790213,    0,    0
240763,19790214,   14,    0
240763,19790215,   37,    0
240763,19790216,    8,    0
240763,19790217,    0,    0
240763,19790218,    0,    0
240763,19790219,    0,    0
240763,19790220,   55,    0
240763,19790221,   85,    0
240763,19790222,   89,    0
240763,19790223,   90,    0
240763,19790224,   57,    0
240763,19790225,    0,    0
240763,19790226,   74,    0
240763,19790227,   91,    0
240763,19790228,   62,    0
240763,19790301,   41,    0
240763,19790302,   63,    0
240763,19790303,   46,    0
240763,19790304,    1,    0
240763,19790305,    0,    0
240763,19790306,    0,    0
240763,19790307,   31,    0
240763,19790308,    0,    0
240763,19790309,    0,    0
240763,19790310,    1,    0
240763,19790311,   43,    0
240763,19790312,    0,    0
240763,19790313,   15,    0
240763,19790314,    0,    0
240763,19790315,    0,    0
240763,19790316,    0,    0
240763,19790317,    0,    0
240763,19790318,   85,    0
240763,19790319,   34,    0
240763,19790320,   49,    0
240763,19790321,   75,    0
240763,19790322,   80,    0
240763,19790323,    0,    0
240763,19790324,   38,    0
240763,19790325,  102,    0
240763,19790326,    0,    0
240763,19790327,    0,    0
240763,19790328,   24,    0
240763,19790329,   14,    0
240763,19790330,   61,    0
240763,19790331,    0,    0
240763,19790401,    9,    0
240763,19790402,   43,    0
240763,19790403,   62,    0
240763,19790404,   34,    0
240763,19790405,    0,    0
240763,19790406,   17,    0
240763,19790407,    0,    0
240763,19790408,    0,    0
240763,19790409,    0,    0
240763,19790410,    2,    0
240763,19790411,    0,    0
240763,19790412,  103,    0
240763,19790413,  109,    0
240763,19790414,  105,    0
240763,19790415,   83,    0
240763,19790416,   76,    0
240763,19790417,   85,    0
240763,19790418,    0,    0
240763,19790419,   51,    0
240763,19790420,   37,    0
240763,19790421,    5,    0
240763,19790422,   23,    0
240763,19790423,   56,    0
240763,19790424,   46,    0
240763,19790425,    7,    0
240763,19790426,    8,    0
240763,19790427,   14,    0
240763,19790428,    0,    0
240763,19790429,    0,    0
240763,19790430,   64,    0
240763,19790501,    0,    0
240763,19790502,   49,    0
240763,19790503,    0,    0
240763,19790504,   60,    0
240763,19790505,   95,    0
240763,19790506,    2,    0
240763,19790507,   24,    0
240763,19790508,    1,    0
240763,19790509,    0,    0
240763,19790510,   10,    0
240763,19790511,    4,    0
240763,19790512,   90,    0
240763,19790513,  123,    0
240763,19790514,   93,    0
240763,19790515,  126,    0
240763,19790516,  128,    0
240763,19790517,   98,    0
240763,19790518,  136,    0
240763,19790519,  129,    0
240763,19790520,  104,    0
240763,19790521,  105,    0
240763,19790522,   73,    0
240763,19790523,  114,    0
240763,19790524,  144,    0
240763,19790525,  118,    0
240763,19790526,   89,    0
240763,19790527,  121,    0
240763,19790528,   65,    0
240763,19790529,   78,    0
240763,19790530,   94,    0
240763,19790531,   81,    0
240763,19790601,   85,    0
240763,19790602,   87,    0
240763,19790603,  125,    0
240763,19790604,  131,    0
240763,19790605,  144,    0
240763,19790606,   46,    0
240763,19790607,   19,    0
240763,19790608,   23,    0
240763,19790609,   75,    0
240763,19790610,   92,    0
240763,19790611,  120,    0
240763,19790612,   77,    0
240763,19790613,   37,    0
240763,19790614,   39,    0
240763,19790615,   29,    0
240763,19790616,   51,    0
240763,19790617,   60,    0
240763,19790618,   20,    0
240763,19790619,   21,    0
240763,19790620,    0,    0
240763,19790621,    0,    0
240763,19790622,    0,    0
240763,19790623,   88,    0
240763,19790624,  123,    0
240763,19790625,  118,    0
240763,19790626,  103,    0
240763,19790627,   86,    0
240763,19790628,   76,    0
240763,19790629,   19,    0
240763,19790630,   43,    0
240763,19790701,   50,    0
240763,19790702,   58,    0
240763,19790703,    0,    0
240763,19790704,    0,    0
240763,19790705,   58,    0
240763,19790706,    8,    0
240763,19790707,    2,    0
240763,19790708,    0,    0
240763,19790709,   26,    0
240763,19790710,    0,    0
240763,19790711,   32,    0
240763,19790712,   39,    0
240763,19790713,  102,    0
240763,19790714,  123,    0
240763,19790715,   53,    0
240763,19790716,    0,    0
240763,19790717,   51,    0
240763,19790718,   48,    0
240763,19790719,   43,    0
240763,19790720,   79,    0
240763,19790721,   54,    0
240763,19790722,   25,    0
240763,19790723,   83,    0
240763,19790724,   72,    0
240763,19790725,   40,    0
240763,19790726,   40,    0
240763,19790727,   62,    0
240763,19790728,   33,    0
240763,19790729,   96,    0
240763,19790730,   20,    0
240763,19790731,  108,    0
240763,19790801,   83,    0
240763,19790802,   56,    0
240763,19790803,   76,    0
240763,19790804,   13,    0
240763,19790805,   65,    0
240763,19790806,  115,    0
240763,19790807,  105,    0
240763,19790808,   92,    0
240763,19790809,   75,    0
240763,19790810,    0,    0
240763,19790811,    0,    0
240763,19790812,    0,    0
240763,19790813,    0,    0
240763,19790814,    0,    0
240763,19790815,   43,    0
240763,19790816,  109,    0
240763,19790817,  119,    0
240763,19790818,   33,    0
240763,19790819,   52,    0
240763,19790820,   29,    0
240763,19790821,   89,    0
240763,19790822,   82,    0
240763,19790823,   98,    0
240763,19790824,   90,    0
240763,19790825,    3,    0
240763,19790826,   62,    0
240763,19790827,    0,    0
240763,19790828,   35,    0
240763,19790829,    1,    0
240763,19790830,   21,    0
240763,19790831,   60,    0
240763,19790901,   88,    0
240763,19790902,  104,    0
240763,19790903,  100,    0
240763,19790904,   52,    0
240763,19790905,   10,    0
240763,19790906,   47,    0
240763,19790907,   47,    0
240763,19790908,    7,    0
240763,19790909,   99,    0
240763,19790910,    0,    0
240763,19790911,   66,    0
240763,19790912,   31,    0
240763,19790913,   87,    0
240763,19790914,   15,    0
240763,19790915,   24,    0
240763,19790916,   64,    0
240763,19790917,   11,    0
240763,19790918,   23,    0
240763,19790919,   20,    0
240763,19790920,   88,    0
240763,19790921,   96,    0
240763,19790922,   84,    0
240763,19790923,    8,    0
240763,19790924,   11,    0
240763,19790925,   57,    0
240763,19790926,   36,    0
240763,19790927,   75,    0
240763,19790928,   40,    0
240763,19790929,    0,    0
240763,19790930,   48,    0
240763,19791001,   70,    0
240763,19791002,   65,    0
240763,19791003,   89,    0
240763,19791004,   77,    0
240763,19791005,    1,    0
240763,19791006,   68,    0
240763,19791007,   97,    0
240763,19791008,   96,    0
240763,19791009,   88,    0
240763,19791010,   93,    0
240763,19791011,   93,    0
240763,19791012,   90,    0
240763,19791013,   91,    0
240763,19791014,   76,    0
240763,19791015,   60,    0
240763,19791016,   58,    0
240763,19791017,   16,    0
240763,19791018,    0,    0
240763,19791019,    0,    0
240763,19791020,   26,    0
240763,19791021,   23,    0
240763,19791022,    0,    0
240763,19791023,    0,    0
240763,19791024,    6,    0
240763,19791025,   79,    0
240763,19791026,   70,    0
240763,19791027,   90,    0
240763,19791028,   81,    0
240763,19791029,   24,    0
240763,19791030,    0,    0
240763,19791031,    0,    0
240763,19791101,    0,    0
240763,19791102,    0,    0
240763,19791103,    0,    0
240763,19791104,   75,    0
240763,19791105,    0,    0
240763,19791106,   34,    0
240763,19791107,    4,    0
240763,19791108,    1,    0
240763,19791109,    0,    0
240763,19791110,    0,    0
240763,19791111,    0,    0
240763,19791112,    0,    0
240763,19791113,    0,    0
240763,19791114,    8,    0
240763,19791115,    3,    0
240763,19791116,    2,    0
240763,19791117,    0,    0
240763,19791118,    7,    0
240763,19791119,    6,    0
240763,19791120,    0,    0
240763,19791121,    0,    0
240763,19791122,    0,    0
240763,19791123,    0,    0
240763,19791124,    0,    0
240763,19791125,    0,    0
240763,19791126,   64,    0
240763,19791127,    2,    0
240763,19791128,    0,    0
240763,19791129,    0,    0
240763,19791130,    0,    0
240763,19791201,    0,    0
240763,19791202,    0,    0
240763,19791203,   42,    0
240763,19791204,    0,    0
240763,19791205,   18,    0
240763,19791206,   28,    0
240763,19791207,   24,    0
240763,19791208,    0,    0
240763,19791209,   12,    0
240763,19791210,    1,    0
240763,19791211,    1,    0
240763,19791212,    0,    0
240763,19791213,   54,    0
240763,19791214,    0,    0
240763,19791215,   16,    0
240763,19791216,    0,    0
240763,19791217,   22,    0
240763,19791218,    1,    0
240763,19791219,    3,    0
240763,19791220,    1,    0
240763,19791221,    0,    0
240763,19791222,   58,    0
240763,19791223,    1,    0
240763,19791224,    5,    0
240763,19791225,   51,    0
240763,19791226,    0,    0
240763,19791227,    0,    0
240763,19791228,   32,    0
240763,19791229,    0,    0
240763,19791230,    0,    0
240763,19791231,    3,    0
240763,19800101,    0,    0
240763,19800102,   27,    0
240763,19800103,    0,    0
240763,19800104,    0,    0
240763,19800105,    6,    0
240763,19800106,   43,    0
240763,19800107,   23,    0
240763,19800108,    0,    0
240763,19800109,    8,    0
240763,19800110,   10,    0
240763,19800111,   24,    0
240763,19800112,    0,    0
240763,19800113,   44,    0
240763,19800114,   68,    0
240763,19800115,   22,    0
240763,19800116,    0,    0
240763,19800117,   54,    0
240763,19800118,   38,    0
240763,19800119,   68,    0
240763,19800120,   70,    0
240763,19800121,   73,    0
240763,19800122,   58,    0
240763,19800123,    0,    0
240763,19800124,   32,    0
240763,19800125,    0,    0
240763,19800126,    0,    0
240763,19800127,   35,    0
240763,19800128,   16,    0
240763,19800129,   71,    0
240763,19800130,    6,    0
240763,19800131,    0,    0
240763,19800201,    0,    0
240763,19800202,   72,    0
240763,19800203,    0,    0
240763,19800204,    0,    0
240763,19800205,    2,    0
240763,19800206,    0,    0
240763,19800207,    5,    0
240763,19800208,   49,    0
240763,19800209,   12,    0
240763,19800210,   58,    0
240763,19800211,    0,    0
240763,19800212,    0,    0
240763,19800213,    0,    0
240763,19800214,   77,    0
240763,19800215,   72,    0
240763,19800216,   85,    0
240763,19800217,    0,    0
240763,19800218,    0,    0
240763,19800219,   44,    0
240763,19800220,   82,    0
240763,19800221,   42,    0
240763,19800222,   76,    0
240763,19800223,   87,    0
240763,19800224,   83,    0
240763,19800225,   60,    0
240763,19800226,    3,    0
240763,19800227,    0,    0
240763,19800228,    4,    0
240763,19800229,    0,    0
240763,19800301,    0,    0
240763,19800302,   40,    0
240763,19800303,   64,    0
240763,19800304,    9,    0
240763,19800305,   44,    0
240763,19800306,   84,    0
240763,19800307,    0,    0
240763,19800308,    0,    0
240763,19800309,    0,    0
240763,19800310,    0,    0
240763,19800311,    0,    0
240763,19800312,    7,    0
240763,19800313,   60,    0
240763,19800314,   77,    0
240763,19800315,   91,    0
240763,19800316,   43,    0
240763,19800317,   40,    0
240763,19800318,    5,    0
240763,19800319,    0,    0
240763,19800320,    0,    0
240763,19800321,    0,    0
240763,19800322,   23,    0
240763,19800323,   67,    0
240763,19800324,    0,    0
240763,19800325,   12,    0
240763,19800326,   46,    0
240763,19800327,   42,    0
240763,19800328,   58,    0
240763,19800329,   42,    0
240763,19800330,    0,    0
240763,19800331,   44,    0
240763,19800401,   52,    0
240763,19800402,    4,    0
240763,19800403,   19,    0
240763,19800404,    0,    0
