EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, RACIBORZ (STAID: 928).
Blended and updated with sources: 240765 912540 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240765,19790101,    0,    0
240765,19790102,    0,    0
240765,19790103,    0,    0
240765,19790104,    5,    0
240765,19790105,    0,    0
240765,19790106,   20,    0
240765,19790107,   47,    0
240765,19790108,    0,    0
240765,19790109,    0,    0
240765,19790110,    0,    0
240765,19790111,    0,    0
240765,19790112,-9999,    9
240765,19790113,-9999,    9
240765,19790114,-9999,    9
240765,19790115,-9999,    9
240765,19790116,-9999,    9
240765,19790117,    2,    0
240765,19790118,    0,    0
240765,19790119,    0,    0
240765,19790120,    0,    0
240765,19790121,    0,    0
240765,19790122,    0,    0
240765,19790123,    0,    0
240765,19790124,    0,    0
240765,19790125,   14,    0
240765,19790126,    3,    0
240765,19790127,    6,    0
240765,19790128,    0,    0
240765,19790129,    4,    0
240765,19790130,    0,    0
240765,19790131,    5,    0
240765,19790201,   13,    0
240765,19790202,    2,    0
240765,19790203,   33,    0
240765,19790204,   56,    0
240765,19790205,    0,    0
240765,19790206,    6,    0
240765,19790207,   49,    0
240765,19790208,    0,    0
240765,19790209,   73,    0
240765,19790210,    0,    0
240765,19790211,    0,    0
240765,19790212,    0,    0
240765,19790213,    0,    0
240765,19790214,   17,    0
240765,19790215,    0,    0
240765,19790216,    0,    0
240765,19790217,    0,    0
240765,19790218,    0,    0
