EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, KLODZKO (STAID: 2036).
Blended and updated with sources: 240764 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240764,19790101,    8,    0
240764,19790102,    2,    0
240764,19790103,   20,    0
240764,19790104,   15,    0
240764,19790105,   70,    0
240764,19790106,   50,    0
240764,19790107,   23,    0
240764,19790108,    0,    0
240764,19790109,    1,    0
240764,19790110,   18,    0
240764,19790111,    0,    0
240764,19790112,   20,    0
240764,19790113,    0,    0
240764,19790114,   31,    0
240764,19790115,    0,    0
240764,19790116,    0,    0
240764,19790117,    2,    0
240764,19790118,    0,    0
240764,19790119,    0,    0
240764,19790120,    0,    0
240764,19790121,    7,    0
240764,19790122,    0,    0
240764,19790123,    0,    0
240764,19790124,    0,    0
240764,19790125,   69,    0
240764,19790126,   65,    0
240764,19790127,    4,    0
240764,19790128,    0,    0
240764,19790129,    5,    0
240764,19790130,   21,    0
240764,19790131,   12,    0
240764,19790201,    9,    0
240764,19790202,    3,    0
240764,19790203,   39,    0
240764,19790204,   42,    0
240764,19790205,    0,    0
240764,19790206,    8,    0
240764,19790207,   23,    0
240764,19790208,    8,    0
240764,19790209,   73,    0
240764,19790210,   35,    0
240764,19790211,   18,    0
240764,19790212,    0,    0
240764,19790213,    0,    0
240764,19790214,    7,    0
240764,19790215,    0,    0
240764,19790216,    0,    0
240764,19790217,    0,    0
240764,19790218,    1,    0
240764,19790219,   10,    0
240764,19790220,   61,    0
240764,19790221,   54,    0
240764,19790222,   88,    0
240764,19790223,   57,    0
240764,19790224,   31,    0
240764,19790225,    9,    0
240764,19790226,   46,    0
240764,19790227,   95,    0
240764,19790228,   74,    0
240764,19790301,   33,    0
240764,19790302,   69,    0
240764,19790303,   46,    0
240764,19790304,    5,    0
240764,19790305,    0,    0
240764,19790306,   28,    0
240764,19790307,    6,    0
240764,19790308,   12,    0
240764,19790309,   70,    0
240764,19790310,   45,    0
240764,19790311,   56,    0
240764,19790312,    1,    0
240764,19790313,   24,    0
240764,19790314,    0,    0
240764,19790315,    0,    0
240764,19790316,    0,    0
240764,19790317,    0,    0
240764,19790318,   62,    0
240764,19790319,    5,    0
240764,19790320,   44,    0
240764,19790321,    8,    0
240764,19790322,   77,    0
240764,19790323,   40,    0
240764,19790324,   57,    0
240764,19790325,   90,    0
240764,19790326,   14,    0
240764,19790327,    9,    0
240764,19790328,   78,    0
240764,19790329,    4,    0
240764,19790330,    0,    0
240764,19790331,    0,    0
240764,19790401,   17,    0
240764,19790402,   13,    0
240764,19790403,  101,    0
240764,19790404,   11,    0
240764,19790405,   45,    0
240764,19790406,   10,    0
240764,19790407,    0,    0
240764,19790408,    0,    0
240764,19790409,    0,    0
240764,19790410,  102,    0
240764,19790411,   83,    0
240764,19790412,   72,    0
240764,19790413,   88,    0
240764,19790414,   54,    0
240764,19790415,  102,    0
240764,19790416,   60,    0
240764,19790417,    3,    0
240764,19790418,    4,    0
240764,19790419,   46,    0
240764,19790420,   14,    0
240764,19790421,    4,    0
240764,19790422,   41,    0
240764,19790423,    8,    0
240764,19790424,    8,    0
240764,19790425,    0,    0
240764,19790426,    9,    0
240764,19790427,    2,    0
240764,19790428,    2,    0
240764,19790429,   58,    0
240764,19790430,   41,    0
240764,19790501,   69,    0
240764,19790502,   17,    0
240764,19790503,   49,    0
240764,19790504,  104,    0
240764,19790505,    8,    0
240764,19790506,   91,    0
240764,19790507,  125,    0
240764,19790508,  135,    0
240764,19790509,   61,    0
240764,19790510,   67,    0
240764,19790511,   96,    0
240764,19790512,    7,    0
240764,19790513,  106,    0
240764,19790514,  104,    0
240764,19790515,  134,    0
240764,19790516,  144,    0
240764,19790517,  141,    0
240764,19790518,  110,    0
240764,19790519,   92,    0
240764,19790520,  124,    0
240764,19790521,   98,    0
240764,19790522,  141,    0
240764,19790523,  140,    0
240764,19790524,  142,    0
240764,19790525,   77,    0
240764,19790526,  128,    0
240764,19790527,  106,    0
