EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 30-12-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station POLAND, LEGNICA (STAID: 25138).
Blended and updated with sources: 240112 912415 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
240112,19790101,    1,    0
240112,19790102,    0,    0
240112,19790103,    5,    0
240112,19790104,    7,    0
240112,19790105,    8,    0
240112,19790106,   47,    0
240112,19790107,-9999,    9
240112,19790108,    0,    0
240112,19790109,    0,    0
240112,19790110,   34,    0
240112,19790111,    6,    0
240112,19790112,   24,    0
240112,19790113,    0,    0
240112,19790114,   17,    0
240112,19790115,    0,    0
240112,19790116,    0,    0
240112,19790117,    0,    0
240112,19790118,    0,    0
240112,19790119,    0,    0
240112,19790120,    0,    0
240112,19790121,    0,    0
240112,19790122,    0,    0
240112,19790123,    0,    0
240112,19790124,    8,    0
240112,19790125,   73,    0
240112,19790126,   42,    0
240112,19790127,   10,    0
240112,19790128,    0,    0
240112,19790129,    0,    0
240112,19790130,    6,    0
240112,19790131,    7,    0
240112,19790201,   27,    0
240112,19790202,    0,    0
240112,19790203,   57,    0
240112,19790204,   45,    0
240112,19790205,    3,    0
240112,19790206,   13,    0
240112,19790207,   51,    0
240112,19790208,   11,    0
240112,19790209,   68,    0
240112,19790210,   26,    0
240112,19790211,   14,    0
240112,19790212,    0,    0
240112,19790213,    0,    0
240112,19790214,    0,    0
240112,19790215,    0,    0
240112,19790216,    0,    0
240112,19790217,    0,    0
240112,19790218,    0,    0
240112,19790219,    4,    0
240112,19790220,   35,    0
240112,19790221,    6,    0
240112,19790222,   57,    0
240112,19790223,   33,    0
240112,19790224,    0,    0
240112,19790225,   31,    0
240112,19790226,   73,    0
240112,19790227,   91,    0
240112,19790228,   53,    0
240112,19790301,   48,    0
240112,19790302,   77,    0
240112,19790303,   27,    0
240112,19790304,   18,    0
240112,19790305,   15,    0
240112,19790306,    0,    0
240112,19790307,   47,    0
240112,19790308,   50,    0
240112,19790309,   78,    0
240112,19790310,   22,    0
240112,19790311,   65,    0
240112,19790312,    4,    0
240112,19790313,   20,    0
240112,19790314,    0,    0
240112,19790315,    0,    0
240112,19790316,    0,    0
240112,19790317,    0,    0
240112,19790318,   60,    0
240112,19790319,    0,    0
240112,19790320,   18,    0
240112,19790321,   34,    0
240112,19790322,   63,    0
240112,19790323,   40,    0
240112,19790324,   58,    0
240112,19790325,   82,    0
240112,19790326,   14,    0
240112,19790327,   42,    0
240112,19790328,   88,    0
240112,19790329,   38,    0
240112,19790330,    0,    0
240112,19790331,    0,    0
240112,19790401,   11,    0
240112,19790402,   29,    0
240112,19790403,   73,    0
240112,19790404,   39,    0
240112,19790405,   24,    0
240112,19790406,    0,    0
240112,19790407,    0,    0
240112,19790408,    0,    0
240112,19790409,    0,    0
240112,19790410,   95,    0
240112,19790411,  101,    0
240112,19790412,  102,    0
240112,19790413,   63,    0
240112,19790414,   62,    0
240112,19790415,    0,    0
240112,19790416,   42,    0
240112,19790417,   20,    0
240112,19790418,   49,    0
240112,19790419,   54,    0
240112,19790420,   41,    0
240112,19790421,   12,    0
240112,19790422,   52,    0
240112,19790423,    0,    0
240112,19790424,   10,    0
240112,19790425,    5,    0
240112,19790426,   23,    0
240112,19790427,   12,    0
240112,19790428,    0,    0
240112,19790429,   88,    0
240112,19790430,    4,    0
240112,19790501,   75,    0
240112,19790502,    0,    0
240112,19790503,   70,    0
240112,19790504,   86,    0
240112,19790505,   12,    0
240112,19790506,   81,    0
240112,19790507,   76,    0
240112,19790508,  120,    0
240112,19790509,  107,    0
240112,19790510,   96,    0
240112,19790511,   93,    0
240112,19790512,    3,    0
240112,19790513,    7,    0
240112,19790514,  124,    0
240112,19790515,  132,    0
240112,19790516,  135,    0
240112,19790517,  126,    0
240112,19790518,   82,    0
240112,19790519,   96,    0
240112,19790520,   96,    0
240112,19790521,   73,    0
240112,19790522,  129,    0
240112,19790523,  126,    0
240112,19790524,  121,    0
240112,19790525,   16,    0
