Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [ng/m3],Min [ng/m3],Max [ng/m3],Number of measurements,Completeness [%],Summer/Winter Number
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,Cd(PM10),24g,0.540956522,0.13,3.27,345,94.52,1.09
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,Cd(PM10),24g,0.805330508,0.25,6.167,354,96.98,1.02
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,Cd(PM10),24g,0.464612903,0.21,0.88,310,84.93,1.44
2017,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,Cd(PM10),24g,0.746361111,0.13,10.96,360,98.63,1.03
2017,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,Cd(PM10),24g,0.46640884,0.16,1.02,362,99.17,1.02
2017,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,Cd(PM10),24g,0.810972222,0.29,2.48,360,98.63,1.01
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,Cd(PM10),24g,0.244310704,0.025,0.8378,355,97.26,0.95
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,Cd(PM10),24g,0.237914247,0.0574,0.7294,365,100,1.01
2017,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,Cd(PM10),24g,0.204251099,0.025,0.9476,364,99.72,1.01
2017,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,Cd(PM10),24g,0.30889863,0.025,1.0255,365,100,1.01
2017,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,Cd(PM10),24g,0.12796482,0.025,0.4251,361,98.9,1.03
2017,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,Cd(PM10),24g,0.233417737,0.025,0.7649,327,89.58,0.9
2017,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,Cd(PM10),24g,0.168792055,0.025,0.4641,365,100,1.01
2017,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,Cd(PM10),24g,0.356031579,0.0588,1.1668,361,98.9,1.01
2017,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,Cd(PM10),24g,0.240791507,0.025,0.7049,365,100,1.01
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Cd(PM10),24g,0.305242492,0.01215,1.8013,333,91.23,0.99
2017,opolskie,PL1602,strefa opolska,OpGlubRatusz,Cd(PM10),24g,0.254507163,0.0285,1.1496,363,99.45,1.02
2017,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Cd(PM10),24g,0.385851648,0.14,1.16,364,99.72,1
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,Cd(PM10),24g,0.464277778,0.16,1.32,360,98.63,1.02
2017,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Cd(PM10),24g,0.717506925,0.14,6.09,361,98.9,1.02
2017,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,Cd(PM10),24g,0.417853107,0.11,1.79,354,96.98,0.98
2017,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,Cd(PM10),24g,0.289697802,0.1,0.78,364,99.72,1.01
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Cd(PM10),24g,0.255363639,0.05,1.6475019,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,Cd(PM10),24g,0.194748617,0.05,1.14295083,343,93.97,0.9
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyJozBema,Cd(PM10),24g,0.19993311,0.1,1.01,299,81.91,0.88
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,Cd(PM10),24g,0.301712707,0.1,1.15,362,99.17,1
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Cd(PM10),24g,0.993408451,0.1,9.27,355,97.26,0.95
2017,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Cd(PM10),24g,0.486842105,0.1,2.32,323,88.49,0.92
2017,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,Cd(PM10),24g,0.423682635,0.1,2.6,334,91.5,1.11
2017,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Cd(PM10),24g,0.822061281,0.1,3.91,359,98.35,1.01
2017,śląskie,PL2405,strefa śląska,SlGodGliniki,Cd(PM10),24g,0.148598726,0.1,0.61,314,86.02,1.23
2017,śląskie,PL2405,strefa śląska,SlPszczBoged,Cd(PM10),24g,0.601917808,0.1,3.33,365,100,1.01
2017,śląskie,PL2405,strefa śląska,SlTarnoLitew,Cd(PM10),24g,1.449505495,0.1,6.74,364,99.72,1
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,Cd(PM10),24g,0.520109589,0.13,2.94,365,100,1.01
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Cd(PM10),24g,0.183098592,0.025,0.69,355,97.26,1.06
2017,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Cd(PM10),24g,0.272222222,0.025,0.97,360,98.63,1
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Cd(PM10),24g,0.254527778,0.025,0.93,360,98.63,1.03
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Cd(PM10),24g,0.094084507,0.01,0.3,355,97.26,1.04
2017,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,Cd(PM10),24g,0.292280702,0.1,1.216,171,46.84,0.94
2017,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Cd(PM10),24g,0.433,0.1,1.2,210,57.53,0.65
2017,wielkopolskie,PL3003,strefa wielkopolska,WpNoTomSzpit,Cd(PM10),24g,0.372735426,0.1,1.14,223,61.09,0.86
2017,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,Cd(PM10),24g,0.433421053,0.06,1.09,190,52.05,0.6
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,Cd(PM10),24g,0.296566667,0.1,1.029,210,57.53,0.67
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,Cd(PM10),24g,0.135346154,0.1,0.553,182,49.86,1.02
2017,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,Cd(PM10),24g,0.166067416,0.1,0.49,178,48.76,1.09
2017,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Cd(PM10),24g,0.196988889,0.1,0.725,180,49.31,1.05
2017,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,Cd(PM10),24g,0.135586592,0.1,0.47,179,49.04,1.01
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,Cd(PM10),24g,0.306752066,0.078,1.013,363,99.45,1.01
2018,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,Cd(PM10),24g,0.519826923,0.104,1.685,364,99.72,1.01
2018,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,Cd(PM10),24g,0.30238292,0.052,0.855,363,99.45,1.01
2018,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,Cd(PM10),24g,0.593518106,0.078,3.71,359,98.35,1.03
2018,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,Cd(PM10),24g,0.256033333,0.039,0.987,360,98.63,1
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Cd(PM10),24g,0.196061798,0.005,0.581,356,97.53,0.97
2018,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,Cd(PM10),24g,0.284724551,0.015,0.82,334,91.5,0.99
2018,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,Cd(PM10),24g,0.519251155,0.065,1.18145772,364,99.72,1
2018,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,Cd(PM10),24g,0.349526632,0.065,0.7165,365,100,1.01
2018,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,Cd(PM10),24g,0.466172026,0.13469444,1.19672377,362,99.17,1.02
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,Cd(PM10),24g,0.365202907,0.1294,1.0497,325,89.04,0.86
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,Cd(PM10),24g,0.339168249,0.065,1.04190101,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,Cd(PM10),24g,0.569159691,0.065,1.2584,365,100,1.01
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,Cd(PM10),24g,0.30068873,0.065,0.6894237,361,98.9,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,Cd(PM10),24g,0.323163303,0.065,0.7004,363,99.45,0.99
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,Cd(PM10),24g,0.449496934,0.065,1.25966717,362,99.17,0.99
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,Cd(PM10),24g,0.341472911,0.065,0.84961547,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Cd(PM10),24g,0.150227064,0.025,0.45158405,359,98.35,0.97
2018,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,Cd(PM10),24g,0.224931129,0.03,0.76,363,99.45,0.99
2018,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,Cd(PM10),24g,0.203205479,0.03,0.59,365,100,1.01
2018,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,Cd(PM10),24g,0.218641618,0.02,0.62,346,94.79,0.91
2018,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,Cd(PM10),24g,0.171593407,0.01,0.51,364,99.72,1
2018,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,Cd(PM10),24g,0.313461538,0.03,1.1,364,99.72,1.01
2018,lubuskie,PL0803,strefa lubuska,LuSulecDudka,Cd(PM10),24g,0.201068493,0.02,0.64,365,100,1.01
2018,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,Cd(PM10),24g,0.426730769,0.04,1.06,364,99.72,1.01
2018,lubuskie,PL0803,strefa lubuska,LuZarySzyman,Cd(PM10),24g,0.309972603,0.07,0.77,365,100,1.01
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,Cd(PM10),24g,0.493546512,0.07,1.07,344,94.24,0.89
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,Cd(PM10),24g,0.414591549,0.06,1.17,355,97.26,0.97
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,Cd(PM10),24g,0.388349835,0.07,1.11,303,83.01,1.23
2018,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,Cd(PM10),24g,0.463370166,0.08,1.34,362,99.17,0.99
2018,łódzkie,PL1002,strefa łódzka,LdSieraPolna,Cd(PM10),24g,0.325178082,0.08,0.8,365,100,1.01
2018,łódzkie,PL1002,strefa łódzka,LdSkierKonop,Cd(PM10),24g,0.353369863,0.06,1.03,365,100,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,Cd(PM10),24g,0.479241634,0.18,1.31,361,98.9,0.98
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,Cd(PM10),24g,0.650692771,0.17,1.55,332,90.95,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,Cd(PM10),24g,0.397110482,0.08,1.06,353,96.71,0.97
2018,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,Cd(PM10),24g,0.477365439,0.11,3.92,353,96.71,0.96
2018,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,Cd(PM10),24g,0.416224784,0.14,1.24,347,95.06,1.03
2018,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,Cd(PM10),24g,0.678849315,0.21,1.93,365,100,1.01
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,Cd(PM10),24g,0.270041989,0.0671,0.5764,362,99.17,1
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,Cd(PM10),24g,0.215688728,0.0691,0.5558,346,94.79,1.1
2018,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,Cd(PM10),24g,0.201215015,0.025,0.5629,333,91.23,0.84
2018,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,Cd(PM10),24g,0.305691365,0.0631,0.9638,359,98.35,1.01
2018,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,Cd(PM10),24g,0.146993314,0.025,0.5186,344,94.24,0.9
2018,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,Cd(PM10),24g,0.206777607,0.025,0.5785,326,89.31,1.17
2018,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,Cd(PM10),24g,0.185218006,0.025,0.511,361,98.9,1.02
2018,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,Cd(PM10),24g,0.37089449,0.0671,1.4087,363,99.45,0.99
2018,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,Cd(PM10),24g,0.224755402,0.025,0.5385,361,98.9,0.98
2018,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Cd(PM10),24g,0.403931858,0.0617,2.5504,339,92.87,0.97
2018,opolskie,PL1602,strefa opolska,OpZdziePiast,Cd(PM10),24g,0.487601802,0.0552,1.7834,333,91.23,1.11
2018,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Cd(PM10),24g,0.296619718,0.05,0.68,355,97.26,1.03
2018,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,Cd(PM10),24g,0.535617284,0.11,3.44,324,88.76,1.2
2018,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Cd(PM10),24g,0.609497207,0.17,4.79,358,98.08,0.97
2018,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,Cd(PM10),24g,0.346685879,0.05,0.83,347,95.06,0.91
2018,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,Cd(PM10),24g,0.248547945,0.05,0.65,365,100,1.01
2018,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,Cd(PM10),24g,0.423041096,0.05,0.98,365,100,1.01
2018,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Cd(PM10),24g,0.270680162,0.05,1.05745895,350,95.89,1.01
2018,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,Cd(PM10),24g,0.256333792,0.05,0.50634566,133,36.43,0.46
2018,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyJozBema,Cd(PM10),24g,0.255894309,0.1,0.88,246,67.39,0.65
2018,pomorskie,PL2202,strefa pomorska,PmKosTargo12,Cd(PM10),24g,0.310055402,0.1,0.88,361,98.9,1.01
2018,pomorskie,PL2202,strefa pomorska,PmMalMicki15,Cd(PM10),24g,0.287409471,0.1,0.73,359,98.35,1.01
2018,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Cd(PM10),24g,0.802575342,0.1,4.46,365,100,1.01
2018,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Cd(PM10),24g,0.412884615,0.1,1.39,364,99.72,1.01
2018,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,Cd(PM10),24g,0.282592593,0.1,0.77,351,96.16,1.09
2018,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Cd(PM10),24g,0.649855908,0.1,4.72,347,95.06,0.91
2018,śląskie,PL2405,strefa śląska,SlGodGliniki,Cd(PM10),24g,0.100353982,0.1,0.22,339,92.87,1.08
2018,śląskie,PL2405,strefa śląska,SlPszczBoged,Cd(PM10),24g,0.424570637,0.1,1.73,361,98.9,1.02
2018,śląskie,PL2405,strefa śląska,SlTarnoLitew,Cd(PM10),24g,1.367671233,0.1,10.09,365,100,1.01
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,Cd(PM10),24g,0.4215,0.15,0.79,140,38.35,0.56
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,Cd(PM10),24g,0.3625,0.12,0.86,168,46.02,0.85
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Cd(PM10),24g,0.15757716,0.025,0.4,324,88.76,0.96
2018,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Cd(PM10),24g,0.217561644,0.025,1.05,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Cd(PM10),24g,0.205739726,0.025,0.86,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Cd(PM10),24g,0.104527778,0.01,0.32,360,98.63,1.01
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,Cd(PM10),24g,0.401100917,0.1,1.21,218,59.72,0.63
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Cd(PM10),24g,0.470043478,0.1,1.21,230,63.01,0.59
2018,wielkopolskie,PL3003,strefa wielkopolska,WpNoTomSzpit,Cd(PM10),24g,0.400176991,0.1,1.37,226,61.91,0.73
2018,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,Cd(PM10),24g,0.403224299,0.1,1.02,214,58.63,0.66
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,Cd(PM10),24g,0.303130435,0.1,0.84,230,63.01,0.58
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,Cd(PM10),24g,0.160846154,0.1,0.487,182,49.86,1.02
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,Cd(PM10),24g,0.165,0.1,0.4,182,49.86,1.02
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Cd(PM10),24g,0.179538462,0.1,0.499,182,49.86,1.02
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,Cd(PM10),24g,0.158461538,0.1,0.44,182,49.86,1.02
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,Cd(PM10),24g,0.291726761,0.076,0.857,355,97.26,1.04
2019,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,Cd(PM10),24g,0.577490028,0.181,1.529,351,96.16,0.93
2019,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,Cd(PM10),24g,0.290446575,0.06,1.166,365,100,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,Cd(PM10),24g,0.557689076,0.156,2.125,357,97.8,1.03
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJaworMOB,Cd(PM10),24g,0.27988024,0.052,0.883,334,91.5,0.89
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,Cd(PM10),24g,0.266077778,0.052,1.879,360,98.63,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Cd(PM10),24g,0.193544073,0.03,0.902,329,90.13,0.89
2019,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,Cd(PM10),24g,0.264167139,0.078,0.622,353,96.71,1.03
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,Cd(PM10),24g,0.340869814,0.065,1.56733347,365,100,1.01
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,Cd(PM10),24g,0.215382192,0.065,0.5197,365,100,1.01
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,Cd(PM10),24g,0.29163628,0.065,0.70973056,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,Cd(PM10),24g,0.221346111,0.065,0.5116,360,98.63,1.03
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,Cd(PM10),24g,0.20950466,0.065,0.47682872,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,Cd(PM10),24g,0.409261944,0.065,1.0555,360,98.63,1.03
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,Cd(PM10),24g,0.182377639,0.065,0.51317898,358,98.08,0.97
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,Cd(PM10),24g,0.207550824,0.065,0.6917,364,99.72,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,Cd(PM10),24g,0.38978075,0.065,1.30109048,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,Cd(PM10),24g,0.181852393,0.065,0.62685044,356,97.53,1.06
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Cd(PM10),24g,0.091850914,0.025,0.27513676,353,96.71,1.04
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,Cd(PM10),24g,0.203232877,0.03,0.51,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,Cd(PM10),24g,0.211432507,0.03,1.33,363,99.45,1.02
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,Cd(PM10),24g,0.150470914,0.01,0.44,361,98.9,0.98
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,Cd(PM10),24g,0.135054945,0.01,0.36,364,99.72,1
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,Cd(PM10),24g,0.280027473,0.01,2.26,364,99.72,1.01
2019,lubuskie,PL0803,strefa lubuska,LuNowaSolMOB,Cd(PM10),24g,0.264903581,0.03,1.01,363,99.45,1.02
2019,lubuskie,PL0803,strefa lubuska,LuSulecDudka,Cd(PM10),24g,0.159063361,0.01,1.14,363,99.45,0.99
2019,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,Cd(PM10),24g,0.371589041,0.03,1.12,365,100,1.01
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,Cd(PM10),24g,0.222407932,0,0.63,353,96.71,1.08
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,Cd(PM10),24g,0.330410959,0.07,0.76,365,100,1.01
