Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [ng/m3],Min [ng/m3],Max [ng/m3],Number of measurements,Completeness [%],Summer/Winter Number
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,BaA(PM10),24g,5.877923497,0.03,89.94,183,50.13,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BaA(PM10),24g,8.400734463,0.11,50.66,354,96.98,0.96
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BaA(PM10),24g,1.48028169,0.005,11.59,355,97.26,1.06
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BaA(PM10),24g,0.571690141,0.004,3,355,97.26,1.04
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BaA(PM10),24g,3.106597778,0.0166,15.4,180,49.31,1
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BaA(PM10),24g,1.274918033,0.05,10.13,183,50.13,0.99
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BbF(PM10),24g,2.894744986,0.025,22.474,349,95.61,0.92
2017,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BbF(PM10),24g,3.587456583,0.05,21.543,357,97.8,1.02
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BbF(PM10),24g,2.431754617,0.10730281,14.40701822,360,98.63,1.03
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BbF(PM10),24g,0.91483462,0.01663692,5.27171638,324,88.76,0.78
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BbF(PM10),24g,1.68490411,0.03,12.62,365,100,1.01
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BbF(PM10),24g,2.713180787,0.10002597,12.668,365,100,1.01
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BbF(PM10),24g,2.071089385,0.04,7.76,358,98.08,0.97
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BbF(PM10),24g,3.391710145,0.16,24.28,345,94.52,1.09
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BbF(PM10),24g,1.745545634,0.04199,10.10867,355,97.26,0.95
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BbF(PM10),24g,4.045501502,0.135,23.6,333,91.23,0.99
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BbF(PM10),24g,1.678484632,0.06358069,6.82548307,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,BbF(PM10),24g,1.826499169,0.05079081,9.51800442,343,93.97,0.9
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BbF(PM10),24g,2.928155556,0.1,14.5,360,98.63,1.02
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BbF(PM10),24g,1.237969188,0.083,4.9,357,97.8,0.98
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BbF(PM10),24g,6.931961326,0.28,30,362,99.17,1
2017,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BbF(PM10),24g,5.02055625,0.064,20,320,87.67,0.9
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,BbF(PM10),24g,5.019508197,0.14,55.72,183,50.13,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BbF(PM10),24g,7.331271186,0.29,37.33,354,96.98,0.96
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BbF(PM10),24g,1.405239437,0.02,8.54,355,97.26,1.06
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BbF(PM10),24g,0.78,0.02,3.19,356,97.53,1.05
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BbF(PM10),24g,3.160316092,0.0479,18.7,174,47.67,1.07
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BbF(PM10),24g,2.373169399,0.1,17.46,183,50.13,0.99
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BjF(PM10),24g,2.191011461,0.025,15.935,349,95.61,0.92
2017,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BjF(PM10),24g,2.596795518,0.05,16.799,357,97.8,1.02
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BjF(PM10),24g,2.199205273,0.05184041,15.99339734,360,98.63,1.03
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BjF(PM10),24g,0.567637202,0.00890842,2.66320548,324,88.76,0.78
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BjF(PM10),24g,0.416191781,0.005,3.9,365,100,1.01
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BjF(PM10),24g,2.419819677,0.03514286,17.349,365,100,1.01
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BjF(PM10),24g,0.870782123,0.02,5.62,358,98.08,0.97
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BjF(PM10),24g,2.682985507,0.08,20.96,345,94.52,1.09
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BjF(PM10),24g,3.218971239,0.10886,16.36049,355,97.26,0.95
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BjF(PM10),24g,3.96466967,0.114,25.141,333,91.23,0.99
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BjF(PM10),24g,1.22283053,0.05937701,5.06546749,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,BjF(PM10),24g,1.335937323,0.04082979,5.0703873,343,93.97,0.9
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BjF(PM10),24g,0.995425,0.1,5.3,360,98.63,1.02
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BjF(PM10),24g,0.305478992,0.005,1.3,357,97.8,0.98
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BjF(PM10),24g,1.13308011,0.005,6.5,362,99.17,1
2017,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BjF(PM10),24g,0.938984375,0.005,3.3,320,87.67,0.9
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,BjF(PM10),24g,2.480983607,0,30.01,183,50.13,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BjF(PM10),24g,5.724858757,0.19,32.18,354,96.98,0.96
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BjF(PM10),24g,0.976309859,0.01,5.52,355,97.26,1.06
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BjF(PM10),24g,0.519859551,0.02,3.49,356,97.53,1.05
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BjF(PM10),24g,5.311384444,0.0443,24.3,180,49.31,1
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BjF(PM10),24g,1.226229508,0.12,6.35,183,50.13,0.99
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BkF(PM10),24g,1.350217765,0.025,8.916,349,95.61,0.92
2017,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BkF(PM10),24g,1.708633053,0.05,10.007,357,97.8,1.02
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BkF(PM10),24g,1.376540704,0.04758646,8.46068864,360,98.63,1.03
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BkF(PM10),24g,0.497879808,0.007699,2.79573466,324,88.76,0.78
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BkF(PM10),24g,0.978191781,0.04,13.34,365,100,1.01
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BkF(PM10),24g,2.052688668,0.06558442,10.205,365,100,1.01
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BkF(PM10),24g,1.076759777,0.03,3.87,358,98.08,0.97
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BkF(PM10),24g,2.296724638,0.08,16.91,345,94.52,1.09
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BkF(PM10),24g,0.833898113,0.01866,4.04347,355,97.26,0.95
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BkF(PM10),24g,2.229171171,0.067,13,333,91.23,0.99
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BkF(PM10),24g,0.917950741,0.02853249,3.83912743,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,BkF(PM10),24g,0.988601075,0.02837852,5.68277799,343,93.97,0.9
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BkF(PM10),24g,1.700591667,0.1,8.6,360,98.63,1.02
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BkF(PM10),24g,0.527537815,0.04,2.3,357,97.8,0.98
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BkF(PM10),24g,2.777651934,0.11,11,362,99.17,1
2017,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BkF(PM10),24g,2.112103125,0.019,8,320,87.67,0.9
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,BkF(PM10),24g,2.652677596,0.07,33.89,183,50.13,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BkF(PM10),24g,4.09759887,0.16,21.45,354,96.98,0.96
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BkF(PM10),24g,0.860971831,0.005,5.65,355,97.26,1.06
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BkF(PM10),24g,0.326657303,0.01,1.48,356,97.53,1.05
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BkF(PM10),24g,1.710409444,0.0237,11.4,180,49.31,1
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BkF(PM10),24g,0.845409836,0.06,6.11,183,50.13,0.99
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,DBahA(PM10),24g,0.234446991,0.025,1.684,349,95.61,0.92
2017,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,DBahA(PM10),24g,0.296109244,0.05,2.498,357,97.8,1.02
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,DBahA(PM10),24g,0.767068578,0.00886428,5.38124682,360,98.63,1.03
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,DBahA(PM10),24g,0.067248091,0.0015929,0.47542215,324,88.76,0.78
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,DBahA(PM10),24g,0.242150685,0.005,1.65,365,100,1.01
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,DBahA(PM10),24g,0.589944707,0.0065,2.584,365,100,1.01
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,DBahA(PM10),24g,0.382972067,0.0065,2.65,358,98.08,0.97
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,DBahA(PM10),24g,0.594463768,0.02,4.48,345,94.52,1.09
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,DBahA(PM10),24g,0.071436028,0.00518,0.40644,355,97.26,0.95
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,DBahA(PM10),24g,0.565114114,0.00105,9.201,333,91.23,0.99
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,DBahA(PM10),24g,0.245488681,0.00278473,1.43958107,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,DBahA(PM10),24g,0.353726034,0.00212709,2.12779815,343,93.97,0.9
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,DBahA(PM10),24g,0.121880556,0.1,0.68,360,98.63,1.02
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,DBahA(PM10),24g,0.215890756,0.016,0.92,357,97.8,0.98
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,DBahA(PM10),24g,1.354030387,0.054,6.5,362,99.17,1
2017,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,DBahA(PM10),24g,0.924678125,0.015,3.7,320,87.67,0.9
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,DBahA(PM10),24g,1.770601093,0,26.15,183,50.13,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,DBahA(PM10),24g,1.205446328,0.04,7.49,354,96.98,0.96
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,DBahA(PM10),24g,0.147243662,0.0015,0.68,355,97.26,1.06
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,DBahA(PM10),24g,0.07233427,0,0.3,356,97.53,1.05
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,DBahA(PM10),24g,1.501598333,0.0081,7.74,180,49.31,1
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,DBahA(PM10),24g,6.852240437,0.5,48.52,183,50.13,0.99
2017,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,IP(PM10),24g,1.528452722,0.025,10.728,349,95.61,0.92
2017,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,IP(PM10),24g,1.904089636,0.05,12.133,357,97.8,1.02
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,IP(PM10),24g,1.716357202,0.09331274,10.52401835,360,98.63,1.03
2017,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,IP(PM10),24g,0.825321963,0.01876079,4.12068871,324,88.76,0.78
2017,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,IP(PM10),24g,1.109808219,0.04,9.74,365,100,1.01
2017,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,IP(PM10),24g,4.211425405,0.13920779,19.964,365,100,1.01
2017,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,IP(PM10),24g,1.718547486,0.04,6.19,358,98.08,0.97
2017,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,IP(PM10),24g,4.422608696,0.15,32.33,345,94.52,1.09
2017,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,IP(PM10),24g,1.450742056,0.05702,6.13778,355,97.26,0.95
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,IP(PM10),24g,2.921933934,0.114,15.811,333,91.23,0.99
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,IP(PM10),24g,1.158187759,0.05170529,4.70029452,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,IP(PM10),24g,1.301051277,0.03636809,7.47843204,343,93.97,0.9
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,IP(PM10),24g,1.684736111,0.1,11.1,360,98.63,1.02
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,IP(PM10),24g,1.182182073,0.017,4.5,357,97.8,0.98
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,IP(PM10),24g,6.06558011,0.34,24,362,99.17,1
2017,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,IP(PM10),24g,4.653125,0.19,17,320,87.67,0.9
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,IP(PM10),24g,3.973114754,0.1,46.82,183,50.13,1.01
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,IP(PM10),24g,6.513361582,0.32,33.01,354,96.98,0.96
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,IP(PM10),24g,1.256985915,0.01,8.19,355,97.26,1.06
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,IP(PM10),24g,0.630814607,0.02,2.2,356,97.53,1.05
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,IP(PM10),24g,2.480945556,0.0325,11,180,49.31,1
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,IP(PM10),24g,0.814726776,0.125,5.28,183,50.13,0.99
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BaA(PM10),24g,1.527469101,0.025,7.263,356,97.53,0.97
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BaA(PM10),24g,2.476432507,0.05,16.943,363,99.45,1.01
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BaA(PM10),24g,3.182285801,0.0026,14.29480681,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BaA(PM10),24g,1.023557331,0.00894517,5.95155888,359,98.35,0.97
2018,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BaA(PM10),24g,2.534848485,0.01,19.94,363,99.45,0.99
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BaA(PM10),24g,2.564614643,0.02222078,14.22794805,341,93.42,0.88
2018,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BaA(PM10),24g,2.1775,0.03,11.87,364,99.72,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BaA(PM10),24g,5.964432825,0.18,33.62,361,98.9,0.98
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BaA(PM10),24g,1.873428674,0.03837,8.55147,362,99.17,1
2018,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BaA(PM10),24g,3.495787356,0.044,17.625,348,95.34,0.94
2018,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BaA(PM10),24g,1.409462552,0.01955115,7.57181666,357,97.8,0.97
2018,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,BaA(PM10),24g,1.626056507,0.10998364,5.80908773,133,36.43,0.46
2018,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BaA(PM10),24g,2.645555556,0.1,29.8,324,88.76,1.2
2018,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BaA(PM10),24g,1.448798883,0.043,9,358,98.08,1.01
2018,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BaA(PM10),24g,5.296235457,0.088,25,361,98.9,1.01
2018,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BaA(PM10),24g,4.389014749,0.066,19,339,92.87,0.92
2018,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BaA(PM10),24g,4.713863014,0.14,19.73,365,100,1.01
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BaA(PM10),24g,1.337314815,0.02,5,324,88.76,0.96
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BaA(PM10),24g,0.452327778,0.004,2.47,360,98.63,1.01
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BaA(PM10),24g,1.385250829,0.0255,4.09,181,49.58,1.01
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BaA(PM10),24g,2.524103261,0.025,12.86,184,50.41,1
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BbF(PM10),24g,2.162988764,0.025,9.211,356,97.53,0.97
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BbF(PM10),24g,3.171977961,0.05,16.473,363,99.45,1.01
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BbF(PM10),24g,2.934116205,0.01363319,9.92032641,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BbF(PM10),24g,1.175514381,0.02225644,5.80351015,359,98.35,0.97
2018,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BbF(PM10),24g,1.57453168,0.005,8.73,363,99.45,0.99
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BbF(PM10),24g,2.699699998,0.09507792,10.41467532,341,93.42,0.88
2018,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BbF(PM10),24g,2.184230769,0.06,11.39,364,99.72,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BbF(PM10),24g,2.544992548,0.25,9.78,361,98.9,0.98
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BbF(PM10),24g,1.651905663,0.05702,6.78365,362,99.17,1
2018,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BbF(PM10),24g,3.198649425,0.124,13.478,348,95.34,0.94
2018,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BbF(PM10),24g,1.410370448,0.065842,5.17495281,357,97.8,0.97
2018,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,BbF(PM10),24g,2.266724948,0.1810589,5.84696406,133,36.43,0.46
2018,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BbF(PM10),24g,2.063537037,0.1,15.8,324,88.76,1.2
2018,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BbF(PM10),24g,1.941583799,0.037,8.6,358,98.08,1.01
2018,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BbF(PM10),24g,5.367756233,0.18,19,361,98.9,1.01
2018,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BbF(PM10),24g,4.411752212,0.092,16,339,92.87,0.92
2018,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BbF(PM10),24g,4.957123288,0.3,16.81,365,100,1.01
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BbF(PM10),24g,1.258518519,0.03,4.82,324,88.76,0.96
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BbF(PM10),24g,0.755444444,0.02,4.3,360,98.63,1.01
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BbF(PM10),24g,4.02960884,0.0388,17.7,181,49.58,1.01
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BbF(PM10),24g,3.025326087,0.14,10,184,50.41,1
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BjF(PM10),24g,0.998511236,0.025,4.488,356,97.53,0.97
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BjF(PM10),24g,1.627090909,0.05,9.568,363,99.45,1.01
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BjF(PM10),24g,2.010460568,0.0026,7.1318543,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BjF(PM10),24g,0.773311031,0.00676596,4.07345501,359,98.35,0.97
2018,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BjF(PM10),24g,1.165606061,0.005,9.3,363,99.45,0.99
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BjF(PM10),24g,1.965231742,0.005,6.89181818,341,93.42,0.88
2018,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BjF(PM10),24g,1.522817308,0.0065,12.72,364,99.72,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BjF(PM10),24g,1.828925651,0.1,7.25,361,98.9,0.98
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BjF(PM10),24g,3.155321768,0.00778,11.20322,362,99.17,1
2018,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BjF(PM10),24g,3.192557471,0.088,11.923,348,95.34,0.94
2018,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BjF(PM10),24g,1.227989755,0.05495474,4.83944701,357,97.8,0.97
2018,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,BjF(PM10),24g,1.331780125,0.15823199,3.63301467,133,36.43,0.46
2018,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BjF(PM10),24g,0.393132716,0.1,1.8,324,88.76,1.2
2018,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BjF(PM10),24g,0.66226257,0.1,4.5,358,98.08,1.01
2018,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BjF(PM10),24g,2.017590028,0.1,9.8,361,98.9,1.01
2018,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BjF(PM10),24g,1.825339233,0.1,7.9,339,92.87,0.92
