Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [µg/m3],Min [µg/m3],Max [µg/m3],Number of measurements,Completeness [%],Summer/Winter Number
2017,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Pb(PM10),24g,0.016146156,0.00052,0.06967,333,91.23,0.99
2017,opolskie,PL1602,strefa opolska,OpGlubRatusz,Pb(PM10),24g,0.014840441,0.00176,0.06355,363,99.45,1.02
2017,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Pb(PM10),24g,0.012267775,0.00294,0.04476,364,99.72,1
2017,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,Pb(PM10),24g,0.016373361,0.00409,0.04619,360,98.63,1.02
2017,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Pb(PM10),24g,0.014687313,0.004,0.03773,361,98.9,1.02
2017,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,Pb(PM10),24g,0.009861271,0.00231,0.03439,354,96.98,0.98
2017,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,Pb(PM10),24g,0.009315659,0.00259,0.02136,364,99.72,1.01
2017,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Pb(PM10),24g,0.004126188,0.00082206,0.01206371,343,93.97,0.9
2017,podlaskie,PL2002,strefa podlaska,PdSuwPulaski,Pb(PM10),24g,0.00355145,0.00038204,0.01365496,343,93.97,0.9
2017,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyJozBema,Pb(PM10),24g,0.00638388,0.001,0.02875,299,81.91,0.88
2017,pomorskie,PL2202,strefa pomorska,PmKosTargo12,Pb(PM10),24g,0.010579807,0.001,0.03823,362,99.17,1
2017,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Pb(PM10),24g,0.024473746,0.00338,0.08174,355,97.26,0.95
2017,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Pb(PM10),24g,0.016631269,0.00379,0.07942,323,88.49,0.92
2017,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,Pb(PM10),24g,0.013934491,0.001,0.07521,334,91.5,1.11
2017,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Pb(PM10),24g,0.025292563,0.00406,0.10503,359,98.35,1.01
2017,śląskie,PL2405,strefa śląska,SlGodGliniki,Pb(PM10),24g,0.004622484,0.001,0.02313,314,86.02,1.23
2017,śląskie,PL2405,strefa śląska,SlPszczBoged,Pb(PM10),24g,0.021045918,0.00209,0.10567,365,100,1.01
2017,śląskie,PL2405,strefa śląska,SlTarnoLitew,Pb(PM10),24g,0.027441538,0.00526,0.08275,364,99.72,1
2017,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,Pb(PM10),24g,0.019614767,0.00361,0.08,365,100,1.01
2017,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Pb(PM10),24g,0.0062,0.001,0.019,355,97.26,1.06
2017,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Pb(PM10),24g,0.007697222,0.001,0.024,360,98.63,1
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGlitajn,Pb(PM10),24g,0.012747945,0.002,0.121,365,100,1.01
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Pb(PM10),24g,0.007455556,0.002,0.023,360,98.63,1.03
2017,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Pb(PM10),24g,0.002630986,0,0.01,355,97.26,1.04
2017,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,Pb(PM10),24g,0.0097759,0.001,0.03894,300,82.19,1.56
2017,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Pb(PM10),24g,0.016939368,0.00429,0.05465,364,99.72,1.01
2017,wielkopolskie,PL3003,strefa wielkopolska,WpGniePaczko,Pb(PM10),24g,0.014467352,0.00119,0.05736,287,78.63,0.61
2017,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,Pb(PM10),24g,0.013231967,0.00393,0.02718,305,83.56,0.82
2017,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,Pb(PM10),24g,0.009108269,0.00206,0.03148,364,99.72,1.01
2017,wielkopolskie,PL3003,strefa wielkopolska,WpTarPodZach,Pb(PM10),24g,0.015633306,0.00242,0.07041,360,98.63,1.02
2017,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,Pb(PM10),24g,0.006413077,0.001,0.03611,182,49.86,1.02
2017,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,Pb(PM10),24g,0.00544264,0.001,0.02293,178,48.76,1.09
2017,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Pb(PM10),24g,0.008305444,0.001,0.03515,180,49.31,1.05
2017,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,Pb(PM10),24g,0.006673911,0.001,0.02881,179,49.04,1.01
2018,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,Pb(PM10),24g,0.0130127,0.00224,0.03049,363,99.45,1.01
2018,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,Pb(PM10),24g,0.041087885,0.00814,0.17826,364,99.72,1.01
2018,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,Pb(PM10),24g,0.016439752,0.00607,0.0375,363,99.45,1.01
2018,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,Pb(PM10),24g,0.031417716,0.00693,0.13663,359,98.35,1.03
2018,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,Pb(PM10),24g,0.011452083,0.00251,0.03805,360,98.63,1
2018,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Pb(PM10),24g,0.010714972,0.00097,0.03418,356,97.53,0.97
2018,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,Pb(PM10),24g,0.019173563,0.00202,0.06045,334,91.5,0.99
2018,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,Pb(PM10),24g,0.019575601,0.00231059,0.05930565,364,99.72,1
2018,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,Pb(PM10),24g,0.00857726,0.0017,0.0213,365,100,1.01
2018,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,Pb(PM10),24g,0.011697523,0.00237792,0.0284932,362,99.17,1.02
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,Pb(PM10),24g,0.009489458,0.0017,0.0218,332,90.95,0.82
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,Pb(PM10),24g,0.007840894,0.00119212,0.01943572,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,Pb(PM10),24g,0.017303014,0.0016,0.0454,365,100,1.01
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,Pb(PM10),24g,0.008898212,0.00119231,0.02550413,361,98.9,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,Pb(PM10),24g,0.007627273,0.0013,0.0205,363,99.45,0.99
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,Pb(PM10),24g,0.014056126,0.00116113,0.04209254,362,99.17,0.99
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,Pb(PM10),24g,0.007424197,0.00118117,0.01942723,360,98.63,0.98
2018,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Pb(PM10),24g,0.004057193,0.00061248,0.01377926,359,98.35,0.97
2018,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,Pb(PM10),24g,0.006629229,0.00035,0.01895,363,99.45,0.99
2018,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,Pb(PM10),24g,0.007357288,0.00129,0.04307,365,100,1.01
2018,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,Pb(PM10),24g,0.007519769,0.00078,0.02376,346,94.79,0.91
2018,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,Pb(PM10),24g,0.005671896,0.00096,0.019,364,99.72,1
2018,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,Pb(PM10),24g,0.012896346,0.00125,0.05892,364,99.72,1.01
2018,lubuskie,PL0803,strefa lubuska,LuSulecDudka,Pb(PM10),24g,0.006876795,0.0014,0.02521,365,100,1.01
2018,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,Pb(PM10),24g,0.017680192,0.00234,0.06824,364,99.72,1.01
2018,lubuskie,PL0803,strefa lubuska,LuZarySzyman,Pb(PM10),24g,0.011879315,0.00113,0.03651,365,100,1.01
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,Pb(PM10),24g,0.014325581,0.003,0.04,344,94.24,0.89
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,Pb(PM10),24g,0.014222535,0.003,0.035,355,97.26,0.97
2018,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,Pb(PM10),24g,0.012828383,0.002,0.032,303,83.01,1.23
2018,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,Pb(PM10),24g,0.014845304,0.003,0.042,362,99.17,0.99
2018,łódzkie,PL1002,strefa łódzka,LdSieraPolna,Pb(PM10),24g,0.01220274,0.003,0.027,365,100,1.01
2018,łódzkie,PL1002,strefa łódzka,LdSkierKonop,Pb(PM10),24g,0.011336986,0.003,0.024,365,100,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,Pb(PM10),24g,0.014183075,0.00693,0.04067,361,98.9,0.98
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,Pb(PM10),24g,0.022541958,0.00404,0.05998,332,90.95,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,Pb(PM10),24g,0.01294864,0.00326,0.03169,353,96.71,0.97
2018,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,Pb(PM10),24g,0.012659518,0.00438,0.04236,353,96.71,0.96
2018,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,Pb(PM10),24g,0.014738098,0.00427,0.04489,347,95.06,1.03
2018,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,Pb(PM10),24g,0.021897123,0.00788,0.07,365,100,1.01
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,Pb(PM10),24g,0.00975895,0.00262,0.01957,362,99.17,1
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,Pb(PM10),24g,0.007681734,0.00294,0.01729,346,94.79,1.1
2018,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,Pb(PM10),24g,0.006608559,0.00174,0.01582,333,91.23,0.84
2018,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,Pb(PM10),24g,0.01003429,0.00243,0.02751,359,98.35,1.01
2018,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,Pb(PM10),24g,0.004293576,0.0008,0.01333,344,94.24,0.9
2018,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,Pb(PM10),24g,0.006665798,0.0017,0.0185,326,89.31,1.17
2018,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,Pb(PM10),24g,0.004681911,0.0008,0.01264,361,98.9,1.02
2018,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,Pb(PM10),24g,0.012228264,0.0019,0.03317,363,99.45,0.99
2018,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,Pb(PM10),24g,0.006595983,0.0008,0.01658,361,98.9,0.98
2018,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,Pb(PM10),24g,0.014803284,0.00314,0.03598,341,93.42,0.98
2018,opolskie,PL1602,strefa opolska,OpZdziePiast,Pb(PM10),24g,0.028899369,0.00282,0.07517,333,91.23,1.11
2018,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,Pb(PM10),24g,0.009655746,0.00241,0.02415,355,97.26,1.03
2018,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,Pb(PM10),24g,0.012765617,0.00315,0.03431,324,88.76,1.2
2018,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,Pb(PM10),24g,0.011526872,0.00331,0.02545,358,98.08,0.97
2018,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,Pb(PM10),24g,0.008424928,0.00195,0.0214,347,95.06,0.91
2018,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,Pb(PM10),24g,0.007153425,0.00216,0.01815,365,100,1.01
2018,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,Pb(PM10),24g,0.014495233,0.00275,0.05989,365,100,1.01
2018,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,Pb(PM10),24g,0.005288858,0.00132698,0.01373926,357,97.8,0.97
2018,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,Pb(PM10),24g,0.005864064,0.0019268,0.01388017,133,36.43,0.46
2018,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdyJozBema,Pb(PM10),24g,0.008212276,0.001,0.02825,246,67.39,0.65
2018,pomorskie,PL2202,strefa pomorska,PmKosTargo12,Pb(PM10),24g,0.010243906,0.001,0.0319,361,98.9,1.01
2018,pomorskie,PL2202,strefa pomorska,PmMalMicki15,Pb(PM10),24g,0.008736212,0,0.02248,359,98.35,1.01
2018,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,Pb(PM10),24g,0.021648904,0.00217,0.07577,365,100,1.01
2018,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,Pb(PM10),24g,0.01404,0.00073,0.07072,364,99.72,1.01
2018,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,Pb(PM10),24g,0.008322564,0.001,0.0523,351,96.16,1.09
2018,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,Pb(PM10),24g,0.01921072,0.001,0.077,347,95.06,0.91
2018,śląskie,PL2405,strefa śląska,SlGodGliniki,Pb(PM10),24g,0.002428348,0.001,0.01136,339,92.87,1.08
2018,śląskie,PL2405,strefa śląska,SlPszczBoged,Pb(PM10),24g,0.016509668,0.001,0.08054,361,98.9,1.02
2018,śląskie,PL2405,strefa śląska,SlTarnoLitew,Pb(PM10),24g,0.028805534,0.00265,0.15388,365,100,1.01
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,Pb(PM10),24g,0.018296429,0.00598,0.04043,140,38.35,0.56
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,Pb(PM10),24g,0.011585833,0.00454,0.044,168,46.02,0.85
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,Pb(PM10),24g,0.006671019,0.00125,0.01584,324,88.76,0.96
2018,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,Pb(PM10),24g,0.007588877,0,0.02458,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmGlitajn,Pb(PM10),24g,0.016975644,0.00228,0.13532,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,Pb(PM10),24g,0.007370822,0.00229,0.01618,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,Pb(PM10),24g,0.002636111,0,0.008,360,98.63,1.01
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,Pb(PM10),24g,0.012279943,0.0031,0.03464,351,96.16,1.05
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,Pb(PM10),24g,0.015356105,0.00245,0.0594,362,99.17,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpGniePaczko,Pb(PM10),24g,0.011224825,0.00108,0.03908,342,93.69,1.12
2018,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,Pb(PM10),24g,0.011574744,0.00289,0.0423,312,85.47,1.42
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,Pb(PM10),24g,0.006909366,0.00139,0.01986,363,99.45,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpTarPodZach,Pb(PM10),24g,0.010490496,0.00025,0.03984,363,99.45,1.01
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,Pb(PM10),24g,0.006134615,0.001,0.01967,182,49.86,1.02
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,Pb(PM10),24g,0.00458,0.001,0.01188,182,49.86,1.02
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,Pb(PM10),24g,0.006486923,0.001,0.01544,182,49.86,1.02
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,Pb(PM10),24g,0.004477308,0.001,0.01299,182,49.86,1.02
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,Pb(PM10),24g,0.012600225,0.00477,0.03095,355,97.26,1.04
2019,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,Pb(PM10),24g,0.034238034,0.00714,0.07843,351,96.16,0.93
2019,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,Pb(PM10),24g,0.015868055,0.00085,0.04412,365,100,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,Pb(PM10),24g,0.029440672,0.00937,0.11345,357,97.8,1.03
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJaworMOB,Pb(PM10),24g,0.014367874,0.00166,0.06013,334,91.5,0.89
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,Pb(PM10),24g,0.0099175,0.00259,0.02436,360,98.63,1
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,Pb(PM10),24g,0.008081459,0.00113,0.03871,329,90.13,0.89
2019,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,Pb(PM10),24g,0.017007479,0.00125,0.04693,353,96.71,1.03
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,Pb(PM10),24g,0.012470433,0.00223802,0.04718505,365,100,1.01
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,Pb(PM10),24g,0.006260548,0.0019,0.0159,365,100,1.01
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,Pb(PM10),24g,0.007003976,0.00183909,0.01839083,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,Pb(PM10),24g,0.0063875,0.0014,0.0158,360,98.63,1.03
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,Pb(PM10),24g,0.005878593,0.00107803,0.01772513,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,Pb(PM10),24g,0.011297778,0.0012,0.0443,360,98.63,1.03
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,Pb(PM10),24g,0.005990727,0.00091232,0.01974821,358,98.08,0.97
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,Pb(PM10),24g,0.005183791,0.0008,0.0171,364,99.72,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,Pb(PM10),24g,0.010346103,0.00155508,0.02871718,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,Pb(PM10),24g,0.004987984,0.00155417,0.01139728,356,97.53,1.06
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,Pb(PM10),24g,0.002153193,0.00033952,0.00870673,353,96.71,1.04
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,Pb(PM10),24g,0.004960932,0.00087,0.01483,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,Pb(PM10),24g,0.004659146,0.00079,0.01324,363,99.45,1.02
