Year,Voivodeship,Zone code,Zone name,Station code,Indicator,Averaging Time,Mean [ng/m3],Min [ng/m3],Max [ng/m3],Number of measurements,Completeness [%],Summer/Winter Number
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,BaP(PM10),24g,4.787019178,0.1,20.64,365,100,1.01
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakTelime,BaP(PM10),24g,8.008881119,0.2,23.76,143,39.17,0.66
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,BaP(PM10),24g,5.512974504,0.09,23.58,353,96.71,0.97
2018,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakZloRog,BaP(PM10),24g,5.136966942,0.14,24.549,363,99.45,1.02
2018,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,BaP(PM10),24g,3.828640227,0.1,21.11,353,96.71,0.96
2018,małopolskie,PL1203,strefa małopolska,MpBochKonfed,BaP(PM10),24g,7.177944598,0.2,30.57,361,98.9,0.99
2018,małopolskie,PL1203,strefa małopolska,MpGorlKrasin,BaP(PM10),24g,3.014217877,0.08,17.41,358,98.08,1.01
2018,małopolskie,PL1203,strefa małopolska,MpMuszynZloc,BaP(PM10),24g,2.03473487,0.05,11.788,347,95.06,1.12
2018,małopolskie,PL1203,strefa małopolska,MpNiepo3Maja,BaP(PM10),24g,6.910914286,0.18,26.93,350,95.89,1.07
2018,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,BaP(PM10),24g,9.718760807,0.23,49.87,347,95.06,1.03
2018,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,BaP(PM10),24g,18.284147059,0.51,70.21,340,93.15,0.9
2018,małopolskie,PL1203,strefa małopolska,MpOswiecBema,BaP(PM10),24g,8.451603352,0.3,41.74,358,98.08,1.05
2018,małopolskie,PL1203,strefa małopolska,MpSuchaNiesz,BaP(PM10),24g,12.724325373,0.08,44.69,335,91.78,0.87
2018,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,BaP(PM10),24g,2.082293578,0.1,14.333,327,89.58,1.27
2018,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,BaP(PM10),24g,4.852328767,0.1,17.31,365,100,1.01
2018,małopolskie,PL1203,strefa małopolska,MpTuchChopin,BaP(PM10),24g,9.698547945,0.22,48.4,365,100,1.01
2018,małopolskie,PL1203,strefa małopolska,MpZakopaSien,BaP(PM10),24g,7.55140056,0.32,36.27,357,97.8,1.02
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BaP(PM10),24g,1.503483481,0.005,6.21878,362,99.17,1
2018,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,BaP(PM10),24g,1.384434191,0.00985,5.98856,346,94.79,1.1
2018,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,BaP(PM10),24g,1.567276216,0.04146,6.71701,333,91.23,0.84
2018,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,BaP(PM10),24g,2.758349721,0.05702,14.44214,359,98.35,1.01
2018,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,BaP(PM10),24g,0.799852413,0.005,5.01118,344,94.24,0.9
2018,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,BaP(PM10),24g,1.823959356,0.0228,8.05049,326,89.31,1.17
2018,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,BaP(PM10),24g,4.02818875,0.02333,19.91046,352,96.43,0.93
2018,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,BaP(PM10),24g,1.711056731,0.01503,6.6115,361,98.9,1.02
2018,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,BaP(PM10),24g,5.185431598,0.03637,25.22333,363,99.45,0.99
2018,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,BaP(PM10),24g,2.751656325,0.03531,10.13668,351,96.16,1.01
2018,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,BaP(PM10),24g,3.098721357,0.01037,12.47182,361,98.9,0.98
2018,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BaP(PM10),24g,3.434813218,0.062,15.551,348,95.34,0.94
2018,opolskie,PL1602,strefa opolska,OpKluczMicki,BaP(PM10),24g,2.929359133,0.106,12.106,323,88.49,1.31
2018,opolskie,PL1602,strefa opolska,OpZdziePiast,BaP(PM10),24g,9.889546547,0.202,32.35,333,91.23,1.11
2018,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,BaP(PM10),24g,3.193059155,0.1,21.7,355,97.26,1.03
2018,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,BaP(PM10),24g,7.073797143,0.1,46,350,95.89,0.94
2018,podkarpackie,PL1802,strefa podkarpacka,PkIwonZdrRab,BaP(PM10),24g,1.601197222,0.1,9.5,360,98.63,0.99
2018,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,BaP(PM10),24g,3.928977901,0.1,24.5,362,99.17,1
2018,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BaP(PM10),24g,2.763814815,0.1,24.5,324,88.76,1.2
2018,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,BaP(PM10),24g,3.377,0.1,18.9,358,98.08,0.97
2018,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,BaP(PM10),24g,3.315058333,0.1,13.4,360,98.63,0.99
2018,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,BaP(PM10),24g,3.124630137,0.1,12.2,365,100,1.01
2018,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,BaP(PM10),24g,3.414060519,0.1,13.5,347,95.06,0.91
2018,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,BaP(PM10),24g,1.684561644,0.1,11.2,365,100,1.01
2018,podkarpackie,PL1802,strefa podkarpacka,PkSanoSadowa,BaP(PM10),24g,2.466426997,0.1,10.9,363,99.45,0.99
2018,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,BaP(PM10),24g,2.126953425,0.1,10.1,365,100,1.01
2018,podkarpackie,PL1802,strefa podkarpacka,PkTarnDabrow,BaP(PM10),24g,2.973440443,0.1,12.4,361,98.9,1.03
2018,podlaskie,PL2001,Aglomeracja Białostocka,PdBialWaszyn,BaP(PM10),24g,1.472754905,0.02971568,6.19512272,357,97.8,0.97
2018,podlaskie,PL2002,strefa podlaska,PdSuwPulaskp,BaP(PM10),24g,2.116289444,0.12917956,5.84696406,133,36.43,0.46
2018,pomorskie,PL2201,Aglomeracja Trójmiejska,PmGdaLecz08m,BaP(PM10),24g,2.049446927,0.035,8.7,358,98.08,1.01
2018,pomorskie,PL2202,strefa pomorska,PmKosTargo12,BaP(PM10),24g,6.503545706,0.17,23,361,98.9,1.01
2018,pomorskie,PL2202,strefa pomorska,PmWejhPlWejh,BaP(PM10),24g,5.442955752,0.076,20,339,92.87,0.92
2018,śląskie,PL2401,Aglomeracja Górnośląska,SlDabro1000L,BaP(PM10),24g,5.124033149,0.11,16,181,49.58,0.99
2018,śląskie,PL2401,Aglomeracja Górnośląska,SlKatoKossut,BaP(PM10),24g,4.728794521,0.19,16.55,365,100,1.01
2018,śląskie,PL2402,Aglomeracja Rybnicko-Jastrzębska,SlRybniBorki,BaP(PM10),24g,13.195150685,0.31,49.71,365,100,1.01
2018,śląskie,PL2403,miasto Bielsko-Biała,SlBielKossak,BaP(PM10),24g,4.466324786,0.15,20.13,351,96.16,1.09
2018,śląskie,PL2404,miasto Częstochowa,SlCzestoBacz,BaP(PM10),24g,3.015619597,0.02,9.7,347,95.06,0.91
2018,śląskie,PL2405,strefa śląska,SlGodGliniki,BaP(PM10),24g,9.261705882,0.17,54.18,340,93.15,1.07
2018,śląskie,PL2405,strefa śląska,SlKnurJedNar,BaP(PM10),24g,6.915745856,0.26,20.83,181,49.58,1.01
2018,śląskie,PL2405,strefa śląska,SlPszczBoged,BaP(PM10),24g,9.068547486,0.34,34.24,179,49.04,1.03
2018,śląskie,PL2405,strefa śląska,SlTarnoLitew,BaP(PM10),24g,4.404043716,0.14,14.63,183,50.13,1.01
2018,śląskie,PL2405,strefa śląska,SlZawSkloCur,BaP(PM10),24g,3.877394366,0.2,13.97,142,38.9,1.68
2018,śląskie,PL2405,strefa śląska,SlZywieKoper,BaP(PM10),24g,7.993430233,0.2,40.13,344,94.24,1.08
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielJagiel,BaP(PM10),24g,7.277285714,0.17,53.58,70,19.17,0.56
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielKusoci,BaP(PM10),24g,3.5248,0.06,45.34,125,34.24,1.02
2018,świętokrzyskie,PL2601,miasto Kielce,SkKielTargow,BaP(PM10),24g,3.314166667,0.08,23.16,84,23.01,0.87
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkBuskRokosz,BaP(PM10),24g,3.921065574,0.06,26.72,122,33.42,1.03
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkKonsGranatMOB,BaP(PM10),24g,4.182213115,0.09,44.22,122,33.42,1.07
2018,świętokrzyskie,PL2602,strefa świętokrzyska,SkStaraZlota,BaP(PM10),24g,5.00147541,0.04,33.81,122,33.42,1.07
2018,warmińsko-mazurskie,PL2801,miasto Olsztyn,WmOlsPuszkin,BaP(PM10),24g,1.489320988,0.02,5.81,324,88.76,0.96
2018,warmińsko-mazurskie,PL2802,miasto Elbląg,WmElbBazynsk,BaP(PM10),24g,1.997890411,0,9.4,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmIlawAnders,BaP(PM10),24g,3.296545961,0.05,11.83,359,98.35,0.97
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmNiTraugutt,BaP(PM10),24g,3.257863014,0.06,13.3,365,100,1.01
2018,warmińsko-mazurskie,PL2803,strefa warmińsko-mazurska,WmPuszczaBor,BaP(PM10),24g,0.515375,0.01,2.91,360,98.63,1.01
2018,wielkopolskie,PL3001,Aglomeracja Poznańska,WpPoznChwial,BaP(PM10),24g,2.881622093,0.0298,11,172,47.12,0.95
2018,wielkopolskie,PL3002,miasto Kalisz,WpKaliSawick,BaP(PM10),24g,2.723966942,0.15,10.72,363,99.45,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpGniePaczko,BaP(PM10),24g,4.109074011,0.0325,17,177,48.49,1.01
2018,wielkopolskie,PL3003,strefa wielkopolska,WpLeszKiepur,BaP(PM10),24g,2.052388889,0.15,9.61,360,98.63,1.02
2018,wielkopolskie,PL3003,strefa wielkopolska,WpOstWieWyso,BaP(PM10),24g,3.437092652,0.15,16.27,313,85.75,1.41
2018,wielkopolskie,PL3003,strefa wielkopolska,WpPilaKusoci,BaP(PM10),24g,2.997796133,0.0262,10.6,181,49.58,1.01
2018,wielkopolskie,PL3003,strefa wielkopolska,WpWagrowLipo,BaP(PM10),24g,2.929460684,0.0117,11.5,351,96.16,0.94
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczAndr01,BaP(PM10),24g,2.822391304,0.05,12.39,184,50.41,1
2018,zachodniopomorskie,PL3201,Aglomeracja Szczecińska,ZpSzczPils02,BaP(PM10),24g,2.202391304,0.05,9.47,184,50.41,1
2018,zachodniopomorskie,PL3202,miasto Koszalin,ZpKoszSpasow,BaP(PM10),24g,1.67625,0.05,6,184,50.41,1
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpKolZolkiew,BaP(PM10),24g,1.24839779,0.05,4.89,181,49.58,1.03
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpMyslZaBram,BaP(PM10),24g,4.8425,0.05,16.51,184,50.41,1
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczec1Maj,BaP(PM10),24g,2.778097826,0.05,9.08,184,50.41,1
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpSzczecPrze,BaP(PM10),24g,6.152880435,0.17,23.53,184,50.41,1
2018,zachodniopomorskie,PL3203,strefa zachodniopomorska,ZpWiduBulRyb,BaP(PM10),24g,3.954076087,0.18,19.45,184,50.41,1
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocOrzech,BaP(PM10),24g,1.429555224,0.05,7.773,335,91.78,1.11
2019,dolnośląskie,PL0201,Aglomeracja Wrocławska,DsWrocWybCon,BaP(PM10),24g,1.638067989,0.05,8.789,353,96.71,1.05
2019,dolnośląskie,PL0202,miasto Legnica,DsLegAlRzecz,BaP(PM10),24g,2.594404959,0.05,13.547,363,99.45,1.02
2019,dolnośląskie,PL0203,miasto Wałbrzych,DsWalbrzWyso,BaP(PM10),24g,3.776402204,0.243,21.375,363,99.45,1.02
2019,dolnośląskie,PL0204,strefa dolnośląska,DsDusznikMOB,BaP(PM10),24g,2.325572271,0.05,15.817,339,92.87,0.97
2019,dolnośląskie,PL0204,strefa dolnośląska,DsGlogWiStwo,BaP(PM10),24g,1.909614085,0.05,9.716,355,97.26,1.04
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJaworMOB,BaP(PM10),24g,2.219868263,0.05,10.163,334,91.5,0.89
2019,dolnośląskie,PL0204,strefa dolnośląska,DsJelGorSoko,BaP(PM10),24g,2.343368715,0.05,11.487,358,98.08,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsNowRudJezi,BaP(PM10),24g,8.13430625,0.05,42.789,320,87.67,1.32
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOlawZolnAK,BaP(PM10),24g,1.60456051,0.05,8.834,314,86.02,1.33
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOlesBrzozo,BaP(PM10),24g,2.018031161,0.05,8.744,353,96.71,1.08
2019,dolnośląskie,PL0204,strefa dolnośląska,DsOsieczow21,BaP(PM10),24g,1.290730887,0.025,6.568,327,89.58,0.9
2019,dolnośląskie,PL0204,strefa dolnośląska,DsPolKasztan,BaP(PM10),24g,1.360696884,0.05,8.784,353,96.71,1.03
2019,dolnośląskie,PL0204,strefa dolnośląska,DsSwidnFolwa,BaP(PM10),24g,2.47369209,0.05,14.473,354,96.98,1.02
2019,dolnośląskie,PL0204,strefa dolnośląska,DsSzczaKolej,BaP(PM10),24g,3.940559767,0.257,22.202,343,93.97,1.02
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZgorBohGet,BaP(PM10),24g,1.725759777,0.025,8.332,358,98.08,1.01
2019,dolnośląskie,PL0204,strefa dolnośląska,DsZlotoStasz,BaP(PM10),24g,1.871148997,0.05,10.846,349,95.61,1.02
2019,kujawsko-pomorskie,PL0401,Aglomeracja Bydgoska,KpBydWarszaw,BaP(PM10),24g,2.545387596,0.05125828,9.89081173,365,100,1.01
2019,kujawsko-pomorskie,PL0402,miasto Toruń,KpToruDziewu,BaP(PM10),24g,1.48536257,0.0416,5.1277,358,98.08,0.97
2019,kujawsko-pomorskie,PL0403,miasto Włocławek,KpWloclGniaz,BaP(PM10),24g,2.007762387,0.04242842,7.94691008,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpBrodKochan,BaP(PM10),24g,2.674231492,0.0796,9.5482,362,99.17,1.02
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpCiechTezni,BaP(PM10),24g,1.856312482,0.03654111,9.95284838,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpGrudSienki,BaP(PM10),24g,3.055131389,0.0427,9.73,360,98.63,1.03
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpInowSolank,BaP(PM10),24g,1.438136245,0.03815,7.37059284,358,98.08,0.97
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpKoniczynka,BaP(PM10),24g,1.344928571,0.0182,5.5809,364,99.72,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpNaklSkargi,BaP(PM10),24g,4.143335734,0.07878991,19.6354992,365,100,1.01
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpWieniZdroj,BaP(PM10),24g,1.249888348,0.02269095,5.29973553,356,97.53,1.06
2019,kujawsko-pomorskie,PL0404,strefa kujawsko - pomorska,KpZielBoryTu,BaP(PM10),24g,0.549053159,0.00242847,2.97461017,353,96.71,1.04
2019,lubelskie,PL0601,Aglomeracja Lubelska,LbLubSliwins,BaP(PM10),24g,1.612,0.02,5.9,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbBiaPodOrze,BaP(PM10),24g,3.751671233,0.06,13.42,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbChelPolan,BaP(PM10),24g,1.881342466,0.07,7.09,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbKrasKoszar,BaP(PM10),24g,2.563671233,0.05,9.78,365,100,1.01
2019,lubelskie,PL0602,strefa lubelska,LbZamoHrubie,BaP(PM10),24g,2.238657534,0.04,9.18,365,100,1.01
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzKosGdy,BaP(PM10),24g,4.210415512,0.02,23.28,361,98.9,0.98
2019,lubuskie,PL0801,miasto Gorzów Wielkopolski,LuGorzPilsud,BaP(PM10),24g,2.584203297,0.04,15.96,364,99.72,1
2019,lubuskie,PL0802,miasto Zielona Góra,LuZielKrotka,BaP(PM10),24g,3.254233516,0.03,20.05,364,99.72,1.01
2019,lubuskie,PL0803,strefa lubuska,LuNowaSolMOB,BaP(PM10),24g,7.083820937,0.06,31.54,363,99.45,1.02
2019,lubuskie,PL0803,strefa lubuska,LuSulecDudka,BaP(PM10),24g,4.159173554,0.12,17.55,363,99.45,0.99
2019,lubuskie,PL0803,strefa lubuska,LuWsKaziWiel,BaP(PM10),24g,6.262849315,0.07,30.12,365,100,1.01
2019,lubuskie,PL0803,strefa lubuska,LuZarySzyman,BaP(PM10),24g,2.970864023,0.05,13.25,353,96.71,1.08
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzLegion,BaP(PM10),24g,2.670399289,0.06019481,10.41355844,365,100,1.01
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdLodzRudzka,BaP(PM10),24g,3.674191028,0.05761039,13.75122078,361,98.9,0.99
2019,łódzkie,PL1001,Aglomeracja Łódzka,LdPabiKilins,BaP(PM10),24g,2.191566106,0.06844156,7.77787013,305,83.56,1.5
2019,łódzkie,PL1002,strefa łódzka,LdBelchatEdward,BaP(PM10),24g,1.704629338,0.04472727,5.85750649,358,98.08,0.99
2019,łódzkie,PL1002,strefa łódzka,LdBrzeReform,BaP(PM10),24g,4.618172051,0.10820779,17.61849351,363,99.45,0.99
2019,łódzkie,PL1002,strefa łódzka,LdKutnKosciu,BaP(PM10),24g,2.047973622,0.06576623,8.944,364,99.72,1
2019,łódzkie,PL1002,strefa łódzka,LdLowiczSien,BaP(PM10),24g,3.129691562,0.04220779,12.14649351,365,100,1.01
2019,łódzkie,PL1002,strefa łódzka,LdOpocCurieSk,BaP(PM10),24g,4.039910615,0.07605195,13.7238961,358,98.08,0.97
2019,łódzkie,PL1002,strefa łódzka,LdParzniUjWo,BaP(PM10),24g,1.293692654,0.03119481,4.50690909,365,100,1.01
2019,łódzkie,PL1002,strefa łódzka,LdPioTrKraPr,BaP(PM10),24g,4.08148522,0.07527273,16.51345455,362,99.17,1.02
2019,łódzkie,PL1002,strefa łódzka,LdRadomsRoln,BaP(PM10),24g,4.887801572,0.13006494,18.18181818,362,99.17,1.02
2019,łódzkie,PL1002,strefa łódzka,LdRawaNiepod,BaP(PM10),24g,3.25552796,0.09363636,13.55937662,363,99.45,1.02
2019,łódzkie,PL1002,strefa łódzka,LdSieraPolna,BaP(PM10),24g,2.895572257,0.08181818,11.25,345,94.52,0.96
2019,łódzkie,PL1002,strefa łódzka,LdSkierKonop,BaP(PM10),24g,3.50564507,0.08584416,12.66581818,364,99.72,1
2019,łódzkie,PL1002,strefa łódzka,LdToMaSwAnto,BaP(PM10),24g,3.434839112,0.0774026,12.23025974,363,99.45,1.02
2019,łódzkie,PL1002,strefa łódzka,LdUniejTermy,BaP(PM10),24g,1.682541917,0.03,8.60628571,345,94.52,0.9
2019,łódzkie,PL1002,strefa łódzka,LdWieluPOW12,BaP(PM10),24g,2.863180786,0.09337662,10.13953247,365,100,1.01
2019,łódzkie,PL1002,strefa łódzka,LdZduWoKrole,BaP(PM10),24g,3.789716058,0.07119481,12.74825974,359,98.35,1.04
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakAlKras,BaP(PM10),24g,4.631972603,0.16,18.11,365,100,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBujaka,BaP(PM10),24g,3.94353726,0.1197,17.7596,365,100,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakBulwar,BaP(PM10),24g,4.733482143,0.18,15.42,336,92.05,1.02
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakOsPias,BaP(PM10),24g,4.086794521,0.09,15.7,365,100,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakSwoszo,BaP(PM10),24g,4.23239011,0.1,17.31,364,99.72,1.01
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakWadow,BaP(PM10),24g,4.602653631,0.12,19.54,358,98.08,1.05
2019,małopolskie,PL1201,Aglomeracja Krakowska,MpKrakZloRog,BaP(PM10),24g,4.755479452,0.1,17.32,365,100,1.01
2019,małopolskie,PL1202,miasto Tarnów,MpTarBitStud,BaP(PM10),24g,3.315945205,0.06,18.42,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpBochKonfed,BaP(PM10),24g,5.965900277,0.09,23.65,361,98.9,0.98
2019,małopolskie,PL1203,strefa małopolska,MpGorlKrasin,BaP(PM10),24g,2.707917808,0.1,15.61,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpKrynicDiet,BaP(PM10),24g,2.13015015,0.09,9.8,333,91.23,1.04
2019,małopolskie,PL1203,strefa małopolska,MpNiepo3Maja,BaP(PM10),24g,4.964856322,0.09,20.44,348,95.34,1.11
2019,małopolskie,PL1203,strefa małopolska,MpNoSaczNadb,BaP(PM10),24g,9.812802198,0.29,43.89,364,99.72,1.01
2019,małopolskie,PL1203,strefa małopolska,MpNoTargPSlo,BaP(PM10),24g,17.780278552,0.35,95.65,359,98.35,1.04
2019,małopolskie,PL1203,strefa małopolska,MpOlkuCegiel,BaP(PM10),24g,7.757102273,0.16,30.61,352,96.43,1.08
2019,małopolskie,PL1203,strefa małopolska,MpOswiecBema,BaP(PM10),24g,7.414821918,0.12,29.61,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpSuchaNiesz,BaP(PM10),24g,11.172022792,0.1,38.32,351,96.16,1.01
2019,małopolskie,PL1203,strefa małopolska,MpSzymbaGorl,BaP(PM10),24g,1.619248555,0.06,10.9,346,94.79,0.94
2019,małopolskie,PL1203,strefa małopolska,MpTrzebOsZWM,BaP(PM10),24g,4.877863014,0.17,16.41,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpTuchChopin,BaP(PM10),24g,8.128021978,0.17,33.04,364,99.72,1
2019,małopolskie,PL1203,strefa małopolska,MpZabieWapie,BaP(PM10),24g,7.764931507,0.08,30.21,365,100,1.01
2019,małopolskie,PL1203,strefa małopolska,MpZakopaSien,BaP(PM10),24g,5.748138889,0.2,23.45,360,98.63,0.99
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAKrzywo,BaP(PM10),24g,1.032694945,0.00726,4.45304,362,99.17,1.02
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarAlNiepo,BaP(PM10),24g,1.017451176,0.01348,4.47813,357,97.8,1.05
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarBajkowa,BaP(PM10),24g,2.08545743,0.02799,6.93055,358,98.08,1.03
2019,mazowieckie,PL1401,Aglomeracja Warszawska,MzWarChrosci,BaP(PM10),24g,1.306643966,0.00985,5.20705,353,96.71,1.06
2019,mazowieckie,PL1402,miasto Płock,MzPlocKroJad,BaP(PM10),24g,1.076858802,0.00518,5.50699,359,98.35,1.01
2019,mazowieckie,PL1403,miasto Radom,MzRad25Czerw,BaP(PM10),24g,2.213925836,0.02124,10.79544,365,100,1.01
2019,mazowieckie,PL1404,strefa mazowiecka,MzGutyDuCzer,BaP(PM10),24g,0.627804866,0.00987,2.94222,335,91.78,1.16
2019,mazowieckie,PL1404,strefa mazowiecka,MzKonJezMos,BaP(PM10),24g,1.536694502,0.02953,7.1344,311,85.2,1.19
2019,mazowieckie,PL1404,strefa mazowiecka,MzLegZegrzyn,BaP(PM10),24g,2.694827225,0.01814,11.92748,364,99.72,1
2019,mazowieckie,PL1404,strefa mazowiecka,MzMinMazKaziMOB,BaP(PM10),24g,2.322626901,0.01813,7.11821,342,93.69,0.93
2019,mazowieckie,PL1404,strefa mazowiecka,MzOstroHalle,BaP(PM10),24g,1.190246301,0.009,6.14752,365,100,1.01
2019,mazowieckie,PL1404,strefa mazowiecka,MzOtwoBrzozo,BaP(PM10),24g,3.178875237,0.02857,9.34053,359,98.35,0.97
2019,mazowieckie,PL1404,strefa mazowiecka,MzPiasPulask,BaP(PM10),24g,2.206385964,0.00675,7.94737,337,92.32,0.9
2019,mazowieckie,PL1404,strefa mazowiecka,MzSiedKonars,BaP(PM10),24g,2.028047747,0.05183,7.03883,364,99.72,1
2019,opolskie,PL1601,miasto Opole,OpOpoleOsAKr,BaP(PM10),24g,3.18078022,0.057,14.903,364,99.72,1.01
2019,opolskie,PL1602,strefa opolska,OpNysaRodzie,BaP(PM10),24g,4.443520661,0.049,23.327,363,99.45,1.02
2019,opolskie,PL1602,strefa opolska,OpPrudPodgor,BaP(PM10),24g,3.62607932,0.055,16.669,353,96.71,1.08
2019,opolskie,PL1602,strefa opolska,OpZdziePiast,BaP(PM10),24g,9.536300283,0.07,33.698,353,96.71,1.08
2019,podkarpackie,PL1801,miasto Rzeszów,PkRzeszRejta,BaP(PM10),24g,2.413547945,0.1,13.6,365,100,1.01
2019,podkarpackie,PL1802,strefa podkarpacka,PkDebiGrottg,BaP(PM10),24g,4.316421488,0.1,22,363,99.45,0.99
2019,podkarpackie,PL1802,strefa podkarpacka,PkHorZdrParkMOB,BaP(PM10),24g,2.124812317,0.1,7,341,93.42,1.16
2019,podkarpackie,PL1802,strefa podkarpacka,PkIwonZdrRab,BaP(PM10),24g,1.006664773,0.1,5.2,352,96.43,0.97
2019,podkarpackie,PL1802,strefa podkarpacka,PkJarosPruch,BaP(PM10),24g,2.709414365,0.1,11.8,362,99.17,1
2019,podkarpackie,PL1802,strefa podkarpacka,PkJasloSikor,BaP(PM10),24g,2.50015427,0.1,12.2,363,99.45,0.99
2019,podkarpackie,PL1802,strefa podkarpacka,PkKrosKletow,BaP(PM10),24g,2.427842541,0.1,11.2,362,99.17,0.99
2019,podkarpackie,PL1802,strefa podkarpacka,PkMielPogodn,BaP(PM10),24g,2.413077994,0.1,12.9,359,98.35,1.04
2019,podkarpackie,PL1802,strefa podkarpacka,PkNiskoSzkla,BaP(PM10),24g,2.551687671,0.1,9.2,365,100,1.01
2019,podkarpackie,PL1802,strefa podkarpacka,PkPrzemGrunw,BaP(PM10),24g,1.956497175,0.1,11.6,354,96.98,1.06
2019,podkarpackie,PL1802,strefa podkarpacka,PkRymZdrPark,BaP(PM10),24g,1.090431429,0.1,6,350,95.89,1.1
2019,podkarpackie,PL1802,strefa podkarpacka,PkSanoSadowa,BaP(PM10),24g,1.737656425,0.1,6.1,358,98.08,1.05
2019,podkarpackie,PL1802,strefa podkarpacka,PkStWolWoPol,BaP(PM10),24g,1.611956164,0.1,6.3,365,100,1.01
