Data*Warszawa - ul. Krzywoń (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - al. Niepodległości (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - al. Niepodległości (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Bajkowa (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Bajkowa (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Chrościckiego (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Chrościckiego (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Tołstoja (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Wokalna (pył zawieszony PM10 [jednostka ug/m3])
2022-10-01 01:00,26.7,34.1,27.3, ,31.6,27.0,36.5,31.9,32.0,
2022-10-01 02:00  ,28.0,   ,37.1,33.6,31.3,
2022-10-01 03:00  ,31.7,   ,38.6,33.8,32.6,
2022-10-01 04:00  ,42.2,   ,40.2,32.3,48.9,
2022-10-01 05:00  ,39.2,   ,40.8,33.2,39.7,
2022-10-01 06:00  ,35.7,   ,39.0,33.6,39.9,
2022-10-01 07:00  ,39.6,   ,39.7,34.1,39.5,
2022-10-01 08:00  ,43.0,   ,45.5,26.0,39.0,
2022-10-01 09:00  ,38.2,   ,34.8,23.2,30.2,
2022-10-01 10:00  ,32.9,   ,25.1,19.3,23.6,
2022-10-01 11:00  ,29.7,   ,21.6,17.6,22.7,
2022-10-01 12:00  ,33.3,   ,19.3,17.2,21.5,
2022-10-01 13:00  ,30.1,   ,16.8,15.6,17.4,
2022-10-01 14:00  ,20.8,   ,14.8,14.8,13.6,
2022-10-01 15:00  ,17.7,   ,12.2,13.0,10.6,
2022-10-01 16:00  ,18.8,   ,14.1,15.1,13.2,
2022-10-01 17:00  ,27.0,   ,18.5,17.9,17.0,
2022-10-01 18:00  ,32.5,   ,22.4,18.8,18.5,
2022-10-01 19:00  ,29.1,   ,25.1,21.6,23.0,
2022-10-01 20:00  ,41.9,   ,31.2,22.8,25.8,
2022-10-01 21:00  ,36.9,   ,33.6,24.2,29.4,
2022-10-01 22:00  ,50.2,   ,33.2,28.1,31.5,
2022-10-01 23:00  ,34.4,   ,27.7,23.0,29.6,
2022-10-02 00:00  ,22.1,   ,16.0,14.4,15.7,
2022-10-02 01:00,13.4,15.8,13.7, ,12.7,12.3,9.0,11.7,10.8,
2022-10-02 02:00  ,11.3,   ,8.8,14.2,11.0,
2022-10-02 03:00  ,14.2,   ,11.1,15.6,13.7,
2022-10-02 04:00  ,14.4,   ,13.1,17.1,14.0,
2022-10-02 05:00  ,15.8,   ,14.3,17.4,16.6,
2022-10-02 06:00  ,16.4,   ,17.2,14.9,16.8,
2022-10-02 07:00  ,15.2,   ,16.2,11.0,16.5,
2022-10-02 08:00  ,13.4,   ,13.8,10.1,14.9,
2022-10-02 09:00  ,11.9,   ,9.5,7.7,12.9,
2022-10-02 10:00  ,11.4,   ,6.3,7.1,10.1,
2022-10-02 11:00  ,11.2,   ,6.8,7.8,9.7,
2022-10-02 12:00  ,20.6,   ,7.4,6.4,9.4,
2022-10-02 13:00  ,13.8,   ,7.2,6.4,10.8,
2022-10-02 14:00  ,10.6,   ,5.5,6.9,8.2,
2022-10-02 15:00  ,12.3,   ,9.7,7.0,9.4,
2022-10-02 16:00  ,11.5,   ,13.1,8.0,10.4,
2022-10-02 17:00  ,16.5,   ,9.9,9.7,11.9,
2022-10-02 18:00  ,20.2,   ,13.1,13.7,13.9,
2022-10-02 19:00  ,25.6,   ,20.8,19.0,15.3,
2022-10-02 20:00  ,39.2,   ,27.0,17.0,19.4,
2022-10-02 21:00  ,29.6,   ,14.0,7.1,19.5,
2022-10-02 22:00  ,10.4,   ,9.1,7.5,10.2,
2022-10-02 23:00  ,10.9,   ,6.1,6.0,12.3,
