Data*Warszawa - ul. Chrościckiego (ozon [jednostka ug/m3])*Warszawa - ul. Kondratowicza (ozon [jednostka ug/m3])*Warszawa - IMiGW (ozon [jednostka ug/m3])
2022-07-01 01:00, ,59.5,44.8,
2022-07-01 02:00, ,56.7,60.0,
2022-07-01 03:00, ,52.4,45.1,
2022-07-01 04:00, ,43.3,46.3,
2022-07-01 05:00, ,33.1,31.4,
2022-07-01 06:00, ,35.1,21.8,
2022-07-01 07:00, ,60.1,52.6,
2022-07-01 08:00, ,76.1,72.5,
2022-07-01 09:00, ,92.7,94.3,
2022-07-01 10:00, ,105.1,115.9,
2022-07-01 11:00, ,105.3,107.4,
2022-07-01 12:00,114.9,110.5,116.2,
2022-07-01 13:00,121.2,112.4,113.9,
2022-07-01 14:00,125.6,117.1,116.8,
2022-07-01 15:00,123.3,118.8,122.4,
2022-07-01 16:00,120.3,114.0,119.6,
2022-07-01 17:00,122.7,110.3,116.6,
2022-07-01 18:00,118.9,108.0,113.7,
2022-07-01 19:00,109.6,108.0,108.9,
2022-07-01 20:00,102.4,98.0,100.0,
2022-07-01 21:00,101.2,79.6,98.8,
2022-07-01 22:00,86.8,71.4,100.6,
2022-07-01 23:00,84.5,82.2,96.9,
2022-07-02 00:00,104.5,101.5,104.6,
2022-07-02 01:00,90.3,86.2,78.8,
2022-07-02 02:00,74.3,80.8,71.3,
2022-07-02 03:00,67.8,67.5,67.2,
2022-07-02 04:00,58.3,61.5,47.6,
2022-07-02 05:00,52.4,52.6,44.8,
2022-07-02 06:00,61.7,49.8,55.1,
2022-07-02 07:00,61.1,56.7,56.9,
2022-07-02 08:00,41.1,62.5,56.6,
2022-07-02 09:00,40.6,56.3,48.5,
2022-07-02 10:00,38.4,63.1,53.5,
2022-07-02 11:00,41.6,52.6,42.0,
2022-07-02 12:00,49.5,50.6,46.8,
2022-07-02 13:00,57.0,56.1,54.9,
2022-07-02 14:00,56.6,52.7,55.6,
2022-07-02 15:00,56.5,56.4,56.9,
2022-07-02 16:00,59.9,61.8,64.2,
2022-07-02 17:00,59.3,65.7,64.3,
2022-07-02 18:00,57.8,58.7,58.5,
2022-07-02 19:00,56.6,52.3,57.8,
2022-07-02 20:00,59.4,51.8,59.2,
2022-07-02 21:00,51.3,50.6,58.1,
2022-07-02 22:00,44.5,47.7,52.4,
2022-07-02 23:00,38.4,45.6,46.6,
2022-07-03 00:00,43.6,45.3,47.7,
2022-07-03 01:00,34.9,31.3,46.4,
2022-07-03 02:00,30.6,30.7,40.9,
2022-07-03 03:00,27.4,37.6,31.7,
2022-07-03 04:00,31.0,39.3,42.1,
2022-07-03 05:00,54.5,47.7,49.4,
2022-07-03 06:00,60.7,55.7,54.7,
2022-07-03 07:00,66.2,62.5,62.2,
2022-07-03 08:00,71.5,71.6,73.7,
2022-07-03 09:00,78.4,75.6,74.3,
2022-07-03 10:00,82.7,83.0,78.2,
2022-07-03 11:00,87.0,83.8,83.8,
2022-07-03 12:00,91.5,86.1,88.7,
2022-07-03 13:00,99.1,88.3,91.1,
2022-07-03 14:00,105.4,93.1,93.8,
2022-07-03 15:00,104.5,97.5,95.2,
2022-07-03 16:00,99.5,88.4,97.5,
2022-07-03 17:00,85.9,87.2,83.6,
2022-07-03 18:00,82.1,80.5,85.8,
2022-07-03 19:00,78.4,77.7,71.1,
2022-07-03 20:00,71.7,69.6,71.4,
2022-07-03 21:00,51.4,50.5,59.3,
2022-07-03 22:00,22.6,32.7,53.0,
2022-07-03 23:00,4.6,13.3,37.6,
2022-07-04 00:00,5.4,23.5,7.3,
2022-07-04 01:00,11.9,15.0,3.3,
2022-07-04 02:00,25.0,15.3,3.0,
2022-07-04 03:00,27.6,17.0,8.4,
2022-07-04 04:00,15.7,11.0,0.4,
2022-07-04 05:00,23.3,11.5,4.1,
2022-07-04 06:00,30.0,29.4,14.3,
2022-07-04 07:00,46.5,41.1,49.4,
2022-07-04 08:00,77.1,52.1,66.8,
2022-07-04 09:00,86.9,76.3,79.8,
2022-07-04 10:00,95.1,86.7,93.7,
2022-07-04 11:00,103.2,100.6,101.3,
2022-07-04 12:00,104.8,101.6,105.1,
2022-07-04 13:00,104.8,102.5,105.8,
2022-07-04 14:00,105.3,101.8,104.2,
2022-07-04 15:00,108.8,111.0,115.8,
2022-07-04 16:00,118.3,116.8,118.7,
2022-07-04 17:00,118.8,109.8,115.7,
2022-07-04 18:00,118.5,105.8,121.1,
2022-07-04 19:00,110.3,112.2,130.2,
2022-07-04 20:00,91.9,85.7,101.8,
2022-07-04 21:00,46.6,47.5,72.8,
2022-07-04 22:00,18.8,7.8,55.9,
2022-07-04 23:00,1.6,2.4,37.0,
2022-07-05 00:00,0.7,2.0,18.7,
2022-07-05 01:00,7.5,8.1,32.0,
2022-07-05 02:00,55.3,38.3,46.9,
2022-07-05 03:00,56.8,45.7,54.9,
2022-07-05 04:00,54.7,52.4,54.3,
2022-07-05 05:00,64.3,51.3,63.1,
2022-07-05 06:00,66.2,49.1,63.8,
