Data*Warszawa - al. Niepodległości (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Bajkowa (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Chrościckiego (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Tołstoja (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Wokalna (pył zawieszony PM2.5 [jednostka ug/m3])
2022-09-01 01:00,4.1,2.8,2.4,3.3,1.3,
2022-09-01 02:00,4.3,2.7,4.2,3.1,1.1,
2022-09-01 03:00,4.2,2.6,3.9,4.1,1.2,
2022-09-01 04:00,4.2,2.5,4.0,4.3,1.2,
2022-09-01 05:00,6.1,2.5,4.3,6.4,1.2,
2022-09-01 06:00,8.0,3.1,6.3,7.5,1.3,
2022-09-01 07:00,9.7,3.4,5.0,4.6,1.5,
2022-09-01 08:00,10.4,3.2,4.3,3.5,1.4,
2022-09-01 09:00,7.5,2.0,2.3,2.6,1.1,
2022-09-01 10:00,6.0,2.1,2.2,2.7,1.0,
2022-09-01 11:00,5.7,1.7,2.0,14.4,1.5,
2022-09-01 12:00,5.5,1.4,1.7,2.6,1.0,
2022-09-01 13:00,5.8,1.4,1.7,2.4,1.3,
2022-09-01 14:00,6.0,1.7,2.0,2.6,1.3,
2022-09-01 15:00,6.0,1.4,1.8,2.6,0.9,
2022-09-01 16:00,6.0,1.4,2.0,2.7,1.0,
2022-09-01 17:00,5.3,1.3,1.7,2.5,1.1,
2022-09-01 18:00,6.2,1.4,2.1,3.4,1.0,
2022-09-01 19:00,6.1,2.2,3.2,7.7,1.3,
2022-09-01 20:00,7.4,2.7,3.5,6.4,1.4,
2022-09-01 21:00,6.9,3.1,4.7,7.4,1.8,
2022-09-01 22:00,6.2,4.6,5.7,7.4,2.1,
2022-09-01 23:00,7.2,4.6,6.2,6.7,2.3,
2022-09-02 00:00,11.9,4.9,5.0,5.0,2.5,
2022-09-02 01:00,4.4,4.9,3.3,4.8,2.7,
2022-09-02 02:00,4.2,4.5,2.7,4.8,2.3,
2022-09-02 03:00,4.2,4.3,2.7,5.7,2.3,
2022-09-02 04:00,4.2,4.0,3.0,6.0,2.2,
2022-09-02 05:00,4.8,3.9,3.6,5.8,2.2,
2022-09-02 06:00,6.6,4.1,5.5,7.6,2.8,
2022-09-02 07:00,6.4,4.3,6.0,6.4,3.5,
2022-09-02 08:00,8.3,3.6,5.4,4.8,3.0,
2022-09-02 09:00,7.9,2.9,5.3,3.3, ,
2022-09-02 10:00,6.8,1.9,3.7,2.9, ,
2022-09-02 11:00,5.9,1.9,2.7,2.4, ,
2022-09-02 12:00,5.7,2.2,2.7,2.2,1.2,
2022-09-02 13:00,5.1,1.8,2.5,2.6,1.4,
2022-09-02 14:00,4.2,2.0,2.4,2.5,1.3,
2022-09-02 15:00,4.5,1.6,2.1,2.4,1.3,
2022-09-02 16:00,4.7,1.9,2.1,2.5,1.4,
2022-09-02 17:00,4.5,1.8,2.7,3.3,1.7,
2022-09-02 18:00,5.2,3.0,3.6,4.3,1.7,
2022-09-02 19:00,5.0,11.1,3.6,6.4,2.4,
2022-09-02 20:00,7.1,8.1,5.9,7.5,4.1,
2022-09-02 21:00,10.3,20.6,6.8,7.7,6.2,
2022-09-02 22:00,9.6,12.9,5.7,8.5,8.5,
2022-09-02 23:00,10.0,8.4,6.4,9.8,8.5,
2022-09-03 00:00,8.7,10.5,7.1,9.4,7.9,
2022-09-03 01:00,8.7,8.2,6.4,8.5,7.4,
2022-09-03 02:00,9.7,7.9,8.1,8.8,7.6,
2022-09-03 03:00,8.7,7.3,7.4,8.6,9.8,
2022-09-03 04:00,8.1,7.4,6.8,8.8,9.0,
2022-09-03 05:00,8.7,6.9,7.1,9.0,9.4,
2022-09-03 06:00,9.4,6.4,8.2,9.8,8.4,
2022-09-03 07:00,8.8,5.8,8.5,9.3,7.2,
2022-09-03 08:00,9.8,5.1,8.2,8.6,6.5,
