Data*Warszawa - al. Niepodległości (dwutlenek azotu [jednostka ug/m3])*Warszawa - ul. Chrościckiego (dwutlenek azotu [jednostka ug/m3])*Warszawa - ul. Kondratowicza (dwutlenek azotu [jednostka ug/m3])
2022-08-01 01:00,10.9,5.2,3.7,
2022-08-01 02:00,8.4,5.1,3.9,
2022-08-01 03:00,8.2,6.2,3.6,
2022-08-01 04:00,7.9,7.4,5.1,
2022-08-01 05:00,11.5,14.4,13.2,
2022-08-01 06:00,26.6,17.3,14.2,
2022-08-01 07:00,40.2,15.8,19.7,
2022-08-01 08:00,48.2,12.1,15.1,
2022-08-01 09:00,46.9,8.4,12.7,
2022-08-01 10:00,38.8,5.3,9.8,
2022-08-01 11:00,41.3,6.6,9.5,
2022-08-01 12:00,44.5,7.7,7.5,
2022-08-01 13:00,48.5,6.5,9.3,
2022-08-01 14:00,57.7,6.6,7.9,
2022-08-01 15:00,58.8,6.9,8.7,
2022-08-01 16:00,70.6,8.2,9.1,
2022-08-01 17:00,89.8,9.9,10.7,
2022-08-01 18:00,67.4,12.5,11.9,
2022-08-01 19:00,69.1,20.9,17.8,
2022-08-01 20:00,78.6,41.3,39.9,
2022-08-01 21:00,78.9,52.9,59.8,
2022-08-01 22:00,76.3,55.0,70.8,
2022-08-01 23:00,63.9,55.4,64.4,
2022-08-02 00:00,73.3,50.8,64.0,
2022-08-02 01:00,66.8,42.8,55.3,
2022-08-02 02:00,60.9,42.0,49.7,
2022-08-02 03:00,60.1,42.4, ,
2022-08-02 04:00,55.3,39.9,34.8,
2022-08-02 05:00,45.1,35.9,29.7,
2022-08-02 06:00,53.8,39.1,35.4,
2022-08-02 07:00,46.6,42.9,27.8,
2022-08-02 08:00,34.8,27.3,12.1,
2022-08-02 09:00,29.1,17.4,4.8,
2022-08-02 10:00,37.5,13.6,3.9,
2022-08-02 11:00,57.0,11.3,6.5,
2022-08-02 12:00,83.4,11.1,7.3,
2022-08-02 13:00,75.9,8.5,10.2,
2022-08-02 14:00,70.9,8.5,9.0,
2022-08-02 15:00,79.6,8.6,8.0,
2022-08-02 16:00,97.4,8.1,7.9,
2022-08-02 17:00,86.6,8.2,11.7,
2022-08-02 18:00,93.4,11.0,6.2,
2022-08-02 19:00,89.2,28.1,29.6,
2022-08-02 20:00,81.4,52.7,73.2,
2022-08-02 21:00,96.5,61.4,82.0,
2022-08-02 22:00,100.2,62.3,77.2,
2022-08-02 23:00,91.6,63.4,65.9,
2022-08-03 00:00,82.1,57.5,53.4,
2022-08-03 01:00,74.6,52.2,46.1,
2022-08-03 02:00,62.5,43.5,43.1,
2022-08-03 03:00,57.6,37.5,32.5,
2022-08-03 04:00,53.7,37.0,26.4,
2022-08-03 05:00,54.2,31.7,23.4,
2022-08-03 06:00,56.2,37.0,32.4,
2022-08-03 07:00,71.0,47.2,45.1,
2022-08-03 08:00,77.2,56.2,50.4,
