Data*Warszawa - al. Niepodległości (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Bajkowa (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Chrościckiego (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Tołstoja (pył zawieszony PM2.5 [jednostka ug/m3])*Warszawa - ul. Wokalna (pył zawieszony PM2.5 [jednostka ug/m3])
2022-02-01 01:00,16.1,9.2,18.7,20.7,16.7,
2022-02-01 02:00,14.3,9.7,16.2,20.6,25.8,
2022-02-01 03:00,12.0,9.5,12.9,16.8,22.6,
2022-02-01 04:00,9.9,8.0,10.1,13.1,14.4,
2022-02-01 05:00,9.8,6.9,10.8,10.8,8.9,
2022-02-01 06:00,11.9,7.3,14.9,13.9,14.0,
2022-02-01 07:00,16.9,10.2,17.0,17.5,17.0,
2022-02-01 08:00,18.8,14.5,17.9,19.8,21.9,
2022-02-01 09:00,18.4,19.4,17.5,18.9,22.2,
2022-02-01 10:00,19.1,17.2,14.7,16.8,18.7,
2022-02-01 11:00,22.6,14.9,14.7,14.4,15.1,
2022-02-01 12:00,21.3,11.1,11.8,15.2,10.7,
2022-02-01 13:00,18.9,9.9,11.3,17.7,9.7,
2022-02-01 14:00,15.9,11.1,10.7,16.7,9.2,
2022-02-01 15:00,17.1,11.1,13.2,18.0,12.6,
2022-02-01 16:00,15.9,13.7,13.8,20.9,12.3,
2022-02-01 17:00,17.0,13.8,15.5,20.1,13.6,
2022-02-01 18:00,20.2,16.2,19.4,22.8,17.4,
2022-02-01 19:00,20.3,17.7,20.9,20.9,17.6,
2022-02-01 20:00,20.4,19.7,23.5,24.8,20.0,
2022-02-01 21:00,18.8,21.7,20.4,22.6,17.8,
2022-02-01 22:00,17.2,19.2,15.2,18.1,16.0,
2022-02-01 23:00,15.9,16.2,14.2,16.9,13.8,
2022-02-02 00:00,14.3,15.0,13.1,15.6,13.3,
2022-02-02 01:00,16.5,16.2,14.8,17.5,15.4,
2022-02-02 02:00,14.7,13.4,11.9,14.5,12.5,
2022-02-02 03:00,10.5,8.5,8.2,9.4,8.3,
2022-02-02 04:00,7.6,6.4,6.5,6.7,5.6,
2022-02-02 05:00,7.9,5.6,7.8,8.0,6.2,
2022-02-02 06:00,9.5,8.6,7.1,8.2,7.4,
2022-02-02 07:00,9.2,8.0,6.8,7.2,6.8,
2022-02-02 08:00,8.7,7.0,6.0,6.4,5.9,
2022-02-02 09:00,8.7,8.1,6.2,5.8,6.3,
2022-02-02 10:00,7.8,7.2,5.9,5.2,6.5,
2022-02-02 11:00,7.4,7.1,4.9, ,6.4,
2022-02-02 12:00,6.6,5.6,6.7, ,6.3,
