Data*Warszawa - al. Niepodległości (dwutlenek azotu [jednostka ug/m3])*Warszawa - ul. Chrościckiego (dwutlenek azotu [jednostka ug/m3])*Warszawa - ul. Kondratowicza (dwutlenek azotu [jednostka ug/m3])
2022-07-01 01:00,16.1, ,13.1,
2022-07-01 02:00,13.6, ,10.6,
2022-07-01 03:00,22.7, ,12.8,
2022-07-01 04:00,29.7, ,16.9,
2022-07-01 05:00,34.0, ,24.2,
2022-07-01 06:00,31.2, ,25.5,
2022-07-01 07:00,34.5, ,10.6,
2022-07-01 08:00,32.7, ,11.4,
2022-07-01 09:00,42.8, ,9.3,
2022-07-01 10:00,38.2, ,6.1,
2022-07-01 11:00,40.1, ,3.9,
2022-07-01 12:00,34.0,7.3,3.9,
2022-07-01 13:00,33.9,7.0,4.8,
2022-07-01 14:00,35.7,7.0,4.4,
2022-07-01 15:00,38.3,7.8,4.2,
2022-07-01 16:00,32.1,8.3,3.9,
2022-07-01 17:00,25.2,8.5,3.3,
2022-07-01 18:00,20.3,8.4,4.5,
2022-07-01 19:00,21.3,12.9,4.7,
2022-07-01 20:00,32.0,20.1,9.2,
2022-07-01 21:00,69.3,16.4,20.5,
2022-07-01 22:00,119.4,25.8,30.9,
2022-07-01 23:00,46.3,21.5,20.0,
2022-07-02 00:00,29.9,4.9,8.4,
2022-07-02 01:00,42.1,6.4,5.3,
2022-07-02 02:00,49.3,9.3,5.7,
2022-07-02 03:00,44.2,11.0,9.0,
2022-07-02 04:00,27.2,6.6,9.7,
2022-07-02 05:00,30.3,7.6,9.5,
2022-07-02 06:00,14.5,5.0,10.5,
2022-07-02 07:00,18.9,5.4,9.2,
2022-07-02 08:00,19.7,5.3,6.4,
2022-07-02 09:00,19.3, ,7.5,
2022-07-02 10:00,27.5,6.8,8.0,
2022-07-02 11:00,23.5,7.0,9.1,
2022-07-02 12:00,30.3,5.1,5.8,
2022-07-02 13:00,35.5,4.5,5.5,
2022-07-02 14:00,36.7,5.2,5.2,
2022-07-02 15:00,31.8,5.3,7.3,
2022-07-02 16:00,40.8,4.6,6.5,
2022-07-02 17:00,38.0,5.5,6.7,
2022-07-02 18:00,38.8,5.4,7.2,
2022-07-02 19:00,46.9,6.6,10.2,
2022-07-02 20:00,54.2,7.4,12.2,
2022-07-02 21:00,55.3,10.3,13.9,
2022-07-02 22:00,58.2,11.4,16.5,
2022-07-02 23:00,45.0,13.2,14.5,
2022-07-03 00:00,31.4,10.2,10.9,
2022-07-03 01:00,31.9,11.5,15.0,
2022-07-03 02:00,33.0,9.7,13.4,
2022-07-03 03:00,30.9,8.0,6.6,
2022-07-03 04:00,25.9,7.2,6.2,
2022-07-03 05:00,25.2,4.6,6.0,
2022-07-03 06:00,10.7,4.5,2.8,
2022-07-03 07:00,12.9,5.1,1.1,
2022-07-03 08:00,12.0,5.0,1.5,
2022-07-03 09:00,10.8,4.6,0.8,
