Data*Warszawa - ul. Chrościckiego (ozon [jednostka ug/m3])*Warszawa - ul. Kondratowicza (ozon [jednostka ug/m3])*Warszawa - IMiGW (ozon [jednostka ug/m3])*Warszawa - ul. Wokalna (ozon [jednostka ug/m3])
2022-03-01 01:00,2.9,4.6,2.7,8.2,
2022-03-01 02:00,3.4,5.5,8.1,7.7,
2022-03-01 03:00,3.3,3.7,1.4,4.7,
2022-03-01 04:00,2.3,3.7,1.7,4.4,
2022-03-01 05:00,1.3,3.3,12.4,4.2,
2022-03-01 06:00,0.8,2.9,6.3,3.9,
2022-03-01 07:00,4.7,3.2,0.3,6.1,
2022-03-01 08:00,6.0,3.8,1.5,5.9,
2022-03-01 09:00,14.0,11.9,9.9,13.3,
2022-03-01 10:00,36.7,43.2,29.3,32.8,
2022-03-01 11:00,53.6,66.3,58.7,53.9,
2022-03-01 12:00,59.4,72.2,75.6,64.4,
2022-03-01 13:00,63.8,77.2,79.7,67.9,
2022-03-01 14:00,70.8,73.5,82.1,71.3,
2022-03-01 15:00,71.8,74.7,81.8,74.0,
2022-03-01 16:00,68.4,75.6,81.4,73.9,
2022-03-01 17:00,64.1,59.0,77.4,63.2,
2022-03-01 18:00,43.6,21.0,62.0,29.5,
2022-03-01 19:00,15.1,5.8,47.7,19.9,
2022-03-01 20:00,1.9,3.3,32.5,13.6,
2022-03-01 21:00,4.0,4.3,21.4,4.5,
2022-03-01 22:00,5.3,4.4,11.7,2.9,
2022-03-01 23:00,7.3,4.7,7.5,4.1,
2022-03-02 00:00,4.0,6.2,3.2,3.6,
2022-03-02 01:00,4.2,5.1,3.7,3.5,
2022-03-02 02:00,5.6,4.0,1.6,5.3,
2022-03-02 03:00,4.8,4.9,9.0,11.2,
2022-03-02 04:00,4.3,4.3,21.4,21.6,
2022-03-02 05:00,4.0,3.4,16.7,14.9,
2022-03-02 06:00,3.1,3.1,15.1,7.6,
2022-03-02 07:00,4.4,3.1,21.7,6.2,
2022-03-02 08:00,6.5,4.6,11.1,8.3,
2022-03-02 09:00,11.0,16.8,16.7,16.8,
2022-03-02 10:00,29.0,33.6,19.5,34.1,
2022-03-02 11:00,47.8,51.5,46.0,48.8,
2022-03-02 12:00,59.8,68.0,72.9,52.4,
2022-03-02 13:00,67.2,73.9,76.6,63.0,
2022-03-02 14:00,74.9,75.2,80.7,69.6,
2022-03-02 15:00,79.9,75.6,82.9,73.7,
2022-03-02 16:00,76.0,73.7,85.0,75.5,
2022-03-02 17:00,67.4,60.7,77.1,67.5,
2022-03-02 18:00,44.1,31.2,62.3,47.4,
2022-03-02 19:00,10.7,3.6,32.0,24.4,
2022-03-02 20:00,9.2,3.1,0.6,5.4,
2022-03-02 21:00,15.8,3.1,1.3,3.0,
2022-03-02 22:00,12.8,3.5,8.1,3.2,
2022-03-02 23:00,5.3,7.8,37.3,3.9,
2022-03-03 00:00,6.7,8.8,49.4,5.2,
2022-03-03 01:00,7.0,13.5,47.5,7.5,
2022-03-03 02:00,11.1,18.4,42.7,12.8,
2022-03-03 03:00,8.1,16.4,28.1,8.2,
2022-03-03 04:00,7.3,19.1,28.1,8.9,
2022-03-03 05:00,5.1,17.9,29.4,2.8,
2022-03-03 06:00,5.2,6.4,19.2,2.6,
2022-03-03 07:00,6.7,2.8,5.1,3.8,
2022-03-03 08:00,10.8,3.4,2.1,7.1,
2022-03-03 09:00,18.0,11.7,11.2,9.9,
2022-03-03 10:00,28.4,38.3,36.8,11.9,
2022-03-03 11:00,37.0,56.0,52.0,19.0,
2022-03-03 12:00,54.9,75.4,72.2,44.9,
2022-03-03 13:00,76.5,76.1,80.7,69.9,
2022-03-03 14:00,77.8,71.1,80.2,74.5,
2022-03-03 15:00,74.8,64.8,78.1,72.7,
2022-03-03 16:00,66.2,57.2,73.7,66.7,
2022-03-03 17:00,62.9,54.6,71.2,64.8,
2022-03-03 18:00,54.7,50.4,68.0,62.4,
2022-03-03 19:00,52.8,48.0,63.5,52.3,
2022-03-03 20:00,53.2,46.0,59.8,61.8,
2022-03-03 21:00,44.9,40.8,56.4,60.1,
2022-03-03 22:00,37.2,42.7,51.1,60.6,
2022-03-03 23:00,28.5,29.5,49.0,67.3,
2022-03-04 00:00,34.1,26.6,46.5,68.9,
2022-03-04 01:00,36.6,35.3,36.2,39.6,
2022-03-04 02:00,28.5,33.5,39.3,34.8,
2022-03-04 03:00,31.5,33.8,38.4,38.3,
2022-03-04 04:00,26.9,31.1,33.5,32.8,
2022-03-04 05:00,23.8,23.9,32.2,31.5,
2022-03-04 06:00,26.7,25.9,35.8,39.7,
2022-03-04 07:00,30.3,17.0,36.9,35.6,
2022-03-04 08:00,16.6,21.0,26.9,25.9,
2022-03-04 09:00,25.1,25.1,29.4,29.3,
2022-03-04 10:00,26.9,26.0,35.0,31.5,
2022-03-04 11:00,32.4,35.3,41.5,22.5,
2022-03-04 12:00,33.5,31.2,43.0,19.2,
2022-03-04 13:00,34.7,45.8,43.5,34.8,
2022-03-04 14:00,45.8,48.4,52.9,44.9,
2022-03-04 15:00,40.9,47.7,53.4,40.6,
2022-03-04 16:00,43.1,48.3,53.9,43.9,
2022-03-04 17:00,38.4,39.2,50.8,35.4,
2022-03-04 18:00,28.3,30.3,41.9,25.8,
2022-03-04 19:00,38.5,43.4,50.0,45.5,
2022-03-04 20:00,29.5,34.3,45.5,39.2,
2022-03-04 21:00,26.1,11.2,38.8,28.9,
2022-03-04 22:00,32.0,28.0,41.1,42.1,
2022-03-04 23:00,32.6,32.7,43.1,47.4,
2022-03-05 00:00,42.7,52.4,46.2,60.2,
2022-03-05 01:00,45.2,56.6,50.8,63.4,
2022-03-05 02:00,45.5,56.7,58.3,62.1,
2022-03-05 03:00,56.2,56.3,63.5,64.8,
2022-03-05 04:00,49.2,56.3,62.9,64.0,
2022-03-05 05:00,47.0,54.4,62.1,63.4,
2022-03-05 06:00,52.0,49.3,60.7,58.8,
2022-03-05 07:00,48.3,48.2,57.5,49.6,
2022-03-05 08:00,45.6,44.1,52.7,51.0,
2022-03-05 09:00,44.4,51.5,52.4,52.2,
2022-03-05 10:00,48.0,59.4,55.9,59.4,
2022-03-05 11:00,57.7,66.5,58.4,62.7,
2022-03-05 12:00,60.8,68.1,65.3,70.0,
2022-03-05 13:00,59.7,69.0,75.0,67.0,
2022-03-05 14:00,64.8,74.6,76.6,68.4,
2022-03-05 15:00,67.0,74.1,78.7,70.5,
2022-03-05 16:00,67.5,73.2,76.7,69.1,
2022-03-05 17:00,66.0,68.7,74.7,68.4,
2022-03-05 18:00,62.6,60.2,71.2,61.0,
2022-03-05 19:00,55.8,62.7,67.4,54.8,
2022-03-05 20:00,42.5,64.7,62.9,50.1,
2022-03-05 21:00,47.3,56.3,72.4,37.4,
2022-03-05 22:00,62.3,61.8,66.1,43.1,
2022-03-05 23:00,58.6,53.3,64.5,55.2,
2022-03-06 00:00,52.2,65.0,61.7,59.8,
2022-03-06 01:00,56.2,59.2,62.5,61.3,
2022-03-06 02:00,59.5,55.8,59.0,66.0,
2022-03-06 03:00,53.6,53.0,60.6,67.7,
2022-03-06 04:00,54.8,61.0,59.0,68.9,
2022-03-06 05:00,56.7,52.0,61.5,73.5,
2022-03-06 06:00,53.7,48.3,59.3,76.0,
2022-03-06 07:00,60.0,50.9,68.6,77.0,
2022-03-06 08:00,65.7,62.6,69.7,75.3,
2022-03-06 09:00,70.5,69.9,77.2,76.3,
2022-03-06 10:00,70.7,75.0,76.9,75.2,
2022-03-06 11:00,69.4,75.6,78.5,73.4,
2022-03-06 12:00,72.2,77.7,77.9,75.0,
2022-03-06 13:00,73.6,76.1,79.8,74.9,
2022-03-06 14:00,73.4,76.8,82.2,74.0,
2022-03-06 15:00,73.1,76.3,82.9,77.7,
2022-03-06 16:00,73.9,70.7,76.7,76.1,
2022-03-06 17:00,69.3,67.2,73.5,73.2,
2022-03-06 18:00,67.8,62.7,74.5,71.8,
2022-03-06 19:00,61.9,60.9,72.9,63.9,
2022-03-06 20:00,56.2,58.7,70.6,61.3,
2022-03-06 21:00,56.9,61.2,69.1,57.4,
2022-03-06 22:00,54.0,58.0,66.5,50.7,
2022-03-06 23:00,50.2,58.6,63.1,40.9,
2022-03-07 00:00,50.2,51.8,59.9,51.1,
2022-03-07 01:00,51.2,51.8,59.7,56.3,
2022-03-07 02:00,52.5,56.0,59.4,63.0,
2022-03-07 03:00,53.7,56.4,62.8,62.6,
2022-03-07 04:00,54.5,61.0,65.0,65.5,
2022-03-07 05:00,56.0,56.6,64.6,64.6,
2022-03-07 06:00,45.1,44.6,59.6,58.2,
2022-03-07 07:00,30.2,25.8,51.6,42.7,
2022-03-07 08:00,34.0,23.1,42.4,36.9,
2022-03-07 09:00,48.7,44.7,48.8,49.4,
2022-03-07 10:00,57.0,58.5,61.2,64.6,
2022-03-07 11:00,62.6,61.2,70.5,64.6,
2022-03-07 12:00,63.1,62.0,70.4,68.9,
2022-03-07 13:00,64.3,63.1,70.2,69.2,
2022-03-07 14:00,64.8,63.6,70.7,70.1,
2022-03-07 15:00,62.8,52.9,66.5,66.0,
2022-03-07 16:00,59.1,56.8,63.1,56.0,
2022-03-07 17:00,61.3,54.5,70.1,59.2,
2022-03-07 18:00,30.2,24.5,56.6,60.3,
2022-03-07 19:00,37.4,3.2,32.0,22.9,
2022-03-07 20:00,35.3,31.4,49.8,31.2,
2022-03-07 21:00,48.1,49.3,59.9,59.1,
2022-03-07 22:00,43.4,40.7,55.9,58.8,
2022-03-07 23:00,44.6,42.5,56.5,59.9,
2022-03-08 00:00,51.1,38.1,55.7,60.6,
2022-03-08 01:00,48.5,40.1,53.4,61.6,
2022-03-08 02:00,48.2,51.6,51.9,61.8,
2022-03-08 03:00,33.4,39.5,52.2,58.9,
2022-03-08 04:00,33.0,34.1,46.0,54.3,
2022-03-08 05:00,27.9,20.3,41.5,40.8,
2022-03-08 06:00,3.1,16.6,41.3,29.5,
2022-03-08 07:00,5.0,29.1,34.5,21.8,
2022-03-08 08:00,28.8,38.8,37.1,21.7,
2022-03-08 09:00,29.5,39.0,46.6,33.8,
2022-03-08 10:00,43.9,45.9,50.4,41.4,
2022-03-08 11:00,45.3,52.1,54.3,47.8,
2022-03-08 12:00,48.0,58.5,59.2,52.1,
2022-03-08 13:00,56.8,64.5,66.0,58.2,
2022-03-08 14:00,66.7,69.2,74.4,68.5,
2022-03-08 15:00,68.5,65.8,77.5,67.9,
2022-03-08 16:00,65.4,69.2,76.0,67.1,
2022-03-08 17:00,62.2,62.5,75.9,63.8,
2022-03-08 18:00,55.2,55.3,73.6,61.9,
2022-03-08 19:00,32.0,47.1,65.5,56.1,
2022-03-08 20:00,13.4,39.4,52.9,61.3,
2022-03-08 21:00,16.0,24.6,41.2,46.7,
2022-03-08 22:00,26.7,38.4,40.0,48.1,
2022-03-08 23:00,42.9,46.3,54.3,52.7,
2022-03-09 00:00,45.2,59.2,58.4,48.9,
2022-03-09 01:00,40.1,61.0,59.1,63.3,
2022-03-09 02:00,46.6,59.1,56.2,57.8,
2022-03-09 03:00,45.0,54.5,58.3,60.9,
2022-03-09 04:00,43.6,51.8,57.2,60.0,
2022-03-09 05:00,41.9,46.7,56.9,50.8,
2022-03-09 06:00,24.3,32.1,56.0,43.5,
2022-03-09 07:00,8.0,21.1,45.4,39.1,
2022-03-09 08:00,9.4,16.8,31.5,36.6,
2022-03-09 09:00,33.6,42.5,50.0,39.9,
2022-03-09 10:00,58.5,63.0,61.8,56.5,
2022-03-09 11:00,67.4,65.8,73.3,67.5,
2022-03-09 12:00,70.2,64.9,76.5,67.2,
2022-03-09 13:00,69.6,69.5,76.2,68.4,
2022-03-09 14:00,69.5,68.3,76.5,69.5,
2022-03-09 15:00,65.5,65.7,74.6,66.9,
2022-03-09 16:00,61.2,62.2,73.9,57.2,
2022-03-09 17:00,40.6,39.0,57.2,45.7,
2022-03-09 18:00,17.8,27.6,30.9,32.3,
2022-03-09 19:00,19.2,35.3,25.0,32.0,
2022-03-09 20:00,38.1,42.1,36.9,45.3,
2022-03-09 21:00,41.4,49.5,44.0,53.2,
2022-03-09 22:00,50.3,58.1,48.8,58.2,
2022-03-09 23:00,58.4,61.4,57.1,64.5,
2022-03-10 00:00,55.8,57.2,59.5,62.5,
2022-03-10 01:00,53.0,55.6,53.7,59.4,
2022-03-10 02:00,52.1,54.7,54.1,56.7,
2022-03-10 03:00,48.3,49.9,51.3,53.9,
2022-03-10 04:00,44.6,46.3,49.4,51.6,
2022-03-10 05:00,38.4,45.7,46.1,49.4,
2022-03-10 06:00,33.8,40.3,43.9,47.1,
2022-03-10 07:00,30.3,21.8,27.9,36.3,
2022-03-10 08:00,36.6,37.7,24.5,44.4,
2022-03-10 09:00,47.7,57.9,43.6,55.6,
2022-03-10 10:00,57.3,68.9,61.5,69.6,
2022-03-10 11:00,66.3,74.8,74.2,76.7,
2022-03-10 12:00,71.5,79.3,76.8,80.8,
2022-03-10 13:00,73.4,81.8,80.0,82.2,
2022-03-10 14:00,74.2,84.0,80.4,83.4,
2022-03-10 15:00,74.8,84.2,83.3,85.1,
2022-03-10 16:00,73.4,83.2,81.6,85.4,
2022-03-10 17:00,67.2,80.2,81.4,84.1,
2022-03-10 18:00,62.8,72.3,80.9,75.3,
2022-03-10 19:00,58.4,66.8,57.4,65.3,
2022-03-10 20:00,56.7,39.9,45.0,65.7,
2022-03-10 21:00,55.8,42.7,38.7,56.8,
2022-03-10 22:00,54.0,52.5,53.1,54.8,
2022-03-10 23:00,52.4,47.0,49.9,39.3,
2022-03-11 00:00,49.0,46.1,48.7,40.3,
2022-03-11 01:00,49.7,45.2,52.6,37.4,
2022-03-11 02:00,52.6,39.6,46.7,39.6,
