Data*Warszawa - ul. Krzywoń (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - al. Niepodległości (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - al. Niepodległości (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Bajkowa (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Bajkowa (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Chrościckiego (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Chrościckiego (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Tołstoja (pył zawieszony PM10 [jednostka ug/m3])*Warszawa - ul. Wokalna (pył zawieszony PM10 [jednostka ug/m3])
2022-05-01 01:00,27.6,42.1,62.9,33.5,21.4,28.3,42.1,33.2,33.8,
2022-05-01 02:00  ,61.3,38.2,  ,42.7,29.6,39.1,
2022-05-01 03:00  ,49.6,40.1,  ,40.9,21.1,48.8,
2022-05-01 04:00  ,41.0,39.4,  ,40.0,21.9,47.9,
2022-05-01 05:00  ,38.0,39.9,  ,37.6,19.8,45.1,
2022-05-01 06:00  ,33.8,40.8,  ,34.5,23.0,38.6,
2022-05-01 07:00  ,37.7,32.9,  ,34.3,20.4,33.6,
2022-05-01 08:00  ,37.4,27.6,  ,30.7,16.6,29.3,
2022-05-01 09:00  ,31.4,19.8,  ,20.2,12.3,21.2,
2022-05-01 10:00  ,30.1,16.0,  ,15.1,9.9,15.9,
2022-05-01 11:00  ,28.2,13.2,  ,13.2,11.0,12.8,
2022-05-01 12:00  ,27.7,13.0,  ,12.4,9.5,11.2,
2022-05-01 13:00  ,19.0,13.1,  ,12.0,9.0,10.2,
2022-05-01 14:00  ,20.0,13.2,  ,10.2,9.0,9.4,
2022-05-01 15:00  ,31.0,12.6,  ,10.8,9.3, ,
2022-05-01 16:00  ,26.7,12.6,  ,11.3,9.6, ,
2022-05-01 17:00  ,21.1,12.2,  ,9.9,10.7,9.9,
2022-05-01 18:00  ,35.0,14.4,  ,17.0,15.3,11.2,
2022-05-01 19:00  ,37.2,16.8,  ,17.2,20.2,13.3,
2022-05-01 20:00  ,35.8,24.6,  ,29.2,24.6,18.6,
2022-05-01 21:00  ,35.8,24.1,  ,36.0,23.3,22.6,
2022-05-01 22:00  ,60.7,35.6,  ,41.3,36.2,25.3,
2022-05-01 23:00  ,78.4,62.0,  ,46.0,27.4,24.5,
2022-05-02 00:00  ,53.6,42.4,  ,34.6,23.4,28.5,
2022-05-02 01:00,30.1,51.7,38.9,36.7,29.8,29.9,31.1,19.3,37.2,
2022-05-02 02:00  ,35.8,35.6,  ,31.0,20.0,39.4,
2022-05-02 03:00  ,31.5,36.2,  ,27.2,19.4,37.0,
2022-05-02 04:00  ,31.8,35.4,  ,26.6,19.8,32.7,
2022-05-02 05:00  ,33.7,32.5,  ,27.0,20.9,33.5,
2022-05-02 06:00  ,32.8,37.6,  ,31.2,21.4,34.3,
2022-05-02 07:00  ,32.4,29.3,  ,29.7,17.6,32.5,
2022-05-02 08:00  ,32.7,24.5,  ,22.5,17.7,25.2,
2022-05-02 09:00  ,36.5,17.3,  ,24.1,21.1,21.9,
2022-05-02 10:00  ,50.2,19.4,  ,24.2,19.8,19.6,
2022-05-02 11:00  ,50.1,23.0,  ,22.3,17.7,18.7,
2022-05-02 12:00  ,46.8,23.1,  ,19.9,14.7,16.8,
2022-05-02 13:00  ,41.2,21.9,  ,19.0,14.5,16.4,
2022-05-02 14:00  ,38.7,21.0,  ,17.7,15.0, ,
2022-05-02 15:00  ,42.4,19.7,  ,17.4,16.0,14.5,
2022-05-02 16:00  ,38.0,20.4,  ,18.9,15.3, ,
2022-05-02 17:00  ,42.8,21.1,  ,20.8,15.7,16.6,
2022-05-02 18:00  ,48.8,21.8,  ,21.9,19.8,17.4,
2022-05-02 19:00  ,43.0,28.1,  ,25.3,28.3,20.7,
